funding_time,ADAUSDT__funding,ADAUSDT__mark,BCHUSDT__funding,BCHUSDT__mark,LINKUSDT__funding,LINKUSDT__mark,LTCUSDT__funding,LTCUSDT__mark
2021-10-11 00:00:00+00:00,0.0001,2.18909214,0.0001,584.87,0.0001,25.55512657,0.0001,174.80051162
2021-10-11 08:00:00+00:00,0.00030355,2.2363,0.0001,615.25,0.0001,26.475,0.0001,184.71074993
2021-10-11 16:00:00+00:00,0.00031519,2.20466189,0.0001,612.70191379,0.0001,26.06033596,0.00020009,182.60300373
2021-10-12 00:00:00+00:00,0.0001,2.17080874,0.0001,601.28,0.0001,25.22207895,0.0001,179.15188721
2021-10-12 08:00:00+00:00,0.0001,2.1162,0.0001,588.47622995,0.0001,24.347,0.0001,173.81150996
2021-10-12 16:00:00+00:00,0.0001,2.13477383,0.0001,584.17316953,0.0001,24.742,0.0001,171.81
2021-10-13 00:00:00+00:00,0.0001,2.12,0.0001,588.02463064,0.0001,24.655,0.0001,172.67699875
2021-10-13 08:00:00+00:00,0.0001,2.08644062,0.0001,572.47913973,0.0001,24.21696188,0.0001,167.96
2021-10-13 16:00:00+00:00,0.0001,2.11592932,0.0001,586.18013122,0.0001,24.71341216,0.0001,174.5179162
2021-10-14 00:00:00+00:00,0.0001,2.19008318,0.0001,593.20344333,0.0001,25.66491244,0.0001,177.64
2021-10-14 08:00:00+00:00,0.0002512,2.17004144,0.0001,595.92,0.0001,27.001,0.0003076,178.76
2021-10-14 16:00:00+00:00,0.00020118,2.2025,0.0001032,599.72807592,0.00029922,27.582,0.00027653,181.92
2021-10-15 00:00:00+00:00,0.0003869,2.17448703,0.0001,599.22978863,0.00042271,26.74562013,0.00045277,181.55314341
2021-10-15 08:00:00+00:00,0.00054999,2.1987,0.00025226,623.13670782,0.00030406,26.94466457,0.00046016,182.52
2021-10-15 16:00:00+00:00,0.00030715,2.22112244,0.00028242,618.93,0.00020452,26.323,0.00015926,186.01059272
2021-10-16 00:00:00+00:00,0.00054262,2.21898333,0.00035394,626.07942412,0.00036993,27.02606072,0.00062436,189.87385578
2021-10-16 08:00:00+00:00,0.00059842,2.2081,0.00033535,627.43936049,0.00057494,27.09233619,0.00052528,188.6
2021-10-16 16:00:00+00:00,0.00052496,2.20938974,0.00019535,640.88535298,0.00041803,28.33221677,0.00042099,188.08
2021-10-17 00:00:00+00:00,0.00057155,2.1805,0.00028855,625.76764777,0.00028743,27.24179073,0.00036402,186.130101
2021-10-17 08:00:00+00:00,0.00053087,2.16853998,0.00019425,619.6,0.0003158,27.219,0.00026987,185.55378529
2021-10-17 16:00:00+00:00,0.0005967,2.1536,0.00016606,609.39,0.00033995,26.606,0.00014857,183.75
2021-10-18 00:00:00+00:00,0.00033367,2.15973376,0.0001,612.51570363,0.0001,26.55207371,0.0001,183.86723972
2021-10-18 08:00:00+00:00,0.00054044,2.1476,0.0001,614.47482494,0.00032112,26.17955997,0.00029405,185.18770607
2021-10-18 16:00:00+00:00,0.00034939,2.1336,0.0001,608.37719331,0.00024306,25.809,0.0001,183.73
2021-10-19 00:00:00+00:00,0.00040459,2.1302,0.0001,611.72820699,0.00034967,25.73,0.0001,185.72
2021-10-19 08:00:00+00:00,0.00045391,2.13562161,0.0001,618.92,0.00023257,25.956,0.00048798,188.82
2021-10-19 16:00:00+00:00,0.00030025,2.1122,0.00011073,605.87676821,0.00025893,25.414,0.00036698,185.07
2021-10-20 00:00:00+00:00,0.00045642,2.1121,0.0001,618.68,0.00030257,25.936,0.00010722,188.88
2021-10-20 08:00:00+00:00,0.000513,2.10702097,0.00016224,608.63,0.00028166,26.05458265,0.00036909,186.66
2021-10-20 16:00:00+00:00,0.0004507,2.19754972,0.00021394,643.54,0.00032602,27.174,0.00058738,204.13885336
2021-10-21 00:00:00+00:00,0.00061867,2.19228152,0.00046937,645.20143578,0.0003264,27.50758059,0.00067133,207.51
2021-10-21 08:00:00+00:00,0.00071331,2.26320715,0.00057266,642.12437379,0.00051038,27.7187774,0.00059019,208.76167418
2021-10-21 16:00:00+00:00,0.00070332,2.17232355,0.00060653,629.89,0.00056819,28.763,0.00069677,199.16
2021-10-22 00:00:00+00:00,0.00019336,2.13787946,0.00025391,623.84887048,0.00037678,28.29298323,0.00025784,196.92
2021-10-22 08:00:00+00:00,0.00012609,2.2011,0.00030813,634.92475883,0.00014181,29.26066121,0.00025348,198.63
2021-10-22 16:00:00+00:00,0.00038499,2.147,0.00014585,621.02,0.00010874,28.655,0.00016111,192.95
2021-10-23 00:00:00+00:00,0.00027477,2.15836991,0.0001,624.32,0.00020743,28.6887287,0.00036656,191.14
2021-10-23 08:00:00+00:00,0.00028852,2.1661,0.0001,633.72,0.00010688,30.083,0.0001,193.29
2021-10-23 16:00:00+00:00,0.00038712,2.16556972,0.00017923,628.25154144,0.00018769,31.29846666,0.0001,196.14990877
2021-10-24 00:00:00+00:00,0.00046601,2.1685491,0.00019029,629.64,0.0001,31.39,0.0001,196.42
2021-10-24 08:00:00+00:00,0.00060815,2.14500078,0.0003552,623.22477828,0.00042351,30.361,0.00028349,196.41592739
2021-10-24 16:00:00+00:00,0.00073501,2.107,0.00019513,609.83,0.00048272,29.383,0.00046846,189.36652183
2021-10-25 00:00:00+00:00,0.00061486,2.1219,0.0001,617.56,0.00025348,29.716,0.0001,190.47
2021-10-25 08:00:00+00:00,0.00066682,2.15058948,0.00019482,622.93,0.0001685,30.694,0.00020553,194.35
2021-10-25 16:00:00+00:00,0.00068388,2.1751,0.00019378,627.75,0.00049727,32.638,0.00021818,196.57
2021-10-26 00:00:00+00:00,0.00075623,2.1465,0.00027688,621.89,0.00044497,32.406,0.00048472,195.62
2021-10-26 08:00:00+00:00,0.00084369,2.1825,0.0005005,624.65027854,0.00068403,31.894,0.00072542,195.55
2021-10-26 16:00:00+00:00,0.00078746,2.16445097,0.00048191,614.39,0.00064583,32.0389121,0.00055348,193.12
2021-10-27 00:00:00+00:00,0.00063542,2.13949133,0.0001,612.0051693,0.0004252,32.53506102,0.00010562,197.6038808
2021-10-27 08:00:00+00:00,0.00092131,2.0997,0.00028113,588.86,0.00033044,31.598,0.00060434,191.05242719
2021-10-27 16:00:00+00:00,0.0001,1.96678254,0.0001,559.23576167,0.0001,29.3933855,0.0001,182.53526587
2021-10-28 00:00:00+00:00,0.0001,1.91095306,0.0001,548.3619068,0.0001,28.85680488,0.0001,179.09610433
2021-10-28 08:00:00+00:00,0.0001,1.94217214,0.0001,564.34832689,0.0001,29.73230446,0.0001,183.07472843
2021-10-28 16:00:00+00:00,0.0001,2.0154,0.0001,570.08,0.0001,30.15949453,0.0001,187.93
2021-10-29 00:00:00+00:00,0.0001,1.9875,0.0001,578.87,0.0001,30.194,0.0001,189.92761016
2021-10-29 08:00:00+00:00,0.00024081,1.9929,0.0001,578.46,0.0001,31.114,0.0001,190.42
2021-10-29 16:00:00+00:00,0.00030089,2.02755085,0.0001,589.74114359,0.00016732,31.524,0.0001,195.00743946
2021-10-30 00:00:00+00:00,0.00033983,2.01629112,0.0001,594.9525139,0.00013669,30.97746607,0.0001,196.69103932
2021-10-30 08:00:00+00:00,0.00042396,2.00105702,0.00032505,600.0501474,0.00031007,30.40994083,0.00032483,193.37
2021-10-30 16:00:00+00:00,0.00036859,1.971,0.00016354,587.20424027,0.0001,30.043,0.0001,192.45029549
2021-10-31 00:00:00+00:00,0.0005205,1.95737476,0.00017134,585.57,0.0002252,29.81582128,0.00019841,190.4117923
2021-10-31 08:00:00+00:00,0.00068396,1.98086983,0.00016554,592.58073722,0.00019366,29.97560105,0.00024109,191.78973411
2021-10-31 16:00:00+00:00,0.00029267,1.9469,0.0001,591.9,0.00011072,29.283,0.0001,189.43
2021-11-01 00:00:00+00:00,0.00046665,1.9675,0.00021395,597.48362413,0.0001,30.01565892,0.00016248,192.0237081
2021-11-01 08:00:00+00:00,0.00052462,1.9797,0.00021134,596.18,0.0002801,30.39268074,0.00011157,194.37637003
2021-11-01 16:00:00+00:00,0.00063859,1.96985035,0.00040043,586.52,0.00025619,31.48514531,0.00040462,195.12489293
2021-11-02 00:00:00+00:00,0.00049769,1.9495,0.0001,587.18,0.0003153,31.699,0.00016877,197.75
2021-11-02 08:00:00+00:00,0.00065671,1.95282354,0.0002629,584.02684346,0.00040423,31.10737469,0.00046707,196.50683758
2021-11-02 16:00:00+00:00,0.00085961,1.99234873,0.00040584,600.78805367,0.00055293,32.37259265,0.00064117,202.41
2021-11-03 00:00:00+00:00,0.00091974,1.97204211,0.00042066,598.96898828,0.00055064,32.28546961,0.00062638,201.00014807
2021-11-03 08:00:00+00:00,0.00037822,2.07903947,0.00050026,619.07971243,0.00046523,32.32886772,0.0004439,208.22
2021-11-03 16:00:00+00:00,0.00053519,2.06931184,0.00034023,600.34742594,0.00028619,31.36082286,0.00024456,201.24432213
2021-11-04 00:00:00+00:00,0.0005502,2.0651,0.00045069,611.77755497,0.00038002,31.9767169,0.00041877,207.44450542
2021-11-04 08:00:00+00:00,0.00085571,2.00665043,0.00053572,601.49575819,0.00063312,30.88,0.00061675,200.53712
2021-11-04 16:00:00+00:00,0.00061966,1.9735,0.00027878,589.83,0.00027813,30.427,0.00033136,198.90633029
2021-11-05 00:00:00+00:00,0.00039418,1.9837,0.00016119,596.08,0.00027472,31.004,0.00029502,202.83
2021-11-05 08:00:00+00:00,0.00015965,2.00905085,0.00024228,602.65,0.00010795,31.652,0.0004903,201.28
2021-11-05 16:00:00+00:00,0.00054137,1.9717,0.00040063,594.82,0.0003763,32.81072564,0.00033387,197.87
2021-11-06 00:00:00+00:00,0.00045308,1.983,0.00020431,598.23,0.00022843,32.89,0.0003119,198.99
2021-11-06 08:00:00+00:00,0.00042789,1.99898663,0.00020934,593.0887785,0.00038913,32.14230883,0.0003432,197.37404531
2021-11-06 16:00:00+00:00,0.00010778,1.9719674,0.0001,582.79817396,0.0001,31.35374528,0.0001,194.38450914
2021-11-07 00:00:00+00:00,0.00019638,2.0055048,0.0001,587.66711413,0.0001,32.03626393,0.0001,197.7238652
2021-11-07 08:00:00+00:00,0.00059333,1.984,0.0001,588.79521141,0.0001,32.12,0.00030048,198.21
2021-11-07 16:00:00+00:00,0.00051088,2.0339,0.00026109,596.78992594,0.00024658,32.19,0.00034585,199.98793954
2021-11-08 00:00:00+00:00,0.00047282,2.02189654,0.00029523,601.11869833,0.00052549,32.36122005,0.00038711,202.18379137
2021-11-08 08:00:00+00:00,0.00056377,2.0408041,0.0004273,612.50502585,0.00071026,33.37498278,0.00062586,208.47017871
2021-11-08 16:00:00+00:00,0.00068563,2.0439,0.00065538,626.50231948,0.00056058,34.398,0.00063689,219.22124046
2021-11-09 00:00:00+00:00,0.00029277,2.12734623,0.00024661,639.00093621,0.00045257,34.509,0.00064457,229.21048633
2021-11-09 08:00:00+00:00,0.00029306,2.2357,0.00034255,665.28,0.00058857,35.17919683,0.00052193,247.09
2021-11-09 16:00:00+00:00,0.00025267,2.2869,0.00032006,701.62679677,0.00034952,34.07618559,0.0001,264.89875214
2021-11-10 00:00:00+00:00,0.00031636,2.27140337,0.00027798,717.95,0.00034851,33.84806095,0.00029846,262.36526994
2021-11-10 08:00:00+00:00,0.00033902,2.22707759,0.0003776,698.44,0.00033893,34.4316764,0.00031383,269.24341404
2021-11-10 16:00:00+00:00,0.00055958,2.2534433,0.00035865,718.25,0.00043174,38.13618324,0.00020996,287.3416122
2021-11-11 00:00:00+00:00,0.0001,2.09792827,0.0001,663.33,0.0001,34.237,0.0001,260.34
2021-11-11 08:00:00+00:00,0.0001,2.1398223,0.0001,676.5,0.0001,36.19746106,0.0001018,265.29
2021-11-11 16:00:00+00:00,0.0001,2.08084126,0.0001,674.2518005,0.0001,35.49097278,0.0001092,265.20931998
2021-11-12 00:00:00+00:00,0.0001,2.0796,0.0001,676.3,0.0001,34.69,0.0001,262.41
2021-11-12 08:00:00+00:00,0.0001,2.05523417,0.00029454,669.02227992,0.0001,33.77139325,0.00025074,270.6279901
2021-11-12 16:00:00+00:00,0.00011298,2.01461198,0.0001,652.04,0.0001,33.405,0.00024815,251.82167371
2021-11-13 00:00:00+00:00,0.0001,2.04654485,0.0001,668.54,0.0001,34.271,0.0001,251.24531739
2021-11-13 08:00:00+00:00,0.0001,2.07751193,0.0001,663.27,0.0001,33.94803778,0.00022253,250.0
2021-11-13 16:00:00+00:00,0.00010863,2.06091944,0.0001,667.99769471,0.0001,33.939,0.0001,261.53303973
2021-11-14 00:00:00+00:00,0.00017084,2.051,0.0001,665.7781408,0.0001,34.006,0.0001,257.82
2021-11-14 08:00:00+00:00,0.00010137,2.03824749,0.0001,670.07520096,0.0001,33.67570432,0.00028405,252.27526175
2021-11-14 16:00:00+00:00,0.00025609,2.0294015,0.0001,661.75,0.0001,33.192,0.00013205,256.1
2021-11-15 00:00:00+00:00,0.00038498,2.0411,0.0001,679.66,0.0001,33.77,0.0001,279.48692811
2021-11-15 08:00:00+00:00,0.00048982,2.0558,0.0001,676.96,0.00021608,34.249,0.0003721,273.91
2021-11-15 16:00:00+00:00,0.00039201,2.03706143,0.0001,669.26864912,0.00044234,33.172,0.00027123,268.8
2021-11-16 00:00:00+00:00,0.00038254,2.01952106,0.00020384,666.15234269,0.00029356,32.07688915,0.0001,263.03
2021-11-16 08:00:00+00:00,0.0001,1.94613691,0.0001,622.29,0.0001,30.32045903,0.0001,246.79289692
2021-11-16 16:00:00+00:00,0.0001,1.91512011,0.0001,606.68,0.0001,29.74928072,0.0001,234.35415828
2021-11-17 00:00:00+00:00,0.0001,1.87417589,0.0001,598.25969491,0.0001,29.16175448,0.0001,230.22001089
2021-11-17 08:00:00+00:00,0.0001,1.84854677,0.0001,591.89,0.0001,28.86880448,0.0001,228.28753431
2021-11-17 16:00:00+00:00,0.0001,1.85860597,0.0001,588.01391337,0.0001,28.996,0.0001,227.90629477
2021-11-18 00:00:00+00:00,0.0001,1.87665592,0.0001,595.02294515,0.0001,29.20010256,0.0001,229.69093587
2021-11-18 08:00:00+00:00,0.0001,1.84917875,0.0001,582.76989385,0.0001,28.577,0.0001,220.59
2021-11-18 16:00:00+00:00,0.0001,1.78912424,0.0001,559.03743599,0.0001,27.13454286,0.0001,212.00223422
2021-11-19 00:00:00+00:00,0.0001,1.7866,0.0001,554.47,0.0001,26.55168194,0.0001,204.21
2021-11-19 08:00:00+00:00,0.0001,1.79114249,0.0001,555.80141609,0.0001,26.95468227,0.0001,205.09284857
2021-11-19 16:00:00+00:00,0.0001,1.8657,0.0001,573.28,0.0001,28.481,0.0001,218.01
2021-11-20 00:00:00+00:00,0.0001,1.8630636,0.0001,574.26767472,0.0001,28.26681484,0.0001,217.90854878
2021-11-20 08:00:00+00:00,0.0001,1.8621,0.0001,579.61819428,0.0001,28.25323745,0.0001,221.7733214
2021-11-20 16:00:00+00:00,0.0001,1.8707,0.0001,567.13885125,0.0001,27.64302461,0.0001,214.6
2021-11-21 00:00:00+00:00,0.0001,1.92175274,0.0001,584.63337537,0.0001,28.384,0.0001,226.79692511
2021-11-21 08:00:00+00:00,0.0001,1.877,0.0001,573.59,0.0001,28.30546176,0.0001,225.10338656
2021-11-21 16:00:00+00:00,0.0001,1.878,0.0001,579.09,0.0001,28.025,0.0001,224.18
2021-11-22 00:00:00+00:00,0.00018981,1.83526761,0.0001,574.85,0.0001,28.99833182,0.0001,221.24494269
2021-11-22 08:00:00+00:00,0.0001,1.79788645,0.0001,562.3,0.0001,27.13565714,0.0001,214.68709441
2021-11-22 16:00:00+00:00,0.0001,1.80423954,0.0001,566.93465535,0.0001,27.53884544,0.0001,215.46
2021-11-23 00:00:00+00:00,0.0001,1.77726826,0.0001,556.95,0.0001,26.76672193,0.0001,209.12112527
2021-11-23 08:00:00+00:00,0.0001,1.77774358,0.0001,554.2879373,0.0001,26.623,0.0001,206.65772
2021-11-23 16:00:00+00:00,0.00027615,1.7839,0.0001,562.36984968,0.0001,27.21730568,0.0001,212.08
2021-11-24 00:00:00+00:00,0.00053138,1.7518,0.0001,571.28,0.00025847,26.96093683,0.0001,216.27988603
2021-11-24 08:00:00+00:00,0.00036662,1.6884,0.0001,580.23,0.00015629,26.583,0.00010796,213.42
2021-11-24 16:00:00+00:00,0.00021122,1.67068967,0.0001,600.11,0.00014192,25.791,0.0001517,209.5
2021-11-25 00:00:00+00:00,0.0001,1.66508929,0.0001,618.88,0.00031325,25.601,0.00011982,212.36
2021-11-25 08:00:00+00:00,0.00016845,1.6432,0.00013086,614.94,0.00026748,26.22267328,0.00028156,217.49652474
2021-11-25 16:00:00+00:00,0.0001,1.7277,0.00012279,626.41456752,0.00017481,27.351,0.00022138,226.88582486
2021-11-26 00:00:00+00:00,0.00047115,1.6762,0.00021556,616.88253759,0.0005359,26.4189254,0.00037037,223.06984043
2021-11-26 08:00:00+00:00,0.00037625,1.62149259,0.00011613,587.80435642,0.00032895,25.67723256,0.00021108,211.58
2021-11-26 16:00:00+00:00,0.0001,1.55358201,0.0001,561.6743921,0.0001,23.70122123,0.0001,195.86422652
2021-11-27 00:00:00+00:00,0.0001,1.5339,0.0001,557.30597014,0.0001,23.96772754,0.0001,195.71336883
2021-11-27 08:00:00+00:00,0.0001,1.544026,0.0001,564.35,0.0001,24.412,0.0001,196.0
2021-11-27 16:00:00+00:00,0.0001,1.5687,0.0001,563.57792748,0.0001,24.437,0.0001,196.78755788
2021-11-28 00:00:00+00:00,0.0001,1.54406326,0.0001,562.73,0.0001,24.103,0.0001,195.16410336
2021-11-28 08:00:00+00:00,0.0001,1.5139,0.0001,554.21460224,0.0001,23.658,0.0001,190.44
2021-11-28 16:00:00+00:00,0.0001,1.50079073,0.0001,552.02792414,0.0001,23.60596374,0.0001,189.94858279
2021-11-29 00:00:00+00:00,0.0001,1.59361859,0.0001,568.99055055,0.0001,24.77074922,0.0001,199.55
2021-11-29 08:00:00+00:00,0.0001,1.589,0.0001,565.20064528,0.0001,25.10282627,0.0001,199.86
2021-11-29 16:00:00+00:00,0.0001,1.56630914,0.0001,567.86922476,0.0001,24.87312016,0.0001,199.8
2021-11-30 00:00:00+00:00,0.0001,1.60132088,0.0001,574.92263215,0.0001,24.99606654,0.0001,205.55
2021-11-30 08:00:00+00:00,0.0001,1.56075335,0.0001,562.09901921,0.0001,24.5154451,0.0001,201.59659609
2021-11-30 16:00:00+00:00,0.0001,1.58746983,0.0001,574.49513016,0.0001,25.95123331,0.0001,210.33181167
2021-12-01 00:00:00+00:00,0.0001,1.5541,0.0001,570.28880761,0.00011195,25.32616513,0.0001,207.83042595
2021-12-01 08:00:00+00:00,0.0001,1.60107219,0.0001,573.01330695,0.0001,26.134,0.0001,215.63380049
2021-12-01 16:00:00+00:00,0.00012507,1.6025,0.0001,585.36309057,0.0001,26.506,0.0001,215.34
2021-12-02 00:00:00+00:00,0.0001,1.54768819,0.0001,570.71,0.0001,25.34071694,0.0001,208.78
2021-12-02 08:00:00+00:00,0.0001,1.54581907,0.0001,564.77,0.0001,24.834,0.0001,204.05
2021-12-02 16:00:00+00:00,0.0001,1.69901907,0.0001,564.91525852,0.0001,24.75542344,0.0001,205.33072167
2021-12-03 00:00:00+00:00,0.0001,1.72028147,0.0001,561.71849368,0.0001,24.553,0.0001,203.52
2021-12-03 08:00:00+00:00,0.0001,1.6546,0.0001,558.98,0.0001,25.067,0.0001,203.44638419
2021-12-03 16:00:00+00:00,0.0001,1.6159,0.0001,557.5470596,0.0001,24.885,0.0001,198.38
2021-12-04 00:00:00+00:00,0.0001,1.5563126,0.0001,532.69984528,0.0001,23.31108786,0.0001,187.96282192
2021-12-04 08:00:00+00:00,-0.00039831,1.34693372,0.0001,454.36248891,0.0001,19.046,1.923e-05,151.70342918
2021-12-04 16:00:00+00:00,3.31e-06,1.39759778,0.0001,467.5022695,0.0001,20.01074049,-2.443e-05,158.7462098
2021-12-05 00:00:00+00:00,0.0001,1.41942178,0.0001,473.42727836,7.24e-06,20.66345128,3.361e-05,162.73003518
2021-12-05 08:00:00+00:00,0.0001,1.38241423,0.0001,466.5891933,0.0001,20.052,0.0001,159.62971162
2021-12-05 16:00:00+00:00,1.599e-05,1.3157,0.0001,441.64,0.0001,18.80921452,0.0001,150.35
2021-12-06 00:00:00+00:00,-1.09e-06,1.378,0.0001,453.11717852,0.0001,19.4805344,7.48e-05,156.25
2021-12-06 08:00:00+00:00,0.0001,1.3104,0.0001,434.46599898,0.0001,18.20037833,0.0001,147.31238966
2021-12-06 16:00:00+00:00,4.9e-06,1.33292272,0.0001,448.59,0.0001,18.51728642,0.0001,151.59279784
2021-12-07 00:00:00+00:00,-0.00010007,1.41894266,0.0001,474.70003357,0.0001,19.79468558,-9.905e-05,161.3417428
2021-12-07 08:00:00+00:00,3.258e-05,1.43948915,0.0001,465.26363996,0.0001,19.93590404,-2.183e-05,158.89035957
2021-12-07 16:00:00+00:00,0.0001,1.4319,0.0001,492.6566164,0.0001,20.55802721,1.746e-05,162.96716567
2021-12-08 00:00:00+00:00,0.0001,1.378085,0.0001,474.13701094,0.0001,21.081,2.494e-05,161.76
2021-12-08 08:00:00+00:00,-6.911e-05,1.38662962,0.0001,479.03183972,0.0001,22.16959808,0.0001,164.68179629
2021-12-08 16:00:00+00:00,2.7e-07,1.4018,0.0001,479.98,0.0001,22.8469965,0.0001,165.82
2021-12-09 00:00:00+00:00,5.32e-05,1.39501122,0.0001,480.08063361,0.0001,22.89351448,5.206e-05,164.98
2021-12-09 08:00:00+00:00,2.408e-05,1.38197043,0.0001,466.28118565,0.0001,22.0147956,8.729e-05,161.8
2021-12-09 16:00:00+00:00,5.778e-05,1.3310729,0.0001,458.55,0.0001,21.0251518,4.66e-05,155.42848028
2021-12-10 00:00:00+00:00,0.0001,1.28819922,0.0001,448.67,0.0001,20.257,-6.8e-05,151.17211788
2021-12-10 08:00:00+00:00,-2.02e-06,1.2771,0.0001,446.86884677,0.0001,19.45367548,-1.627e-05,150.24
2021-12-10 16:00:00+00:00,-2.149e-05,1.2779,0.0001,448.12,7.29e-05,19.53,-6.481e-05,151.53
2021-12-11 00:00:00+00:00,5.266e-05,1.20981662,0.0001,438.24256472,0.0001,18.544,-5.593e-05,148.20353593
2021-12-11 08:00:00+00:00,-2.488e-05,1.23869817,0.0001,451.15,0.0001,19.14009577,3.083e-05,152.69379037
2021-12-11 16:00:00+00:00,-5.05e-05,1.305,0.0001,456.19729701,8.913e-05,20.035,-4.489e-05,158.56
2021-12-12 00:00:00+00:00,-0.00015697,1.3534,0.0001,459.04269324,0.0001,19.94666387,1.612e-05,157.98
2021-12-12 08:00:00+00:00,0.0001,1.349,0.0001,450.16,0.0001,19.86634474,9.894e-05,155.97
2021-12-12 16:00:00+00:00,0.0001,1.32994393,0.0001,450.23,0.0001,19.545,-1.121e-05,156.96671118
2021-12-13 00:00:00+00:00,0.0001,1.34549561,0.0001,457.8527284,0.0001,20.40556495,0.0001,158.93489945
2021-12-13 08:00:00+00:00,0.0001,1.3024,0.0001,442.69,0.0001,19.045,-5.857e-05,153.98744761
2021-12-13 16:00:00+00:00,0.0001,1.2408,0.0001,429.56,0.0001,18.01940211,8.149e-05,147.68098804
2021-12-14 00:00:00+00:00,2.62e-06,1.22316412,3.936e-05,421.78905852,9.373e-05,17.771,-2.121e-05,144.48
2021-12-14 08:00:00+00:00,0.0001,1.2321,0.0001,431.57,0.0001,18.047,-9.255e-05,146.87
2021-12-14 16:00:00+00:00,0.0001,1.2302,0.0001,427.79,0.0001,17.965,0.0001,146.82
2021-12-15 00:00:00+00:00,3.709e-05,1.26582305,0.0001,436.59617041,0.0001,18.4285769,4.465e-05,150.27490017
2021-12-15 08:00:00+00:00,0.0001,1.26093157,0.0001,437.72,0.0001,18.481,1.858e-05,151.42
2021-12-15 16:00:00+00:00,0.0001,1.2053,0.0001,418.46726602,0.0001,17.272,0.0001,143.08
2021-12-16 00:00:00+00:00,0.0001,1.31059311,0.0001,447.61071649,0.0001,19.679,0.0001,153.55
2021-12-16 08:00:00+00:00,0.0001,1.2977,0.0001,443.86830186,0.0001,19.801,0.0001,153.67508452
2021-12-16 16:00:00+00:00,0.0001,1.3038,0.0001,448.99,0.0001,19.81584651,0.0001,154.61582926
2021-12-17 00:00:00+00:00,0.0001,1.2391,0.0001,438.19,0.0001,18.758,0.0001,148.77298259
2021-12-17 08:00:00+00:00,3.226e-05,1.24840851,0.0001,431.95106204,0.0001,18.96348927,6.783e-05,147.39
2021-12-17 16:00:00+00:00,8.632e-05,1.2261,7.722e-05,431.08257514,0.0001,18.415,-0.00011849,146.14
2021-12-18 00:00:00+00:00,0.0001,1.21703164,0.0001,424.51877004,0.0001,18.25,0.0001,144.02052012
2021-12-18 08:00:00+00:00,8.423e-05,1.2338,0.0001,431.32147249,9.845e-05,19.43629719,6.312e-05,147.49027492
2021-12-18 16:00:00+00:00,0.0001,1.247,0.0001,435.27,0.0001,19.5814892,0.0001,148.74168244
2021-12-19 00:00:00+00:00,0.0001,1.2417,0.0001,435.53942511,0.0001,19.53495305,0.0001,148.56
2021-12-19 08:00:00+00:00,0.0001,1.28208961,0.0001,440.66821602,0.0001,19.84153705,0.0001,153.17
2021-12-19 16:00:00+00:00,0.0001,1.27647653,0.0001,436.92,0.0001,19.62281033,0.0001,155.1
2021-12-20 00:00:00+00:00,0.0001,1.24331344,0.0001,432.55368118,0.0001,18.864,0.0001,153.20668197
2021-12-20 08:00:00+00:00,0.0001,1.2291,0.0001,428.50665951,0.0001,18.556693,0.0001,150.21928285
2021-12-20 16:00:00+00:00,0.0001,1.21009438,0.0001,421.86,0.0001,18.43076754,0.0001,147.87438654
2021-12-21 00:00:00+00:00,0.0001,1.23730168,0.0001,430.04,0.0001,18.779,0.0001,152.6
2021-12-21 08:00:00+00:00,0.0001,1.2579,0.0001,433.76162415,0.0001,19.016,0.0001,153.08
2021-12-21 16:00:00+00:00,0.0001,1.2567,0.0001,434.21837236,0.0001,18.968,0.0001,152.76
2021-12-22 00:00:00+00:00,0.0001,1.27972497,0.0001,437.61493523,0.0001,19.424098,0.0001,154.72
2021-12-22 08:00:00+00:00,0.0001,1.29752713,0.0001,440.14303836,0.0001,20.018,0.0001,157.20598563
2021-12-22 16:00:00+00:00,0.0001,1.3446646,0.0001,444.46316975,0.0001,20.48786881,0.0001,157.57
2021-12-23 00:00:00+00:00,0.0001,1.32711989,0.0001,438.08,0.0001,19.922,0.0001,155.31
2021-12-23 08:00:00+00:00,0.0001,1.3263,0.0001,435.81,0.0001,20.39161117,0.0001,154.35484461
2021-12-23 16:00:00+00:00,0.0001,1.37588114,0.0001,442.84,0.0001,21.061,0.0001,157.24356115
2021-12-24 00:00:00+00:00,0.0001,1.4726,0.0001,455.56780139,0.0001,22.15373589,0.0001,163.61258509
2021-12-24 08:00:00+00:00,0.0001,1.4429,0.0001,456.2,0.0001,22.174,0.0001,163.9
2021-12-24 16:00:00+00:00,0.0001,1.44401089,0.0001,454.55346058,0.0001,21.85369698,0.0001,162.55
2021-12-25 00:00:00+00:00,0.0001,1.39232795,0.0001,451.7780218,0.0001,21.47170355,0.0001,161.14599475
2021-12-25 08:00:00+00:00,0.0001,1.42,0.0001,453.23700364,0.0001,21.71,0.0001,162.43599784
2021-12-25 16:00:00+00:00,0.0001,1.44538722,0.0001,452.79,0.0001,21.85244423,0.0001,162.93784718
2021-12-26 00:00:00+00:00,0.0001,1.4528,0.0001,455.07076113,0.0001,22.10811329,0.0001,157.70526792
2021-12-26 08:00:00+00:00,0.0001,1.42481699,0.0001,447.69429565,0.0001,21.41788805,0.0001,155.72
2021-12-26 16:00:00+00:00,0.0001,1.44020369,0.0001,450.49,0.0001,22.38366359,0.0001,155.02267051
2021-12-27 00:00:00+00:00,0.0001,1.45465386,0.0001,451.28,0.0001,22.97749581,0.0001,155.75669028
