funding_time,gross_price_return,funding_pnl,turnover,trading_cost,financing_cost,lagged_funding_spread,net_return
2020-03-22 08:00:00+00:00,-0.012670447637825877,5e-05,0.0,0.0,0.0,0.0001,-0.012620447637825877
2020-03-22 16:00:00+00:00,-0.0023785283898369314,5e-05,0.0,0.0,0.0,0.0001,-0.0023285283898369312
2020-03-23 00:00:00+00:00,-0.010722687401055642,0.000198735,0.0,0.0,0.0,0.0001,-0.010523952401055641
2020-03-23 08:00:00+00:00,-0.0039723419092725365,5e-05,0.0,0.0,0.0,0.00039747,-0.003922341909272537
2020-03-23 16:00:00+00:00,0.008803401942430789,0.0002278,0.0,0.0,0.0,0.0001,0.009031201942430789
2020-03-24 00:00:00+00:00,0.012850309829026796,5e-05,0.0,0.0,0.0,0.0004556,0.012900309829026796
2020-03-24 08:00:00+00:00,0.0015146784473533126,5e-05,0.0,0.0,0.0,0.0001,0.0015646784473533125
2020-03-24 16:00:00+00:00,-0.0022204839713051427,1.278e-05,1.0,0.0005,0.0,0.00015391,-0.0027077039713051428
2020-03-25 00:00:00+00:00,-0.0024099968007869066,5e-05,1.0,0.0005,0.0,0.0001,-0.0028599968007869065
2020-03-25 08:00:00+00:00,-0.0044569479150543545,6.8455e-05,1.0,0.0005,0.0,0.00024735,-0.004888492915054355
2020-03-25 16:00:00+00:00,0.01024950506248623,6.62e-06,0.0,0.0,0.0,0.00013691,0.010256125062486231
2020-03-26 00:00:00+00:00,-0.0013109770670454157,5e-05,1.0,0.0005,0.0,0.0001,-0.0017609770670454158
2020-03-26 08:00:00+00:00,-0.0013904324728066797,5e-05,0.0,0.0,0.0,0.0001,-0.0013404324728066798
2020-03-26 16:00:00+00:00,-0.00923684240918149,5e-05,0.0,0.0,0.0,0.0001,-0.00918684240918149
2020-03-27 00:00:00+00:00,0.006641530176064725,5e-05,0.0,0.0,0.0,0.0001,0.006691530176064725
2020-03-27 08:00:00+00:00,-0.0010988487120240364,5e-05,0.0,0.0,0.0,0.0001,-0.0010488487120240365
2020-03-27 16:00:00+00:00,-0.004683028424062041,5e-05,0.0,0.0,0.0,0.0001,-0.0046330284240620415
2020-03-28 00:00:00+00:00,-0.0005659647896784636,5e-05,0.0,0.0,0.0,0.0001,-0.0005159647896784636
2020-03-28 08:00:00+00:00,0.0026520730465411924,5e-05,0.0,0.0,0.0,0.0001,0.0027020730465411925
2020-03-28 16:00:00+00:00,0.0011440018374377914,0.00047582,0.0,0.0,0.0,0.0001,0.0016198218374377914
2020-03-29 00:00:00+00:00,-0.00521887522622988,0.000783865,0.0,0.0,0.0,0.00095164,-0.00443501022622988
2020-03-29 08:00:00+00:00,0.000593300067244007,0.00042997,0.0,0.0,0.0,0.00156773,0.001023270067244007
2020-03-29 16:00:00+00:00,-0.0037143803590521385,9.206500000000001e-05,0.0,0.0,0.0,0.00085994,-0.0036223153590521384
2020-03-30 00:00:00+00:00,-0.007939499037782627,5e-05,0.0,0.0,0.0,0.00018413000000000001,-0.007889499037782627
2020-03-30 08:00:00+00:00,0.005603428991213244,0.000260835,0.0,0.0,0.0,0.0001,0.005864263991213244
2020-03-30 16:00:00+00:00,-0.003084481501646197,0.000583755,0.0,0.0,0.0,0.00052167,-0.002500726501646197
2020-03-31 00:00:00+00:00,-0.002930338768708518,0.000434235,1.0,0.0005,0.0,0.00122923,-0.0029961037687085182
2020-03-31 08:00:00+00:00,0.005561079976544148,5.0225e-05,1.0,0.0005,0.0,0.00096847,0.005111304976544148
2020-03-31 16:00:00+00:00,0.0021208597005389906,5e-05,0.0,0.0,0.0,0.00010045,0.0021708597005389908
2020-04-01 00:00:00+00:00,0.025809838998843204,5e-05,0.0,0.0,0.0,0.0001,0.025859838998843206
2020-04-01 08:00:00+00:00,0.004535934876452319,0.0,1.0,0.0005,0.0,0.00012329,0.004035934876452318
2020-04-01 16:00:00+00:00,-0.012707030690686127,5e-05,1.0,0.0005,0.0,0.0001,-0.013157030690686128
2020-04-02 00:00:00+00:00,0.0005815358088685496,5e-05,0.0,0.0,0.0,0.0001,0.0006315358088685496
2020-04-02 08:00:00+00:00,-0.0027233168153900644,5e-05,0.0,0.0,0.0,0.0001,-0.0026733168153900643
2020-04-02 16:00:00+00:00,-0.0036882328820108112,5e-05,0.0,0.0,0.0,0.0001,-0.003638232882010811
2020-04-03 00:00:00+00:00,-0.006431987856790777,6.504e-05,0.0,0.0,0.0,0.0001,-0.006366947856790778
2020-04-03 08:00:00+00:00,-0.0011215188296382905,0.000116135,1.0,0.0005,0.0,0.00020405,-0.0015053838296382905
2020-04-03 16:00:00+00:00,-0.0007537560825206513,0.0,0.0,0.0,0.0,0.00023227,-0.0007537560825206513
2020-04-04 00:00:00+00:00,-0.004211159265142594,5e-05,1.0,0.0005,0.0,0.0001,-0.004661159265142595
2020-04-04 08:00:00+00:00,-0.004494022113380847,5e-05,0.0,0.0,0.0,0.0001,-0.004444022113380847
2020-04-04 16:00:00+00:00,0.004574653187346345,5e-05,0.0,0.0,0.0,0.0001,0.0046246531873463444
2020-04-05 00:00:00+00:00,-0.0011124537936206824,5e-05,0.0,0.0,0.0,0.0001,-0.0010624537936206825
2020-04-05 08:00:00+00:00,-0.0010086968512360017,8.507e-05,0.0,0.0,0.0,0.0001,-0.0009236268512360017
2020-04-05 16:00:00+00:00,0.0003442626115468528,3.9265e-05,1.0,0.0005,0.0,0.0003213,-0.0001164723884531472
2020-04-06 00:00:00+00:00,0.004213525954941899,5e-05,1.0,0.0005,0.0,0.0001,0.0037635259549418988
2020-04-06 08:00:00+00:00,0.0014641596095140708,5e-05,0.0,0.0,0.0,0.0001,0.0015141596095140707
2020-04-06 16:00:00+00:00,0.00028657645549712285,5e-05,0.0,0.0,0.0,0.0001,0.0003365764554971229
2020-04-07 00:00:00+00:00,0.003761572116184886,5e-05,0.0,0.0,0.0,0.0001,0.003811572116184886
2020-04-07 08:00:00+00:00,0.018037856905990912,0.00014751,1.0,0.0005,0.0,0.00030828,0.017685366905990912
2020-04-07 16:00:00+00:00,0.014648298602069065,4.133e-05,0.0,0.0,0.0,0.00029502,0.014689628602069064
2020-04-08 00:00:00+00:00,-0.005657099614515271,5e-05,1.0,0.0005,0.0,0.0001,-0.0061070996145152715
2020-04-08 08:00:00+00:00,0.007808919307539908,5e-05,1.0,0.0005,0.0,0.00021497,0.007358919307539907
2020-04-08 16:00:00+00:00,0.02056158879970199,5e-05,1.0,0.0005,0.0,0.0001,0.020111588799701992
2020-04-09 00:00:00+00:00,0.047819353884829274,8.056e-05,1.0,0.0005,0.0,0.00019348,0.047399913884829274
2020-04-09 08:00:00+00:00,0.02968137383017755,6.26e-05,1.0,0.0005,0.0,0.00047269,0.029243973830177548
2020-04-09 16:00:00+00:00,0.010729024105836538,7.095e-06,0.0,0.0,0.0,0.0001252,0.010736119105836538
2020-04-10 00:00:00+00:00,-0.006178086535236382,5e-05,1.0,0.0005,0.0,0.0001,-0.006628086535236383
2020-04-10 08:00:00+00:00,-0.007372080790311042,5e-05,0.0,0.0,0.0,0.0001,-0.007322080790311042
2020-04-10 16:00:00+00:00,0.017396184369975087,5e-05,0.0,0.0,0.0,0.0001,0.01744618436997509
2020-04-11 00:00:00+00:00,0.02522255723138045,0.00017617999999999998,0.0,0.0,0.0,0.0001,0.02539873723138045
2020-04-11 08:00:00+00:00,0.013903788162667463,0.00013772,0.0,0.0,0.0,0.00035235999999999997,0.014041508162667462
2020-04-11 16:00:00+00:00,-0.009742780254542338,0.00033184,0.0,0.0,0.0,0.00027544,-0.009410940254542338
2020-04-12 00:00:00+00:00,0.006752812349157367,0.000295135,0.0,0.0,0.0,0.00066368,0.007047947349157367
2020-04-12 08:00:00+00:00,-0.004364240598038638,5e-05,0.0,0.0,0.0,0.00059027,-0.004314240598038638
2020-04-12 16:00:00+00:00,0.012071204526779789,-1.1189999999999993e-05,0.0,0.0,0.0,0.0001,0.012060014526779789
2020-04-13 00:00:00+00:00,0.00041253767409948905,0.00011497499999999999,2.0,0.001,0.0,0.0002971,-0.00047248732590051096
2020-04-13 08:00:00+00:00,0.01259339655206182,0.000450295,1.0,0.0005,0.0,0.00132643,0.012543691552061819
2020-04-13 16:00:00+00:00,-0.004245433440915769,0.0008729,0.0,0.0,0.0,0.00090059,-0.0033725334409157688
2020-04-14 00:00:00+00:00,-0.009949140404503176,0.000623765,0.0,0.0,0.0,0.0017458,-0.009325375404503176
2020-04-14 08:00:00+00:00,-0.00395712864194292,0.00033974,0.0,0.0,0.0,0.00124753,-0.00361738864194292
2020-04-14 16:00:00+00:00,-0.0010108492814355774,0.00042972,1.0,0.0005,0.0,0.00067948,-0.0010811292814355774
2020-04-15 00:00:00+00:00,-0.013604736204953005,0.00042929000000000003,0.0,0.0,0.0,0.00085944,-0.013175446204953005
2020-04-15 08:00:00+00:00,0.0022677639844020936,0.0008694950000000001,0.0,0.0,0.0,0.0008585800000000001,0.0031372589844020937
2020-04-15 16:00:00+00:00,-0.011533657779788653,0.00033167,0.0,0.0,0.0,0.0017389900000000002,-0.011201987779788654
