open_time,level
1988-08-01 00:00:00+00:00,107.68
1988-08-02 00:00:00+00:00,107.67
1988-08-03 00:00:00+00:00,107.97
1988-08-04 00:00:00+00:00,107.96
1988-08-05 00:00:00+00:00,108.13
1988-08-08 00:00:00+00:00,107.97
1988-08-09 00:00:00+00:00,107.26
1988-08-10 00:00:00+00:00,105.79
1988-08-11 00:00:00+00:00,106.08
1988-08-12 00:00:00+00:00,105.52
1988-08-15 00:00:00+00:00,104.36
1988-08-16 00:00:00+00:00,104.91
1988-08-17 00:00:00+00:00,104.68
1988-08-18 00:00:00+00:00,104.93
1988-08-19 00:00:00+00:00,104.31
1988-08-22 00:00:00+00:00,103.79
1988-08-23 00:00:00+00:00,104.05
1988-08-24 00:00:00+00:00,104.74
1988-08-25 00:00:00+00:00,104.5
1988-08-26 00:00:00+00:00,104.6
1988-08-29 00:00:00+00:00,105.32
1988-08-30 00:00:00+00:00,105.49
1988-08-31 00:00:00+00:00,105.44
1988-09-01 00:00:00+00:00,104.85
1988-09-02 00:00:00+00:00,106.09
1988-09-06 00:00:00+00:00,106.4
1988-09-07 00:00:00+00:00,106.54
1988-09-08 00:00:00+00:00,106.56
1988-09-09 00:00:00+00:00,106.76
1988-09-12 00:00:00+00:00,107.2
1988-09-13 00:00:00+00:00,107.02
1988-09-14 00:00:00+00:00,106.85
1988-09-15 00:00:00+00:00,107.49
1988-09-16 00:00:00+00:00,106.65
1988-09-19 00:00:00+00:00,106.45
1988-09-20 00:00:00+00:00,106.7
1988-09-21 00:00:00+00:00,106.87
1988-09-22 00:00:00+00:00,106.71
1988-09-23 00:00:00+00:00,106.98
1988-09-26 00:00:00+00:00,106.83
1988-09-27 00:00:00+00:00,106.76
1988-09-28 00:00:00+00:00,107.05
1988-09-29 00:00:00+00:00,107.89
1988-09-30 00:00:00+00:00,107.71
1988-10-03 00:00:00+00:00,107.74
1988-10-04 00:00:00+00:00,107.94
1988-10-05 00:00:00+00:00,108.0
1988-10-06 00:00:00+00:00,108.19
1988-10-07 00:00:00+00:00,108.65
1988-10-10 00:00:00+00:00,108.89
1988-10-11 00:00:00+00:00,108.91
1988-10-12 00:00:00+00:00,108.72
1988-10-13 00:00:00+00:00,109.1
1988-10-14 00:00:00+00:00,109.3
1988-10-17 00:00:00+00:00,109.58
1988-10-18 00:00:00+00:00,109.29
1988-10-19 00:00:00+00:00,109.65
1988-10-20 00:00:00+00:00,108.9
1988-10-21 00:00:00+00:00,108.86
1988-10-24 00:00:00+00:00,108.81
1988-10-25 00:00:00+00:00,108.81
1988-10-26 00:00:00+00:00,108.69
1988-10-27 00:00:00+00:00,108.22
1988-10-28 00:00:00+00:00,108.53
1988-10-31 00:00:00+00:00,108.61
1988-11-01 00:00:00+00:00,108.84
1988-11-02 00:00:00+00:00,109.17
1988-11-03 00:00:00+00:00,108.96
1988-11-04 00:00:00+00:00,108.32
1988-11-07 00:00:00+00:00,107.86
1988-11-08 00:00:00+00:00,107.97
1988-11-09 00:00:00+00:00,107.76
1988-11-10 00:00:00+00:00,107.52
1988-11-11 00:00:00+00:00,105.19
1988-11-14 00:00:00+00:00,105.0
1988-11-15 00:00:00+00:00,104.97
1988-11-16 00:00:00+00:00,103.21
1988-11-17 00:00:00+00:00,103.32
1988-11-18 00:00:00+00:00,103.46
1988-11-21 00:00:00+00:00,103.81
1988-11-22 00:00:00+00:00,104.14
1988-11-23 00:00:00+00:00,104.24
1988-11-25 00:00:00+00:00,104.05
1988-11-28 00:00:00+00:00,104.58
1988-11-29 00:00:00+00:00,104.96
1988-11-30 00:00:00+00:00,104.82
1988-12-01 00:00:00+00:00,104.88
1988-12-02 00:00:00+00:00,105.12
1988-12-05 00:00:00+00:00,105.0
1988-12-06 00:00:00+00:00,104.45
1988-12-07 00:00:00+00:00,104.41
1988-12-08 00:00:00+00:00,104.69
1988-12-09 00:00:00+00:00,104.61
1988-12-12 00:00:00+00:00,104.84
1988-12-13 00:00:00+00:00,105.12
1988-12-14 00:00:00+00:00,105.47
1988-12-15 00:00:00+00:00,105.92
1988-12-16 00:00:00+00:00,105.25
1988-12-19 00:00:00+00:00,105.53
1988-12-20 00:00:00+00:00,105.36
1988-12-21 00:00:00+00:00,105.52
1988-12-22 00:00:00+00:00,105.56
1988-12-23 00:00:00+00:00,105.7
1988-12-27 00:00:00+00:00,105.69
1988-12-28 00:00:00+00:00,105.92
1988-12-29 00:00:00+00:00,106.1
1988-12-30 00:00:00+00:00,106.07
1989-01-03 00:00:00+00:00,106.21
1989-01-04 00:00:00+00:00,106.72
1989-01-05 00:00:00+00:00,106.71
1989-01-06 00:00:00+00:00,106.96
1989-01-09 00:00:00+00:00,107.08
1989-01-10 00:00:00+00:00,107.32
1989-01-11 00:00:00+00:00,107.3
1989-01-12 00:00:00+00:00,107.18
1989-01-13 00:00:00+00:00,107.43
1989-01-16 00:00:00+00:00,107.33
1989-01-17 00:00:00+00:00,107.73
1989-01-18 00:00:00+00:00,106.55
1989-01-19 00:00:00+00:00,106.68
1989-01-20 00:00:00+00:00,106.84
1989-01-23 00:00:00+00:00,106.65
1989-01-24 00:00:00+00:00,107.16
1989-01-25 00:00:00+00:00,107.31
1989-01-26 00:00:00+00:00,106.77
1989-01-27 00:00:00+00:00,106.44
1989-01-30 00:00:00+00:00,106.65
1989-01-31 00:00:00+00:00,106.53
1989-02-01 00:00:00+00:00,106.7
1989-02-02 00:00:00+00:00,106.76
1989-02-03 00:00:00+00:00,106.78
1989-02-06 00:00:00+00:00,107.14
1989-02-07 00:00:00+00:00,106.14
1989-02-08 00:00:00+00:00,106.27
1989-02-09 00:00:00+00:00,107.11
1989-02-10 00:00:00+00:00,108.47
1989-02-13 00:00:00+00:00,108.74
1989-02-14 00:00:00+00:00,109.25
1989-02-15 00:00:00+00:00,108.87
1989-02-16 00:00:00+00:00,108.74
1989-02-17 00:00:00+00:00,107.95
1989-02-21 00:00:00+00:00,108.07
1989-02-22 00:00:00+00:00,107.45
1989-02-23 00:00:00+00:00,107.59
1989-02-24 00:00:00+00:00,106.32
1989-02-27 00:00:00+00:00,106.69
1989-02-28 00:00:00+00:00,107.02
1989-03-01 00:00:00+00:00,106.39
1989-03-02 00:00:00+00:00,107.61
1989-03-03 00:00:00+00:00,108.01
1989-03-06 00:00:00+00:00,109.33
1989-03-07 00:00:00+00:00,109.23
1989-03-08 00:00:00+00:00,109.4
1989-03-09 00:00:00+00:00,109.37
1989-03-10 00:00:00+00:00,109.11
1989-03-13 00:00:00+00:00,110.19
1989-03-14 00:00:00+00:00,110.2
1989-03-15 00:00:00+00:00,111.05
1989-03-16 00:00:00+00:00,112.01
1989-03-17 00:00:00+00:00,108.99
1989-03-20 00:00:00+00:00,109.1
1989-03-21 00:00:00+00:00,109.5
1989-03-22 00:00:00+00:00,109.46
1989-03-23 00:00:00+00:00,109.47
1989-03-27 00:00:00+00:00,109.68
1989-03-28 00:00:00+00:00,110.1
1989-03-29 00:00:00+00:00,110.26
1989-03-30 00:00:00+00:00,110.36
1989-03-31 00:00:00+00:00,110.46
1989-04-03 00:00:00+00:00,110.57
