date,high_yield_return,investment_grade_return,weight_high_yield,weight_investment_grade,turnover,leverage,net_return
2019-07-15 13:30:00+00:00,0.0006904472505189219,0.0017062041860760324,1.4901918221090962,-1.478021687317991,0.0,3.0,-0.0018219264896902946
2019-07-16 13:30:00+00:00,-0.0020693978265307056,-0.002108814609310783,1.4875576269420523,-1.4753507286865843,0.0,3.0,-0.00030224345100950215
2019-07-17 13:30:00+00:00,-0.0012674514759907218,0.005283177765732949,1.5007021491467445,-1.4981496340532146,0.0,3.0,-0.010015264736661289
2019-07-18 13:30:00+00:00,0.000460895302844877,0.0023454111763747676,1.506149373597905,-1.5064198227521282,0.0,3.0,-0.0031574277843966912
2019-07-19 13:30:00+00:00,-0.0017287065765640985,-0.0015328605637586756,1.504493327884466,-1.5050586919367435,0.0,3.0,-0.000629876248982985
2019-07-22 13:30:00+00:00,0.0033489836434521525,0.003070587408387171,1.5094083941744103,-1.5095566368232285,0.0,3.0,8.179181810588279e-05
2019-07-23 13:30:00+00:00,0.0017271442023669703,0.0005636012639702592,1.509870045471778,-1.5082643916022507,0.0,3.0,0.0014208604681366461
2019-07-24 13:30:00+00:00,0.0008038134381038731,0.002817771882318132,1.516195717858689,-1.5176311950177455,0.0,3.0,-0.003371608621735225
2019-07-25 13:30:00+00:00,-0.0013774283488557915,-0.00321140949903298,1.5104068203133203,-1.509060312101291,0.0,3.0,0.0024499668111989848
2019-07-26 13:30:00+00:00,0.0021841187666382655,0.001369367659452836,1.5123489515044006,-1.5097723053901906,0.0,3.0,0.0008971320336319823
2019-07-29 13:30:00+00:00,-0.0014911334643431529,-0.0006434382260345206,1.512542623275934,-1.5112475493721718,0.0,3.0,-0.0016189863777736394
2019-07-30 13:30:00+00:00,0.0004597378574608957,-0.00032196603103240573,1.5119579334532636,-1.5094830114025848,0.0,3.0,0.0008466260200045081
2019-07-31 13:30:00+00:00,-0.001722790854334466,0.0008853535230544107,1.5158356641533672,-1.5173082530766944,0.0,3.0,-0.004276530862345242
2019-08-01 13:30:00+00:00,-0.0004967640154578401,0.008130255192785762,1.5194520460553829,-1.5325669030317213,0.033143917230061604,3.0,-0.013292418231297894
2019-08-02 13:30:00+00:00,-0.0015028218495144463,0.0010400679739275276,1.5235870823887467,-1.5406512661114737,0.0,3.0,-0.0042127569481635084
2019-08-05 13:30:00+00:00,-0.010417323947205959,0.0007193413637986978,1.5342818902011877,-1.5689258987312422,0.0,3.0,-0.017315271842242227
2019-08-06 13:30:00+00:00,0.006433756354394582,0.0062296005069089055,1.5445205323984232,-1.5790753473421486,0.0,3.0,-0.00023790317384169655
2019-08-07 13:30:00+00:00,-0.00011692922730577315,-0.0001584454970963156,1.5447504033801756,-1.5792447863741668,0.0,3.0,-0.00026571967436654533
2019-08-08 13:30:00+00:00,0.003952346124036055,0.0026983044427724145,1.5485194047952735,-1.5811204946235446,0.0,3.0,0.0015087875857867222
2019-08-09 13:30:00+00:00,-0.00138946547558072,-0.0029286947699092014,1.543059952040816,-1.573117602584012,0.0,3.0,0.0021436876116529267
2019-08-12 13:30:00+00:00,-0.0034785938749244405,0.006272470030175281,1.5620133352600174,-1.608022373598294,0.0,3.0,-0.015570329374277247
2019-08-13 13:30:00+00:00,0.004421638767598601,-0.0007887684966796371,1.5567158111378392,-1.5942555332583954,0.0,3.0,0.007839698648624572
2019-08-14 13:30:00+00:00,-0.008918947483751216,0.0029216814218195886,1.5725167143799417,-1.6296776651628468,0.0,3.0,-0.01887749080013516
2019-08-15 13:30:00+00:00,0.00292132512621035,0.004882218430624974,1.5829642334710354,-1.6437124364299918,0.0,3.0,-0.0036979272040495188
2019-08-16 13:30:00+00:00,0.0033800329604689594,0.0018018240707196043,1.5850598268951352,-1.6432996452972937,0.0,3.0,0.0020534731907573944
2019-08-19 13:30:00+00:00,0.002903392009903971,-0.0032850400675574765,1.5744448084166462,-1.622222498426622,0.0,3.0,0.009665037754114246
2019-08-20 13:30:00+00:00,0.0008105962839988212,0.005807143964503325,1.5891967333059531,-1.6455969123819907,0.0,3.0,-0.008479557940073355
2019-08-21 13:30:00+00:00,0.00428111010633625,0.0017947079880733519,1.5904102175807977,-1.6427761782642325,0.0,3.0,0.003514842811794408
2019-08-22 13:30:00+00:00,0.0018438486093106388,-0.003660452616420895,1.57974039768802,-1.6227899021964929,0.0,3.0,0.008610462567523552
2019-08-23 13:30:00+00:00,-0.00460014412870402,0.0036739007560560033,1.5940961951126151,-1.6511485789778817,0.0,3.0,-0.013564320024218304
2019-08-26 13:30:00+00:00,0.004968192030697205,7.78509334280475e-05,1.5901598741175489,-1.6390564566603534,0.0,3.0,0.007455915094303948
2019-08-27 13:30:00+00:00,-0.0004606759062015797,0.005373215498407635,1.6052792486383807,-1.6642981873876312,0.0,3.0,-0.009874869357024467
2019-08-28 13:30:00+00:00,0.002416313430150918,0.0,1.603476124104296,-1.6584215038758008,0.0,3.0,0.003543540347310034
2019-08-29 13:30:00+00:00,0.0010325002212865364,-0.0021685417959533826,1.5972784888734148,-1.646728794073567,0.0,3.0,0.004916628339110441
2019-08-30 13:30:00+00:00,-0.000917711603953375,-0.00015557683651457044,1.5982819384961704,-1.6490202808378485,0.0,3.0,-0.0015449656079222858
2019-09-03 13:30:00+00:00,-0.002868340767119726,-0.0009419488705529888,1.500722743619355,-1.503622039921436,0.24730221933401886,3.0,-0.0033485564148345755
2019-09-04 13:30:00+00:00,0.00208006819576112,0.001870122157412002,1.5038829519951924,-1.5064726660154477,0.0,3.0,-2.5668703889581616e-05
2019-09-05 13:30:00+00:00,0.00392103981826275,-0.007311144754808763,1.4851624165923818,-1.4710748150857562,0.0,3.0,0.01657550720686383
2019-09-06 13:30:00+00:00,0.000918435448051147,0.003604310197607319,1.492906380218744,-1.4827134031561935,0.0,3.0,-0.004273501608262604
2019-09-09 13:30:00+00:00,0.0010330003453313807,-0.007338540894336165,1.4765996989436887,-1.4542537101596469,0.0,3.0,0.012087808289637994
2019-09-10 13:30:00+00:00,0.0005731978926117876,-0.008415360358075552,1.4588470442861798,-1.4238626237575647,0.0,3.0,0.012749135398410046
2019-09-11 13:30:00+00:00,-0.00011534968568804871,-0.0007932597329491919,1.457766353873072,-1.4218432022321275,0.0,3.0,0.0006258978763354515
2019-09-12 13:30:00+00:00,0.0005740167435328569,-0.001349136101830073,1.4550822375481212,-1.4164974082860575,0.0,3.0,0.0024197248302375673
