open_time,PUT,BXM,BXMD,PPUT,CMBO
2018-05-01 00:00:00+00:00,1841.81,1373.87,2458.08,826.36,1822.2
2018-05-02 00:00:00+00:00,1833.87,1367.32,2442.22,820.95,1812.2
2018-05-03 00:00:00+00:00,1831.82,1365.63,2437.72,819.43,1809.45
2018-05-04 00:00:00+00:00,1849.51,1379.44,2467.61,828.47,1829.49
2018-05-07 00:00:00+00:00,1852.55,1383.25,2476.3,830.95,1834.18
2018-05-08 00:00:00+00:00,1855.12,1383.52,2476.13,830.56,1835.41
2018-05-09 00:00:00+00:00,1864.4,1390.98,2497.59,838.3,1848.37
2018-05-10 00:00:00+00:00,1868.79,1395.25,2514.29,846.3,1857.48
2018-05-11 00:00:00+00:00,1870.2,1396.14,2518.65,848.01,1860.03
2018-05-14 00:00:00+00:00,1871.01,1396.29,2521.41,848.74,1861.65
2018-05-15 00:00:00+00:00,1869.88,1395.82,2512.55,843.05,1856.78
2018-05-16 00:00:00+00:00,1871.7,1397.49,2522.16,846.61,1861.68
2018-05-17 00:00:00+00:00,1872.18,1397.86,2524.84,846.09,1862.16
2018-05-18 00:00:00+00:00,1871.21,1396.92,2521.37,843.97,1859.88
2018-05-21 00:00:00+00:00,1878.0,1402.24,2534.42,849.53,1868.75
2018-05-22 00:00:00+00:00,1876.7,1400.64,2530.01,846.92,1866.04
2018-05-23 00:00:00+00:00,1880.09,1404.02,2537.47,849.37,1870.73
2018-05-24 00:00:00+00:00,1879.91,1403.66,2535.75,847.71,1869.55
2018-05-25 00:00:00+00:00,1877.73,1402.43,2532.29,845.94,1866.98
2018-05-29 00:00:00+00:00,1865.05,1392.19,2507.72,837.5,1850.7
2018-05-30 00:00:00+00:00,1880.01,1403.43,2534.65,846.8,1869.06
2018-05-31 00:00:00+00:00,1874.72,1399.5,2522.88,841.48,1861.18
2018-06-01 00:00:00+00:00,1884.54,1407.71,2544.29,849.92,1875.14
2018-06-04 00:00:00+00:00,1888.3,1410.11,2552.06,853.51,1880.47
2018-06-05 00:00:00+00:00,1889.27,1410.66,2553.98,854.09,1881.74
2018-06-06 00:00:00+00:00,1891.89,1413.13,2563.36,861.33,1888.21
2018-06-07 00:00:00+00:00,1891.64,1413.29,2563.32,860.87,1888.0
2018-06-08 00:00:00+00:00,1892.82,1414.19,2566.38,863.49,1890.24
2018-06-11 00:00:00+00:00,1893.66,1414.65,2566.17,864.4,1891.24
2018-06-12 00:00:00+00:00,1894.23,1415.13,2569.89,865.9,1892.95
2018-06-13 00:00:00+00:00,1894.36,1415.1,2570.25,862.44,1892.1
2018-06-14 00:00:00+00:00,1894.88,1415.36,2571.01,864.82,1894.51
2018-06-15 00:00:00+00:00,1898.54,1414.6,2571.94,863.65,1894.49
2018-06-18 00:00:00+00:00,1897.69,1414.24,2570.22,861.96,1892.98
2018-06-19 00:00:00+00:00,1893.57,1410.98,2562.42,859.04,1887.75
2018-06-20 00:00:00+00:00,1896.33,1412.89,2566.61,860.11,1890.71
2018-06-21 00:00:00+00:00,1888.64,1407.43,2553.49,855.86,1881.54
2018-06-22 00:00:00+00:00,1891.54,1410.01,2558.89,856.79,1884.88
2018-06-25 00:00:00+00:00,1873.75,1396.19,2526.99,847.64,1863.66
2018-06-26 00:00:00+00:00,1877.7,1398.79,2532.73,848.48,1867.68
2018-06-27 00:00:00+00:00,1864.49,1389.24,2510.89,842.84,1852.95
2018-06-28 00:00:00+00:00,1874.43,1396.3,2527.18,846.65,1863.98
2018-06-29 00:00:00+00:00,1877.72,1398.71,2528.97,846.88,1866.28
2018-07-02 00:00:00+00:00,1882.21,1402.64,2537.81,848.2,1871.64
2018-07-03 00:00:00+00:00,1875.93,1396.82,2525.85,844.5,1863.96
2018-07-05 00:00:00+00:00,1889.37,1407.47,2547.43,850.62,1878.76
2018-07-06 00:00:00+00:00,1901.5,1417.04,2568.21,856.91,1892.71
2018-07-09 00:00:00+00:00,1911.29,1424.91,2588.85,864.36,1905.88
2018-07-10 00:00:00+00:00,1913.68,1427.07,2596.42,867.31,1910.26
2018-07-11 00:00:00+00:00,1909.31,1423.19,2582.38,861.23,1901.87
2018-07-12 00:00:00+00:00,1915.54,1428.81,2600.88,868.62,1912.89
2018-07-13 00:00:00+00:00,1916.86,1429.93,2603.79,869.53,1914.7
2018-07-16 00:00:00+00:00,1917.95,1429.96,2603.65,868.66,1914.66
2018-07-17 00:00:00+00:00,1919.15,1431.1,2610.94,872.09,1918.84
2018-07-18 00:00:00+00:00,1919.68,1431.94,2615.34,873.94,1921.34
2018-07-19 00:00:00+00:00,1919.9,1432.38,2612.36,870.57,1918.08
2018-07-20 00:00:00+00:00,1918.25,1433.25,2613.7,869.78,1918.58
2018-07-23 00:00:00+00:00,1921.12,1435.24,2618.2,871.08,1921.79
2018-07-24 00:00:00+00:00,1924.64,1438.39,2625.98,875.03,1927.37
2018-07-25 00:00:00+00:00,1929.72,1442.46,2637.13,882.59,1936.14
2018-07-26 00:00:00+00:00,1928.68,1441.62,2634.29,879.98,1933.7
2018-07-27 00:00:00+00:00,1925.32,1439.42,2625.89,874.49,1927.6
2018-07-30 00:00:00+00:00,1921.3,1435.19,2616.53,869.66,1920.7
2018-07-31 00:00:00+00:00,1926.63,1439.65,2627.01,873.5,1927.97
2018-08-01 00:00:00+00:00,1926.17,1439.43,2626.28,872.59,1927.05
2018-08-02 00:00:00+00:00,1930.81,1443.48,2636.32,876.57,1933.95
2018-08-03 00:00:00+00:00,1934.37,1446.4,2644.28,880.61,1939.91
2018-08-06 00:00:00+00:00,1936.75,1448.04,2648.99,883.62,1943.85
2018-08-07 00:00:00+00:00,1938.13,1448.9,2651.55,886.03,1946.48
2018-08-08 00:00:00+00:00,1938.63,1449.56,2653.17,885.79,1947.11
2018-08-09 00:00:00+00:00,1938.43,1450.16,2653.14,884.75,1946.59
2018-08-10 00:00:00+00:00,1935.42,1447.19,2644.71,879.01,1939.77
2018-08-13 00:00:00+00:00,1934.48,1445.82,2639.74,875.43,1935.81
2018-08-14 00:00:00+00:00,1939.13,1449.91,2652.01,880.85,1944.25
2018-08-15 00:00:00+00:00,1937.31,1447.99,2642.21,874.36,1936.43
2018-08-16 00:00:00+00:00,1940.61,1451.28,2656.6,881.43,1946.03
2018-08-17 00:00:00+00:00,1943.18,1455.53,2668.69,884.1,1951.72
2018-08-20 00:00:00+00:00,1945.87,1457.82,2673.81,885.84,1955.12
2018-08-21 00:00:00+00:00,1947.12,1459.02,2677.12,887.65,1957.27
2018-08-22 00:00:00+00:00,1948.06,1459.5,2677.82,887.06,1957.92
2018-08-23 00:00:00+00:00,1947.31,1458.69,2675.59,885.62,1956.43
2018-08-24 00:00:00+00:00,1951.23,1462.39,2685.15,890.74,1962.73
2018-08-27 00:00:00+00:00,1955.65,1465.38,2694.38,897.27,1969.78
2018-08-28 00:00:00+00:00,1955.79,1465.15,2694.75,897.55,1969.91
2018-08-29 00:00:00+00:00,1957.67,1467.62,2699.2,902.59,1973.46
2018-08-30 00:00:00+00:00,1955.53,1465.63,2695.03,899.02,1970.29
2018-08-31 00:00:00+00:00,1956.4,1466.94,2697.84,899.12,1971.77
2018-09-04 00:00:00+00:00,1957.32,1466.69,2697.24,897.51,1971.86
2018-09-05 00:00:00+00:00,1956.71,1466.3,2694.98,895.04,1970.22
2018-09-06 00:00:00+00:00,1955.19,1464.28,2690.69,892.19,1967.32
2018-09-07 00:00:00+00:00,1955.02,1464.44,2689.62,890.26,1966.34
2018-09-10 00:00:00+00:00,1958.22,1466.9,2695.42,891.58,1970.16
2018-09-11 00:00:00+00:00,1960.76,1469.23,2701.93,894.79,1974.59
2018-09-12 00:00:00+00:00,1961.29,1470.17,2704.07,895.05,1975.66
2018-09-13 00:00:00+00:00,1962.94,1471.68,2709.42,899.92,1980.23
2018-09-14 00:00:00+00:00,1963.31,1471.93,2710.45,900.29,1980.68
2018-09-17 00:00:00+00:00,1962.79,1470.77,2706.12,895.38,1977.25
2018-09-18 00:00:00+00:00,1964.11,1471.82,2711.15,900.07,1981.66
2018-09-19 00:00:00+00:00,1964.38,1472.16,2712.61,901.19,1983.17
2018-09-20 00:00:00+00:00,1964.75,1472.62,2713.77,908.26,1984.29
2018-09-21 00:00:00+00:00,1962.32,1469.16,2706.6,908.17,1978.57
2018-09-24 00:00:00+00:00,1959.84,1466.78,2699.97,905.16,1974.3
2018-09-25 00:00:00+00:00,1958.73,1466.0,2697.38,904.04,1972.57
2018-09-26 00:00:00+00:00,1955.83,1462.82,2690.01,901.19,1968.02
2018-09-27 00:00:00+00:00,1959.9,1466.7,2697.73,903.5,1973.0
2018-09-28 00:00:00+00:00,1960.52,1467.41,2698.52,903.46,1973.43
2018-10-01 00:00:00+00:00,1965.66,1471.37,2707.45,906.3,1979.54
2018-10-02 00:00:00+00:00,1965.73,1471.32,2706.89,905.91,1979.27
2018-10-03 00:00:00+00:00,1966.89,1472.17,2708.91,906.36,1980.64
2018-10-04 00:00:00+00:00,1955.4,1463.71,2689.58,900.1,1967.24
2018-10-05 00:00:00+00:00,1948.4,1457.84,2676.06,895.62,1958.42
2018-10-08 00:00:00+00:00,1949.44,1457.92,2675.33,894.85,1958.61
2018-10-09 00:00:00+00:00,1947.63,1456.68,2672.55,893.55,1956.63
2018-10-10 00:00:00+00:00,1886.89,1409.79,2585.0,873.6,1894.04
2018-10-11 00:00:00+00:00,1846.33,1380.8,2531.8,867.93,1854.24
2018-10-12 00:00:00+00:00,1871.34,1400.69,2568.16,868.91,1880.08
2018-10-15 00:00:00+00:00,1861.59,1392.5,2553.15,865.01,1869.69
2018-10-16 00:00:00+00:00,1901.7,1422.42,2608.03,872.43,1909.9
2018-10-17 00:00:00+00:00,1901.07,1422.14,2607.5,871.8,1909.39
2018-10-18 00:00:00+00:00,1874.38,1401.86,2570.29,863.37,1882.37
2018-10-19 00:00:00+00:00,1872.03,1403.52,2571.82,861.48,1883.76
2018-10-22 00:00:00+00:00,1869.98,1401.58,2564.92,857.62,1880.02
2018-10-23 00:00:00+00:00,1861.95,1395.98,2553.34,854.45,1871.16
2018-10-24 00:00:00+00:00,1815.25,1359.96,2477.84,838.93,1820.33
2018-10-25 00:00:00+00:00,1843.83,1381.62,2521.62,847.16,1850.82
2018-10-26 00:00:00+00:00,1816.02,1361.37,2480.62,838.82,1821.78
2018-10-29 00:00:00+00:00,1808.23,1354.0,2465.32,834.81,1812.21
2018-10-30 00:00:00+00:00,1833.24,1373.29,2502.97,841.3,1838.6
2018-10-31 00:00:00+00:00,1850.96,1387.31,2530.15,846.13,1857.48
2018-11-01 00:00:00+00:00,1868.44,1400.92,2556.68,851.6,1876.02
2018-11-02 00:00:00+00:00,1860.03,1394.67,2542.33,847.29,1866.45
2018-11-05 00:00:00+00:00,1870.55,1401.77,2556.55,850.21,1876.96
2018-11-06 00:00:00+00:00,1879.07,1408.43,2571.36,854.58,1886.74
2018-11-07 00:00:00+00:00,1904.28,1428.01,2620.38,870.18,1917.72
2018-11-08 00:00:00+00:00,1904.46,1428.26,2617.89,868.39,1916.74
2018-11-09 00:00:00+00:00,1897.63,1422.74,2598.27,860.52,1905.89
2018-11-12 00:00:00+00:00,1870.34,1400.5,2548.43,844.97,1873.83
2018-11-13 00:00:00+00:00,1868.04,1398.98,2544.8,843.02,1871.34
2018-11-14 00:00:00+00:00,1855.62,1389.05,2526.3,836.93,1858.31
2018-11-15 00:00:00+00:00,1874.68,1404.23,2553.89,844.88,1878.01
2018-11-16 00:00:00+00:00,1870.62,1406.65,2558.24,845.38,1880.4
2018-11-19 00:00:00+00:00,1854.12,1393.75,2525.95,834.37,1860.75
2018-11-20 00:00:00+00:00,1831.78,1376.3,2485.96,824.15,1835.18
2018-11-21 00:00:00+00:00,1837.46,1381.58,2494.88,824.44,1841.39
2018-11-23 00:00:00+00:00,1828.82,1374.63,2479.94,820.78,1831.64
2018-11-26 00:00:00+00:00,1853.69,1393.53,2517.64,827.6,1857.88
2018-11-27 00:00:00+00:00,1857.3101,1396.22,2524.46,829.83,1862.08
2018-11-28 00:00:00+00:00,1879.48,1413.3101,2568.9099,845.6,1888.87
2018-11-29 00:00:00+00:00,1877.61,1411.98,2565.9099,844.41,1886.86
2018-11-30 00:00:00+00:00,1882.0,1418.4301,2581.51,851.0,1894.48
2018-12-04 00:00:00+00:00,1866.25,1402.76,2539.03,834.76,1872.29
2018-12-06 00:00:00+00:00,1866.11,1403.91,2540.1101,833.52,1872.17
2018-12-07 00:00:00+00:00,1834.35,1379.03,2485.51,819.77,1836.54
2018-12-10 00:00:00+00:00,1840.4301,1383.5,2490.72,818.13,1841.55
2018-12-11 00:00:00+00:00,1841.63,1383.42,2490.25,817.06,1842.01
2018-12-12 00:00:00+00:00,1850.8199,1390.47,2503.6899,819.49,1851.5601
2018-12-13 00:00:00+00:00,1851.47,1391.58,2503.8799,818.32,1851.98
2018-12-14 00:00:00+00:00,1819.01,1366.5,2456.5901,807.68,1818.3199
2018-12-17 00:00:00+00:00,1781.96,1338.4399,2405.76,800.52,1781.02
2018-12-18 00:00:00+00:00,1781.84,1338.6801,2406.1699,801.18,1781.13
2018-12-19 00:00:00+00:00,1754.91,1318.3101,2369.45,798.27,1754.1
2018-12-20 00:00:00+00:00,1726.55,1297.5601,2332.1299,798.05,1726.14
2018-12-21 00:00:00+00:00,1696.38,1276.55,2290.8,789.36,1701.0
2018-12-24 00:00:00+00:00,1661.62,1249.22,2233.3799,778.9,1663.1899
2018-12-26 00:00:00+00:00,1716.8101,1292.3,2328.55,801.17,1723.66
2018-12-27 00:00:00+00:00,1722.8199,1296.96,2341.3601,806.99,1730.5
2018-12-28 00:00:00+00:00,1726.6801,1299.5699,2345.23,804.89,1734.0699
2018-12-31 00:00:00+00:00,1739.67,1308.76,2364.9399,808.42,1747.6
2019-01-02 00:00:00+00:00,1747.29,1315.62,2377.03,807.52,1756.21
2019-01-03 00:00:00+00:00,1725.3,1299.04,2329.74,791.33,1730.34
2019-01-04 00:00:00+00:00,1755.77,1322.29,2394.03,813.28,1765.99
2019-01-07 00:00:00+00:00,1760.8199,1326.1899,2406.77,818.51,1772.22
2019-01-08 00:00:00+00:00,1764.97,1329.59,2421.01,826.12,1778.1
2019-01-09 00:00:00+00:00,1767.02,1331.21,2427.8,829.6,1780.89
2019-01-10 00:00:00+00:00,1768.74,1333.03,2434.3201,833.21,1783.6899
2019-01-11 00:00:00+00:00,1769.9399,1334.0601,2438.3999,833.01,1785.33
2019-01-14 00:00:00+00:00,1770.39,1334.9399,2438.77,828.74,1786.22
2019-01-15 00:00:00+00:00,1771.0,1334.51,2444.97,837.6,1787.0
2019-01-16 00:00:00+00:00,1771.24,1334.92,2446.7,839.47,1787.34
2019-01-17 00:00:00+00:00,1771.41,1334.9301,2448.3899,845.93,1787.77
2019-01-18 00:00:00+00:00,1771.67,1341.2,2459.9399,857.22,1795.2
2019-01-22 00:00:00+00:00,1758.36,1329.76,2433.3401,847.55,1778.64
2019-01-23 00:00:00+00:00,1761.08,1332.47,2438.6399,848.49,1781.9
2019-01-24 00:00:00+00:00,1764.92,1336.03,2444.03,848.67,1785.8101
2019-01-25 00:00:00+00:00,1773.22,1342.86,2460.72,854.5,1796.1899
2019-01-28 00:00:00+00:00,1766.77,1337.08,2446.1299,848.57,1787.48
2019-01-29 00:00:00+00:00,1765.67,1336.15,2443.24,847.41,1785.83
2019-01-30 00:00:00+00:00,1780.87,1347.85,2473.1799,858.7,1804.75
2019-01-31 00:00:00+00:00,1787.92,1353.66,2488.25,865.65,1813.97
2019-02-01 00:00:00+00:00,1789.76,1355.8,2493.8601,866.3,1816.97
2019-02-04 00:00:00+00:00,1794.75,1359.3199,2505.8799,871.83,1824.16
2019-02-05 00:00:00+00:00,1795.88,1360.78,2511.54,875.84,1826.91
2019-02-06 00:00:00+00:00,1796.33,1360.41,2510.5,873.92,1826.75
2019-02-07 00:00:00+00:00,1793.91,1358.72,2500.59,866.01,1821.51
2019-02-08 00:00:00+00:00,1795.72,1359.89,2503.96,866.7,1823.64
2019-02-11 00:00:00+00:00,1797.81,1361.07,2506.42,867.26,1825.38
2019-02-12 00:00:00+00:00,1799.11,1362.97,2520.48,878.46,1832.03
2019-02-13 00:00:00+00:00,1799.48,1363.37,2522.96,881.2,1833.32
2019-02-14 00:00:00+00:00,1799.68,1363.71,2524.23,879.15,1835.55
2019-02-15 00:00:00+00:00,1802.49,1364.89,2529.15,888.47,1836.85
2019-02-19 00:00:00+00:00,1805.71,1367.09,2533.66,889.31,1840.19
2019-02-20 00:00:00+00:00,1808.34,1369.3,2539.15,890.66,1843.74
2019-02-21 00:00:00+00:00,1806.35,1367.96,2534.58,887.74,1839.99
2019-02-22 00:00:00+00:00,1811.99,1372.29,2545.89,892.86,1847.99
2019-02-25 00:00:00+00:00,1813.64,1373.05,2547.94,894.12,1849.47
2019-02-26 00:00:00+00:00,1813.2,1373.06,2547.5,893.42,1849.24
2019-02-27 00:00:00+00:00,1814.05,1373.66,2548.83,892.97,1850.08
2019-02-28 00:00:00+00:00,1813.01,1373.08,2545.06,890.78,1847.78
2019-03-01 00:00:00+00:00,1818.98,1377.55,2559.07,896.41,1856.61
2019-03-04 00:00:00+00:00,1817.49,1376.27,2554.33,892.95,1853.23
2019-03-05 00:00:00+00:00,1817.98,1376.61,2553.39,891.92,1853.3
2019-03-06 00:00:00+00:00,1813.7,1373.08,2541.34,886.32,1846.08
2019-03-07 00:00:00+00:00,1806.32,1367.52,2524.33,879.52,1835.52
2019-03-08 00:00:00+00:00,1806.84,1367.52,2520.25,877.3,1834.07
2019-03-11 00:00:00+00:00,1821.91,1379.89,2554.7,889.8,1854.86
2019-03-12 00:00:00+00:00,1823.47,1381.93,2562.48,892.43,1858.45
2019-03-13 00:00:00+00:00,1826.53,1383.63,2575.32,898.69,1865.91
2019-03-14 00:00:00+00:00,1826.98,1384.23,2577.72,898.19,1866.46
2019-03-15 00:00:00+00:00,1827.34,1390.32,2593.49,902.82,1874.21
2019-03-18 00:00:00+00:00,1830.04,1392.34,2598.84,905.79,1877.89
2019-03-19 00:00:00+00:00,1829.9,1391.7,2597.42,905.73,1877.35
2019-03-20 00:00:00+00:00,1827.79,1390.4,2593.3,903.33,1874.54
2019-03-21 00:00:00+00:00,1834.13,1395.6,2608.38,912.45,1884.13
2019-03-22 00:00:00+00:00,1816.29,1381.24,2573.74,898.02,1861.35
2019-03-25 00:00:00+00:00,1817.74,1382.47,2575.41,896.6,1862.5
2019-03-26 00:00:00+00:00,1826.94,1389.79,2591.89,901.42,1873.49
2019-03-27 00:00:00+00:00,1822.95,1386.86,2584.11,897.69,1868.28
2019-03-28 00:00:00+00:00,1828.27,1391.04,2593.19,900.33,1874.41
2019-03-29 00:00:00+00:00,1835.01,1397.3,2607.29,905.71,1883.44
2019-04-01 00:00:00+00:00,1843.11,1402.88,2625.07,915.62,1894.89
2019-04-02 00:00:00+00:00,1844.15,1403.51,2626.56,915.6,1895.97
2019-04-03 00:00:00+00:00,1844.73,1404.39,2629.11,917.53,1897.39
2019-04-04 00:00:00+00:00,1846.24,1405.66,2632.81,919.54,1899.71
2019-04-05 00:00:00+00:00,1848.27,1407.42,2638.39,923.64,1903.47
2019-04-08 00:00:00+00:00,1849.25,1408.26,2641.06,924.58,1904.89
2019-04-09 00:00:00+00:00,1848.4,1406.56,2635.88,919.28,1902.05
2019-04-10 00:00:00+00:00,1849.99,1408.06,2640.79,922.49,1905.14
2019-04-11 00:00:00+00:00,1850.44,1408.93,2642.92,922.52,1906.14
2019-04-12 00:00:00+00:00,1851.17,1409.47,2645.95,928.67,1908.3
2019-04-15 00:00:00+00:00,1851.68,1409.89,2647.05,928.09,1909.06
2019-04-16 00:00:00+00:00,1851.82,1409.68,2647.22,928.56,1909.28
2019-04-17 00:00:00+00:00,1852.01,1410.42,2648.03,926.54,1909.82
2019-04-18 00:00:00+00:00,1853.54,1409.59,2647.05,927.82,1908.5
2019-04-22 00:00:00+00:00,1855.95,1411.15,2650.55,928.45,1910.99
2019-04-23 00:00:00+00:00,1861.12,1415.67,2663.52,936.31,1919.63
2019-04-24 00:00:00+00:00,1859.47,1414.13,2659.65,934.5,1917.09
2019-04-25 00:00:00+00:00,1859.75,1414.68,2660.54,934.06,1917.44
2019-04-26 00:00:00+00:00,1862.95,1417.5,2668.24,938.16,1922.58
2019-04-29 00:00:00+00:00,1864.39,1418.28,2670.15,939.07,1924.16
2019-04-30 00:00:00+00:00,1864.0,1419.18,2672.01,940.0,1924.18
2019-05-01 00:00:00+00:00,1860.59,1415.48,2661.13,933.33,1917.9
2019-05-02 00:00:00+00:00,1860.3,1415.14,2659.67,931.19,1916.82
2019-05-03 00:00:00+00:00,1866.99,1421.01,2675.91,939.62,1927.57
2019-05-06 00:00:00+00:00,1863.93,1417.7,2667.68,935.83,1922.63
2019-05-07 00:00:00+00:00,1846.02,1403.65,2633.66,922.43,1899.35
2019-05-08 00:00:00+00:00,1845.4,1403.11,2631.87,920.9,1898.05
2019-05-09 00:00:00+00:00,1843.48,1402.15,2627.93,918.24,1895.0
2019-05-10 00:00:00+00:00,1855.07,1408.94,2639.14,920.06,1905.18
2019-05-13 00:00:00+00:00,1819.11,1382.32,2580.12,900.17,1863.98
2019-05-14 00:00:00+00:00,1834.23,1393.78,2601.14,905.18,1879.3
2019-05-15 00:00:00+00:00,1846.14,1402.33,2616.92,910.09,1891.07
2019-05-16 00:00:00+00:00,1861.87,1415.18,2640.96,918.37,1907.8
2019-05-17 00:00:00+00:00,1840.28,1410.15,2629.12,914.2,1900.44
2019-05-20 00:00:00+00:00,1834.34,1405.16,2615.72,909.42,1892.39
2019-05-21 00:00:00+00:00,1845.8,1413.65,2635.26,914.12,1905.47
2019-05-22 00:00:00+00:00,1844.13,1412.56,2630.84,911.7,1902.89
2019-05-23 00:00:00+00:00,1828.34,1400.66,2602.87,903.67,1884.53
2019-05-24 00:00:00+00:00,1832.18,1403.15,2607.39,903.8,1888.11
2019-05-28 00:00:00+00:00,1821.01,1394.71,2587.48,898.36,1875.04
2019-05-29 00:00:00+00:00,1811.49,1386.95,2570.3,893.8,1863.9
2019-05-30 00:00:00+00:00,1815.34,1390.25,2576.2,893.99,1868.0
2019-05-31 00:00:00+00:00,1794.19,1373.66,2543.25,886.73,1845.17
2019-06-03 00:00:00+00:00,1789.04,1370.25,2536.38,884.54,1840.03
2019-06-04 00:00:00+00:00,1825.26,1397.73,2590.28,896.08,1878.19
2019-06-05 00:00:00+00:00,1838.75,1407.66,2610.99,901.26,1892.67
2019-06-06 00:00:00+00:00,1847.4,1414.64,2626.48,906.21,1902.79
2019-06-07 00:00:00+00:00,1859.54,1423.92,2652.03,915.1,1917.92
2019-06-10 00:00:00+00:00,1864.19,1428.47,2661.69,918.81,1924.42
2019-06-11 00:00:00+00:00,1865.03,1428.91,2662.37,918.37,1925.07
2019-06-12 00:00:00+00:00,1865.18,1428.75,2659.58,916.42,1924.07
2019-06-13 00:00:00+00:00,1869.95,1432.58,2670.03,920.2,1930.35
2019-06-14 00:00:00+00:00,1870.98,1432.77,2668.67,918.69,1930.27
2019-06-17 00:00:00+00:00,1873.54,1435.53,2671.88,919.52,1932.68
2019-06-18 00:00:00+00:00,1878.27,1439.26,2691.23,928.47,1942.54
2019-06-19 00:00:00+00:00,1880.91,1441.9,2701.06,931.23,1947.59
2019-06-20 00:00:00+00:00,1881.5,1442.57,2713.73,940.11,1953.52
2019-06-21 00:00:00+00:00,1878.42,1441.33,2712.58,939.43,1952.18
2019-06-24 00:00:00+00:00,1878.89,1441.08,2710.81,937.49,1951.66
2019-06-25 00:00:00+00:00,1868.99,1433.39,2691.27,930.01,1939.17
2019-06-26 00:00:00+00:00,1869.02,1432.94,2689.38,928.76,1938.38
2019-06-27 00:00:00+00:00,1873.38,1437.59,2699.54,931.7,1944.37
2019-06-28 00:00:00+00:00,1879.81,1443.13,2712.98,936.38,1952.76
2019-07-01 00:00:00+00:00,1892.21,1451.7,2734.2,941.83,1966.93
2019-07-02 00:00:00+00:00,1896.57,1455.46,2742.67,944.18,1972.24
2019-07-03 00:00:00+00:00,1900.8,1459.56,2757.08,951.39,1980.16
2019-07-08 00:00:00+00:00,1900.45,1458.47,2748.37,945.13,1976.21
2019-07-09 00:00:00+00:00,1901.48,1459.54,2751.94,946.48,1978.07
2019-07-10 00:00:00+00:00,1904.26,1462.13,2761.59,950.63,1983.3
2019-07-11 00:00:00+00:00,1905.26,1463.1,2766.73,952.79,1985.89
2019-07-12 00:00:00+00:00,1906.37,1464.16,2773.85,957.22,1989.64
2019-07-15 00:00:00+00:00,1907.13,1464.45,2776.24,957.39,1990.89
2019-07-16 00:00:00+00:00,1907.33,1464.76,2773.68,954.13,1989.44
2019-07-17 00:00:00+00:00,1907.24,1464.77,2762.68,947.9,1984.21
2019-07-18 00:00:00+00:00,1908.06,1465.61,2773.05,951.36,1988.37
2019-07-19 00:00:00+00:00,1902.32,1454.37,2758.33,946.25,1993.46
2019-07-22 00:00:00+00:00,1907.44,1458.48,2766.55,947.86,1999.11
2019-07-23 00:00:00+00:00,1914.45,1464.09,2780.85,953.53,2008.58
2019-07-24 00:00:00+00:00,1918.38,1467.42,2789.75,957.62,2014.36
2019-07-25 00:00:00+00:00,1914.73,1463.69,2779.87,952.86,2008.37
2019-07-26 00:00:00+00:00,1920.51,1468.98,2794.58,959.41,2017.47
2019-07-29 00:00:00+00:00,1920.5,1469.68,2793.26,957.83,2016.63
2019-07-30 00:00:00+00:00,1917.36,1466.28,2787.08,955.66,2012.55
2019-07-31 00:00:00+00:00,1906.7,1458.36,2764.64,946.55,1997.85
2019-08-01 00:00:00+00:00,1894.87,1449.06,2743.3,939.77,1983.31
2019-08-02 00:00:00+00:00,1886.47,1442.56,2725.76,933.75,1972.05
2019-08-05 00:00:00+00:00,1834.75,1402.03,2645.37,916.63,1915.81
2019-08-06 00:00:00+00:00,1858.84,1420.39,2679.94,921.15,1940.89
2019-08-07 00:00:00+00:00,1860.61,1421.62,2682.18,920.94,1942.61
2019-08-08 00:00:00+00:00,1894.39,1447.75,2732.94,933.31,1978.63
2019-08-09 00:00:00+00:00,1883.28,1439.24,2715.55,927.77,1966.48
2019-08-12 00:00:00+00:00,1861.5,1422.01,2682.65,918.7,1943.18
2019-08-13 00:00:00+00:00,1889.11,1443.5,2723.3,928.62,1972.3
2019-08-14 00:00:00+00:00,1834.36,1401.8,2644.38,908.77,1915.17
2019-08-15 00:00:00+00:00,1837.49,1405.52,2651.41,906.34,1919.33
2019-08-16 00:00:00+00:00,1855.51,1425.8,2689.1,916.3,1947.43
2019-08-19 00:00:00+00:00,1869.0,1436.89,2715.22,924.3,1963.65
2019-08-20 00:00:00+00:00,1863.22,1431.89,2701.63,918.11,1956.03
2019-08-21 00:00:00+00:00,1871.49,1438.66,2718.42,923.77,1966.2
2019-08-22 00:00:00+00:00,1870.67,1438.31,2715.7,924.21,1964.87
2019-08-23 00:00:00+00:00,1843.94,1416.67,2663.22,905.21,1932.82
2019-08-26 00:00:00+00:00,1857.96,1427.46,2688.53,911.99,1948.92
2019-08-27 00:00:00+00:00,1854.41,1425.29,2681.82,910.08,1944.7
2019-08-28 00:00:00+00:00,1862.65,1432.01,2696.59,914.11,1954.52
2019-08-29 00:00:00+00:00,1873.68,1441.07,2722.81,924.19,1969.0
2019-08-30 00:00:00+00:00,1873.58,1441.79,2724.19,925.28,1969.44
2019-09-03 00:00:00+00:00,1871.77,1438.87,2714.62,918.47,1965.37
2019-09-04 00:00:00+00:00,1881.82,1447.19,2737.17,926.68,1978.52
2019-09-05 00:00:00+00:00,1889.79,1453.42,2757.69,938.29,1989.37
2019-09-06 00:00:00+00:00,1891.27,1455.04,2762.36,938.89,1991.59
