funding_time,funding_rate,mark_price
2023-09-23 00:00:00+00:00,0.0001,0.2448854
2023-09-23 08:00:00+00:00,0.0001,0.24539047
2023-09-23 16:00:00+00:00,0.0001,0.24523597
2023-09-24 00:00:00+00:00,0.0001,0.24598934
2023-09-24 08:00:00+00:00,0.0001,0.24540372
2023-09-24 16:00:00+00:00,0.0001,0.24511622
2023-09-25 00:00:00+00:00,0.0001,0.24253852
2023-09-25 08:00:00+00:00,0.0001,0.245
2023-09-25 16:00:00+00:00,0.0001,0.24490261
2023-09-26 00:00:00+00:00,0.0001,0.24578058
2023-09-26 08:00:00+00:00,9.438e-05,0.246
2023-09-26 16:00:00+00:00,7.848e-05,0.24464545
2023-09-27 00:00:00+00:00,0.0001,0.24538165
2023-09-27 08:00:00+00:00,0.0001,0.2447
2023-09-27 16:00:00+00:00,0.0001,0.24401874
2023-09-28 00:00:00+00:00,5.317e-05,0.2446
2023-09-28 08:00:00+00:00,8.208e-05,0.2449119
2023-09-28 16:00:00+00:00,0.0001,0.2492
2023-09-29 00:00:00+00:00,0.0001,0.24881646
2023-09-29 08:00:00+00:00,0.0001,0.2522
2023-09-29 16:00:00+00:00,5.024e-05,0.2548
2023-09-30 00:00:00+00:00,0.0001,0.24927023
2023-09-30 08:00:00+00:00,0.0001,0.2503
2023-09-30 16:00:00+00:00,0.0001,0.25265911
2023-10-01 00:00:00+00:00,0.0001,0.25384859
2023-10-01 08:00:00+00:00,0.0001,0.2556
2023-10-01 16:00:00+00:00,6.517e-05,0.26020789
2023-10-02 00:00:00+00:00,4.196e-05,0.2658
2023-10-02 08:00:00+00:00,-3.202e-05,0.2662104
2023-10-02 16:00:00+00:00,-4.76e-05,0.26388177
2023-10-03 00:00:00+00:00,8.874e-05,0.2589
2023-10-03 08:00:00+00:00,7.462e-05,0.26270557
2023-10-03 16:00:00+00:00,0.0001,0.2618
2023-10-04 00:00:00+00:00,6.572e-05,0.26089369
2023-10-04 08:00:00+00:00,0.0001,0.25638751
2023-10-04 16:00:00+00:00,3.181e-05,0.25521616
2023-10-05 00:00:00+00:00,5.45e-05,0.2588
2023-10-05 08:00:00+00:00,6.92e-06,0.25770155
2023-10-05 16:00:00+00:00,3.517e-05,0.25983813
2023-10-06 00:00:00+00:00,0.0001,0.2601
2023-10-06 08:00:00+00:00,5.373e-05,0.2636
2023-10-06 16:00:00+00:00,7.001e-05,0.2641
2023-10-07 00:00:00+00:00,0.0001,0.2645
2023-10-07 08:00:00+00:00,0.0001,0.2604
2023-10-07 16:00:00+00:00,0.0001,0.25874951
2023-10-08 00:00:00+00:00,0.0001,0.25852313
2023-10-08 08:00:00+00:00,0.0001,0.25617847
2023-10-08 16:00:00+00:00,9.134e-05,0.25686439
2023-10-09 00:00:00+00:00,1.833e-05,0.25621966
2023-10-09 08:00:00+00:00,0.0001,0.25666729
2023-10-09 16:00:00+00:00,-8.321e-05,0.2504
2023-10-10 00:00:00+00:00,9.1e-05,0.2512923
2023-10-10 08:00:00+00:00,9.257e-05,0.25232993
2023-10-10 16:00:00+00:00,5.742e-05,0.2478
2023-10-11 00:00:00+00:00,7.329e-05,0.2489
2023-10-11 08:00:00+00:00,0.0001,0.24552006
2023-10-11 16:00:00+00:00,8.775e-05,0.246431
2023-10-12 00:00:00+00:00,0.0001,0.24798779
2023-10-12 08:00:00+00:00,7.215e-05,0.2457
2023-10-12 16:00:00+00:00,0.0001,0.2445
2023-10-13 00:00:00+00:00,9.671e-05,0.24593137
2023-10-13 08:00:00+00:00,8.719e-05,0.24625676
2023-10-13 16:00:00+00:00,-7.25e-06,0.2464
2023-10-14 00:00:00+00:00,-3.828e-05,0.24565517
2023-10-14 08:00:00+00:00,-7.121e-05,0.245
2023-10-14 16:00:00+00:00,7.798e-05,0.2475
2023-10-15 00:00:00+00:00,0.0001,0.2468276
2023-10-15 08:00:00+00:00,0.0001,0.24747899
2023-10-15 16:00:00+00:00,-5.584e-05,0.24591271
2023-10-16 00:00:00+00:00,1.477e-05,0.2472
