symbol,confirmed_at,signal,boundary,zg,zd,departure_price,retest_price
SCHB,2026,1,17.57044837041235,17.57044837041235,16.82117001231086,17.885523649889503,17.675296085357
SCHB,2049,-1,16.954114820818063,17.60003889016718,16.954114820818063,15.568182816967004,16.91805054837686
SCHB,2064,-1,16.954114820818063,17.015258136189086,16.954114820818063,15.190340243005021,16.30190427105277
SCHB,2067,-1,16.954114820818063,17.015258136189086,16.954114820818063,15.190340243005021,16.375594425288032
SCHB,2089,1,16.375594425288032,16.375594425288032,15.364363734720706,17.192136016325943,16.695358074024508
SCHB,2092,1,16.375594425288032,16.375594425288032,15.364363734720706,17.192136016325943,16.399811887085715
SCHB,2119,-1,16.182866767989353,16.692214288275157,16.182866767989353,14.164331224145524,15.05411989293421
SCHB,2128,-1,16.182866767989353,16.692214288275157,16.182866767989353,14.05428468294602,15.355957609660141
SCHB,2133,-1,16.182866767989353,16.692214288275157,16.182866767989353,14.05428468294602,15.421986712801642
SCHB,2188,1,14.471482502238805,14.471482502238805,13.773794149758995,16.053121743668548,15.2638782769669
SCHB,2217,-1,14.389400991184587,15.295446937607737,14.389400991184587,13.301443787768974,14.147840806654438
SCHB,2227,-1,14.389400991184587,15.295446937607737,14.389400991184587,12.971760244044832,13.998850979844518
SCHB,2247,1,14.147840806654438,14.147840806654438,13.73573764004604,15.006918998194548,14.509225644441464
SCHB,2255,1,14.559945678203855,14.559945678203855,14.509225644441464,14.981557682985166,14.62651523749562
