date,TSMOM,TSMOM_CM,TSMOM_EQ,TSMOM_FI,TSMOM_FX
1994-04-29,-0.007863452812621519,-0.03183122756462027,0.039274688669210536,-0.038134509534108886,0.029944371181241405
1994-05-31,0.004270317768661947,0.06262660302007099,-0.07429803622538936,-0.028879018315350113,-0.025891540501940938
1994-06-30,-0.011169963464351222,-0.009318258612736252,-0.10227415182408245,0.025551107281983315,0.02285387581360514
1994-07-29,-0.019558594394740777,-0.02632727780927635,0.00699162744513432,-0.06210173532722944,0.009518723498164612
1994-08-31,0.01824081872610036,0.035667420778706965,0.013930484907588506,-0.014439224528739626,0.013853734363804389
1994-09-30,0.02701707585636091,0.0370052331918953,-0.04342380416606596,0.0902578698935939,0.0071707595044181215
1994-10-31,0.015138988123104219,0.03918803809659307,-0.030950355357741113,0.019430138864289292,-0.001968063164227034
1994-11-30,0.020694522847768182,0.06516858779263818,-0.0004054409383009932,-0.016630065020060446,-0.021324810979229402
1994-12-30,0.020450601724172568,0.01333195268756792,0.035253990097730205,-0.001958109144789764,0.04225928424134892
1995-01-31,0.009074528590297752,0.024288853891034138,0.012284511449558144,-0.0499134451801658,0.025395035653099304
1995-02-28,-0.02330264876070066,-0.013237520972607364,-0.005323019029074259,-0.15001082415336034,0.04867251952494265
1995-03-31,0.04211193421418415,-0.018935284353094297,0.0634913897679083,0.002648605428680042,0.18105788700470138
1995-04-28,-3.5223225277447844e-05,0.03703236186542539,-0.07560026055139643,-0.0050329380169916345,-0.013331853085665401
1995-05-31,0.010310231662452781,-0.010824714827101725,0.003660351408996494,0.13370062113202136,-0.04525778972631981
1995-06-30,0.009526324466071025,0.01819656803094695,0.04486175587032581,-0.050971285348100394,0.01609893862827094
1995-07-31,-0.01331820452637648,-0.008176194669387108,-0.003953044430895873,-0.020741062143644233,-0.024440379630909226
1995-08-31,-0.016870403523726547,-0.017971490138148367,-0.006616622301880477,0.06919756780713454,-0.09408187565365168
1995-09-29,0.044236413162401775,0.016864216504188036,0.05549711649415684,0.07822899287175616,0.062208129222217606
1995-10-31,0.022435230173645255,0.016339597113492196,-0.03012621262754029,0.053477130037466444,0.048179328508322856
1995-11-30,0.03185660939413043,0.011265679765551631,0.012635099680642033,0.15250870280850198,-0.013088810242238675
1995-12-29,0.016956315740556772,0.016054066945155845,-0.006302508572661711,0.04455041016650131,0.01320985287798535
1996-01-31,-0.030084618704797627,-0.08546952983715823,0.0505689064090002,0.03138209497053855,-0.03102720167153829
1996-02-29,-0.020724711752904978,0.042461831843697374,0.014660555835048723,-0.20298861111126185,-0.021750166838444274
1996-03-29,0.026343980337010565,0.03984916779686475,0.028581070778322934,-0.04546148204617864,0.057493672905642286
1996-04-30,0.04182736985948304,0.0653278325697146,0.052226231865725906,-0.011968742114334966,0.03185739124585277
1996-05-31,0.0018490372917362363,-0.01840647776720311,-0.002671850237210655,-0.009264660995604433,0.055012148295775665
1996-06-28,0.017416600138537294,0.02851568068493984,0.013493181015611429,-0.003305865277764318,0.01542972456817796
1996-07-31,-0.04464968759784939,0.010635690957307672,-0.14571410219532338,0.021048463619627325,-0.1341705931079553
1996-08-30,0.04674880317973435,0.030838814289457617,0.03554585614402081,0.07830601992493755,0.060673310616070286
1996-09-30,0.08653349225113771,0.08370534884668084,0.10136821524556425,0.06490941616490256,0.0990838002194276
1996-10-31,0.019884225231469932,-0.016140080004369745,0.026319752656549927,0.05373915686245735,0.05889374710851645
1996-11-29,0.07568439966192662,0.0317071546260498,0.1767930143959721,0.05581847730597045,0.10436236397977627
1996-12-31,0.03095382074378904,0.03467685940653865,0.02390053885064182,-0.000988314419084535,0.05541615080721157
1997-01-31,0.03938147394861581,-0.019540568270025312,0.1619691091460698,0.04668203785202223,0.05920102873496882
1997-02-28,-0.0168667077487352,-0.07488372568782671,0.046309180575741266,0.02136570757871286,0.019925065779883747
1997-03-31,0.02095656580309168,0.03160285821189609,0.01514051474990524,-0.02301426186187769,0.04066837566284715
1997-04-30,0.02572830533602175,0.015359715790783707,0.06441526644413749,0.021448772493566155,0.021016540964124013
1997-05-30,0.010412483619019842,0.04491380842022924,0.067649919344694,0.05570266617270769,-0.13926006157239446
1997-06-30,0.032942619416910034,-0.019829818458031553,0.11870794469023524,0.10376413628748116,0.015145570486323388
1997-07-31,0.07551188556698647,0.019840029248320526,0.1597715074549528,0.1825948577998252,0.02550149057490801
1997-08-29,-0.04901567166981995,-0.02708291182419813,-0.11951453744044332,-0.07851143024530019,-0.012969263338905862
1997-09-30,0.040248791733335794,-0.028528518495822396,0.15086555134990107,0.12709117650620835,0.015235323104095028
1997-10-31,-0.0034631685018701357,0.007879216602927529,-0.1443222004699741,0.06983387282483827,0.012307380715129797
1997-11-28,0.017649177013483733,0.008619402436438191,0.05218702999911341,-0.021373930632829958,0.04557651843747345
1997-12-31,0.050498934924264625,0.061434016323881825,0.05151826794156364,0.06279479143885165,0.01659307055701786
1998-01-30,0.029369715708771775,0.010885543161863997,0.06260013307909496,0.10934547487468387,-0.031895864793907804
1998-02-27,0.024926235364957573,0.040137958137188685,0.09619177563025531,-0.021451225623149158,-0.016433692806046764
1998-03-31,0.048510918026452396,0.01872586209414735,0.13727484105582546,0.030982551475795924,0.05757575695713444
1998-04-30,0.0025138783467943816,0.024223823608661748,-0.006241617086062787,-0.0011479189095664716,-0.030982743117300024
1998-05-29,0.04745017188350618,0.04188910854755979,0.02820214434385895,0.09532429625985207,0.029123705198483937
1998-06-30,0.029624507409811537,0.032067158171551764,0.01732727746994876,-0.000734149394097885,0.06432078514513757
1998-07-31,0.04317541782951924,0.08916162072571798,0.003764977165607226,0.014361897921990238,0.00957436244258478
1998-08-31,0.06230519841811961,0.06171669991597862,-0.1733292592410321,0.21221543199812418,0.09029780508676087
1998-09-30,0.006995654240242156,-0.07276671467572841,-0.08230691463658782,0.2885725014723899,-0.04807952850234198
1998-10-30,-0.011947865920535152,0.0034532846551377206,0.047220824450421466,-0.03896001978649369,-0.060114530984139825
1998-11-30,0.030625063554785076,0.056961803683145816,0.05938454889733919,-0.008534946680335886,-0.004458020473731012
1998-12-31,0.03691169707670028,0.07814350053798257,0.04506961422598742,-0.03710189147341325,0.02234324084228384
1999-01-29,-0.0030196297024954735,0.019231948379730645,0.010676728530752322,0.03387907660524272,-0.09469376084962172
1999-02-26,-0.026409009896583388,0.05217120369880993,-0.008947964004189332,-0.18319068566194344,-0.03988354574130556
1999-03-31,-0.0389664614994058,-0.0954328000683599,-0.007599486459436218,0.056781843043037544,-0.04530732018391809
1999-04-30,-0.009551424869436404,-0.021261622700882943,0.0387275590886574,0.011510568717644708,-0.0434022607621948
1999-05-31,0.0031237351181530536,0.09091777319019817,-0.06354598888849604,-0.10843036606398382,-0.010907946838813543
1999-06-30,-0.029049186166632636,-0.06942189672201894,0.03413127887856214,-0.06550643939642001,0.04076813939003127
1999-07-30,0.0052703574410871016,0.029980439909606693,-0.002822172926938044,-0.02154946112997179,-0.011260591148874335
1999-08-31,-0.00194345622096054,-0.005526195322121508,-0.047098612063270734,-0.006647606583910166,0.04379253922604367
1999-09-30,0.002916899760115151,-0.0037096560447792697,-0.04119853736220742,0.012955370356354136,0.03921811861540692
1999-10-29,0.018899522973074224,-0.023652688214825513,0.07282073508723144,0.0525932285212869,0.029869330715043125
1999-11-30,0.05949974008670874,0.053236670816135534,0.1320705182528631,0.008253923941905588,0.06884361114804256
1999-12-31,0.06709836903662318,0.044744656274341855,0.20126402331128343,0.07338210217255382,0.004897820719260079
2000-01-31,-0.0027657873190553447,0.002660728818775595,-0.1175454478302186,0.0726923730342816,-0.0029922345646817305
2000-02-29,0.01933187693823951,0.04721209457049053,0.1328982574604931,-0.09747723260869855,-0.004794234171014701
2000-03-31,-0.036149407360659414,-0.05508423120264272,-0.014581090625511618,-0.0975089507379179,0.052016841430643036
2000-04-28,0.017186854748509884,0.024546340439400367,-0.019486703161212048,0.04883973979902105,-0.004317573672366748
2000-05-31,0.008913829983645653,0.03747968168031849,-0.03703749591748063,-0.0045088416778248175,0.000786848649404362
2000-06-30,0.011473648031659303,0.058842387429199616,0.030546648395438088,-0.0336153637467818,-0.04872215160961089
2000-07-31,0.0003415795488945064,-0.0053202119876337925,-0.018681265416051838,0.0023764887172799333,0.023727811413243313
2000-08-31,0.051634652366153964,0.07806094045700097,0.020155163589288635,-0.006327639508874008,0.08518417563172258
2000-09-29,-0.014110584022819651,-0.009543355208378628,-0.05460474642748408,-0.03831835661968107,0.03335066713172983
2000-10-31,0.027649039793268552,0.017630000258954694,0.025223766780946608,0.008193824195800021,0.07058255718506196
2000-11-30,0.039265119444458894,0.05466242407041044,-0.04556931151143425,0.1572410890653136,-0.0557109670131169
2000-12-29,-0.011537515126480711,-0.027813954933696542,-0.01488794852032619,0.14096471627057483,-0.1416825611468085
2001-01-31,-0.00034123696739789483,-0.027040170491957536,-0.04291380729019497,0.05944520504843059,0.02021741230667169
2001-02-28,0.03113510568543592,0.006616408534842039,0.04464415287165746,0.04163470327854539,0.05866615053775559
2001-03-30,0.061224108637271714,0.056650637495214616,0.05606733601248567,0.02997462418089161,0.10809223855105395
2001-04-30,-0.06439160677963347,0.017889169445779993,-0.11739488940277971,-0.17899960257944691,-0.06504203514663615
2001-05-31,0.004425729260867009,0.007820001178669362,0.043492360009319844,-0.01568637146455988,-0.009874678516864875
2001-06-29,0.02196103900291187,0.010015888369528256,0.06017517573273426,0.012245731355684169,0.027715654340142337
2001-07-31,0.00584590140300046,-0.03763666921199193,0.04273654508435184,0.06022826963142992,0.006228827624506473
2001-08-31,0.03924846799824861,0.012498299648646011,0.11706985550379767,0.10258621260354639,-0.03423312592078056
2001-09-28,0.08824172063804378,0.0610309471918663,0.2423347714530224,0.07062341591884493,0.046179976198296925
2001-10-31,0.049799075831110325,0.0428921766167738,-0.05876222043418828,0.17261695525480023,0.01198114374975999
2001-11-30,-0.05665006602383542,-0.03354003355446315,-0.06113301332468383,-0.13209852931948077,-0.01777208524999448
2001-12-31,-0.003885436296075836,0.020313249331346466,-0.013033790186267163,-0.0980298250241598,0.056568212322147336
2002-01-31,0.011963557387025927,0.006673420642618495,0.035392147459142514,-0.02656697164406679,0.04671379477210378
2002-02-28,0.004632563936858031,-0.006427630148617874,-0.0013995112174818981,0.028910111105253825,0.0049763323744693505
2002-03-29,-0.055527035631553125,-0.07375102606231754,-0.06726994754541064,-0.044217318284898825,-0.022524064626839996
2002-04-30,0.014735687365488281,0.038562799152469344,0.04592485297819474,-0.02714584749339348,-0.010938747654215097
2002-05-31,0.028944786505078007,0.03294172432299317,0.04782475781399034,0.02656119104943971,0.009373160797838237
2002-06-28,0.060522650416581183,-0.023062901006612416,0.18415176907170605,0.12831364001056,0.06153167554481442
2002-07-31,0.05413756759073167,0.01532679944665046,0.18517393932626516,0.13684967699861061,-0.05612296011462492
2002-08-30,0.024419156141654467,-0.002825072549644423,-0.0036493099177923147,0.12300144550051585,-0.006838517069929173
2002-09-30,0.0709587067884725,0.004946975342674517,0.16410187285038302,0.14014868740385372,0.05816898280030589
2002-10-31,-0.03070240998163368,-0.04263688070234207,-0.0935653682056329,-0.03895795871472642,0.049257261255299646
2002-11-29,-0.009069473201382024,-0.009054332279621111,-0.055506157263160355,-0.029996086358067147,0.048398255587838786
2002-12-31,0.09394986170416385,0.08543358320383933,0.09199684015645725,0.15522665203401326,0.046063995341589274
2003-01-31,0.058861531040853066,0.07393007165892092,0.055787422086185874,0.018025547554415083,0.07526901363102552
2003-02-28,0.05158645752013277,0.044686902001886464,0.04130705932814096,0.09694019748876521,0.023961898901267455
2003-03-31,-0.02521419112303154,-0.0582962314742696,0.031291905812461836,-0.0472301714350777,0.022420962215874585
2003-04-30,-0.00046112512576518787,-0.016399066762573085,-0.11498248979996067,0.024302788993911476,0.09047820802384753
2003-05-30,0.06384687094707435,0.0064956726927433844,-0.046074441836689836,0.18027277808098757,0.13486218598182007
2003-06-30,-0.024824134845148327,-0.023821309121363543,-0.04110639195448841,-0.06546648084777443,0.02941111470879879
2003-07-31,-0.06423386521076882,-0.009429962551427052,-0.06521131370914679,-0.17795514518364378,-0.04991053085172104
2003-08-29,-0.020370388892186078,-0.0036538676337644904,-0.03335296866008883,-0.017542392454916584,-0.04713015939014415
2003-09-30,0.05992209210945889,0.046632750838751756,0.00894942225148361,0.11151884648300411,0.0688337931396806
2003-10-31,0.03535072617078629,0.09694709058823832,0.09839201917022915,-0.1182624493871868,0.03129130110743758
2003-11-28,0.017918621924536523,0.015638086879364316,0.008817774519521985,-0.014849056279434879,0.06480364562294418
2003-12-31,0.07439123913256443,0.08443662114370543,0.07829792292672395,0.031457528679960683,0.09788198192165017
2004-01-30,0.008379340723571445,-0.010532795286827512,0.03361455873885703,0.04546735102978087,-0.012901478598821707
2004-02-27,0.05899062445858277,0.0942168888709314,0.05693769162967694,0.036148012565362514,0.014823958139886824
2004-03-31,0.0038335698024353905,0.013788222595186672,-0.04210346831048033,0.049592389009234315,-0.031195011339079218
2004-04-30,-0.044223901425254446,-0.023371774905944553,0.02262054706680526,-0.11723915539630361,-0.056961632364282457
2004-05-31,-0.013497715560271935,-0.014263651774666417,-0.0023914889532649017,-0.04512947726745701,0.013972228762712246
2004-06-30,-0.016601894858102713,-0.04414955465994591,0.058512065366228466,-0.01925615036014359,-0.014966601962120402
2004-07-30,-0.003961694495139584,0.02128823566459656,-0.06967167071690317,-0.0015563712771431448,-0.007784839467785329
2004-08-31,0.0037246763270358057,-0.02128471960106278,-0.01802808237060417,0.05771882786218434,0.011564373043385374
2004-09-30,0.058483555991295295,0.08149705992559907,0.05379359187908268,0.020364740434881682,0.05726940472629525
2004-10-29,0.014306363370600025,-0.010764026731459915,0.06495854785325988,0.06020249225169327,-0.023262801075126
2004-11-30,0.054009124210810215,0.047840029488767845,0.0913160166594978,0.01564050901412587,0.07993314411478729
2004-12-31,0.0043579559642338275,-0.03871249360171052,0.10751190796789412,0.03905022810258991,-0.024449903723175136
2005-01-31,0.023305647778311005,0.04080856451460866,0.03178241871510012,0.04668384913698408,-0.0433841487021053
2005-02-28,-0.009468345245685926,-0.0340913112478354,0.08671713569269775,-0.08559987428250741,0.05011429917804855
2005-03-31,0.006039598043895689,0.023607715706041348,-0.01828442680793776,0.03219545611848616,-0.039189131555660214
2005-04-29,-0.036999444874553186,-0.034007455406637105,-0.14590488802387833,0.026525220062158898,-0.030122728463162954
2005-05-31,0.025408278600628116,-0.027050076489178315,0.14991792498780146,0.10484253228643373,-0.04911102083642844
2005-06-30,0.05548986415891964,0.030886889958999603,0.1113855291386387,0.07706085659264393,0.03940548868743579
2005-07-29,0.007063638949177688,0.02415434641554204,0.13604423381362588,-0.10554790737692187,-0.0018573802786126445
2005-08-31,0.02363198032801154,0.023916276138932057,0.009973684749014566,0.06764880391104945,-0.01437778182453949
2005-09-30,0.0162177237886513,-0.004027455478646298,0.1793030936808369,-0.08131060586618416,0.04004974536351238
2005-10-31,-0.022745844024621972,0.0030506717959855856,-0.10692035703100412,-0.05378572265856523,0.02241854427572142
2005-11-30,0.03946531941162819,0.027617053384765944,0.1290021186030248,0.0014025105885491,0.03724396163014092
2005-12-30,0.022089745124342676,0.024717780083733414,0.10595216562398033,0.014265024276904254,-0.03758635925110874
2006-01-31,0.0358915161211629,0.07285103282149212,0.12868523765971432,-0.02777538710754159,-0.03865032993564586
2006-02-28,-0.005574286937179226,-0.05300573385384352,0.04473188786040435,0.02324729966952164,0.020335590307369075
2006-03-31,0.045144515617868475,0.07396737641603944,0.08706438486657075,-0.041856648065377325,0.050310152741849516
2006-04-28,0.012489314397926131,0.05774848167421707,0.018793049028585987,-0.03753875941137062,-0.02855974116757914
2006-05-31,-0.029910100367127452,0.007897588307925469,-0.1616724235130464,-0.0021605362803835066,-0.036765763118433346
