date,spy_return,in_window,position,turnover,trading_cost,leverage_financing,net_return
1993-07-15 13:30:00+00:00,-0.004160280521859461,False,0.0,0.0,0.0,0.0,-0.0
1993-07-16 13:30:00+00:00,-0.002785693986062099,False,0.0,0.0,0.0,0.0,-0.0
1993-07-19 13:30:00+00:00,-0.0006980043553507231,False,0.0,0.0,0.0,0.0,-0.0
1993-07-20 13:30:00+00:00,0.002795042934901071,False,0.0,0.0,0.0,0.0,0.0
1993-07-21 13:30:00+00:00,-0.0006968514081178157,False,0.0,0.0,0.0,0.0,-0.0
1993-07-22 13:30:00+00:00,-0.0069734501336345955,False,0.0,0.0,0.0,0.0,-0.0
1993-07-23 13:30:00+00:00,0.004915871970437413,False,0.0,0.0,0.0,0.0,0.0
1993-07-26 13:30:00+00:00,0.005590085869802142,False,0.0,0.0,0.0,0.0,0.0
1993-07-27 13:30:00+00:00,-0.0006946089818883339,False,0.0,0.0,0.0,0.0,-0.0
1993-07-28 13:30:00+00:00,-0.0020863454742293674,False,0.0,0.0,0.0,0.0,-0.0
1993-07-29 13:30:00+00:00,0.005574811264942303,False,0.0,0.0,0.0,0.0,0.0
1993-07-30 13:30:00+00:00,-0.0055439050406698165,True,1.0,1.0,0.0005,0.0,-0.006043905040669817
1993-08-02 13:30:00+00:00,0.0027872524446479474,True,1.0,0.0,0.0,0.0,0.0027872524446479474
1993-08-03 13:30:00+00:00,0.0006953727920731012,True,1.0,0.0,0.0,0.0,0.0006953727920731012
1993-08-04 13:30:00+00:00,0.0,True,1.0,0.0,0.0,0.0,0.0
1993-08-05 13:30:00+00:00,-0.0020822262601399855,False,0.0,1.0,0.0005,0.0,-0.0005
1993-08-06 13:30:00+00:00,0.0013902314518143832,False,0.0,0.0,0.0,0.0,0.0
1993-08-09 13:30:00+00:00,0.005559697952790099,False,0.0,0.0,0.0,0.0,0.0
1993-08-10 13:30:00+00:00,-0.0006912242698411397,False,0.0,0.0,0.0,0.0,-0.0
1993-08-11 13:30:00+00:00,0.0,False,0.0,0.0,0.0,0.0,0.0
1993-08-12 13:30:00+00:00,-0.0027667335540345617,False,0.0,0.0,0.0,0.0,-0.0
1993-08-13 13:30:00+00:00,0.001387928913404668,False,0.0,0.0,0.0,0.0,0.0
1993-08-16 13:30:00+00:00,0.005539682306500371,False,0.0,0.0,0.0,0.0,0.0
1993-08-17 13:30:00+00:00,0.003443312216854899,False,0.0,0.0,0.0,0.0,0.0
1993-08-18 13:30:00+00:00,0.005491088428928537,False,0.0,0.0,0.0,0.0,0.0
1993-08-19 13:30:00+00:00,0.0,False,0.0,0.0,0.0,0.0,0.0
1993-08-20 13:30:00+00:00,0.0006825063355224703,False,0.0,0.0,0.0,0.0,0.0
1993-08-23 13:30:00+00:00,-0.002046197489247059,False,0.0,0.0,0.0,0.0,-0.0
1993-08-24 13:30:00+00:00,0.010936305817182523,False,0.0,0.0,0.0,0.0,0.0
1993-08-25 13:30:00+00:00,0.0006758229002150618,False,0.0,0.0,0.0,0.0,0.0
1993-08-26 13:30:00+00:00,0.0006761833877670931,False,0.0,0.0,0.0,0.0,0.0
1993-08-27 13:30:00+00:00,-0.0006757264727516032,False,0.0,0.0,0.0,0.0,-0.0
1993-08-30 13:30:00+00:00,0.0040542782542540845,False,0.0,0.0,0.0,0.0,0.0
1993-08-31 13:30:00+00:00,0.002691962957642957,True,1.0,1.0,0.0005,0.0,0.002191962957642957
1993-09-01 13:30:00+00:00,-0.0013421096910957164,True,1.0,0.0,0.0,0.0,-0.0013421096910957164
1993-09-02 13:30:00+00:00,-0.003360300485851897,True,1.0,0.0,0.0,0.0,-0.003360300485851897
1993-09-03 13:30:00+00:00,0.0006738517005973055,True,1.0,0.0,0.0,0.0,0.0006738517005973055
1993-09-07 13:30:00+00:00,-0.006738349130755994,False,0.0,1.0,0.0005,0.0,-0.0005
1993-09-08 13:30:00+00:00,-0.0033917702705362762,False,0.0,0.0,0.0,0.0,-0.0
1993-09-09 13:30:00+00:00,0.0020417187608723353,False,0.0,0.0,0.0,0.0,0.0
1993-09-10 13:30:00+00:00,0.008832034173161807,False,0.0,0.0,0.0,0.0,0.0
1993-09-13 13:30:00+00:00,0.0006730180882954517,False,0.0,0.0,0.0,0.0,0.0
1993-09-14 13:30:00+00:00,-0.004037907453871226,False,0.0,0.0,0.0,0.0,-0.0
1993-09-15 13:30:00+00:00,0.002702728394399667,False,0.0,0.0,0.0,0.0,0.0
1993-09-16 13:30:00+00:00,-0.004042609528077112,False,0.0,0.0,0.0,0.0,-0.0
1993-09-17 13:30:00+00:00,-0.0019387833489364903,False,0.0,0.0,0.0,0.0,-0.0
1993-09-20 13:30:00+00:00,-0.008186038291271736,False,0.0,0.0,0.0,0.0,-0.0
1993-09-21 13:30:00+00:00,-0.003438168447716494,False,0.0,0.0,0.0,0.0,-0.0
1993-09-22 13:30:00+00:00,0.00828079624641287,False,0.0,0.0,0.0,0.0,0.0
1993-09-23 13:30:00+00:00,0.005476089062782297,False,0.0,0.0,0.0,0.0,0.0
1993-09-24 13:30:00+00:00,-0.0027229837000946056,False,0.0,0.0,0.0,0.0,-0.0
1993-09-27 13:30:00+00:00,0.010921599780731484,False,0.0,0.0,0.0,0.0,0.0
1993-09-28 13:30:00+00:00,-0.0020257639171514796,False,0.0,0.0,0.0,0.0,-0.0
1993-09-29 13:30:00+00:00,-0.0033827078158132906,False,0.0,0.0,0.0,0.0,-0.0
1993-09-30 13:30:00+00:00,-0.002036320814706283,True,1.0,1.0,0.0005,0.0,-0.002536320814706283
1993-10-01 13:30:00+00:00,0.0047617543782734195,True,1.0,0.0,0.0,0.0,0.0047617543782734195
1993-10-04 13:30:00+00:00,0.001353747195162347,True,1.0,0.0,0.0,0.0,0.001353747195162347
1993-10-05 13:30:00+00:00,-0.0013519170412595871,True,1.0,0.0,0.0,0.0,-0.0013519170412595871
1993-10-06 13:30:00+00:00,-0.0006772063953073282,False,0.0,1.0,0.0005,0.0,-0.0005
1993-10-07 13:30:00+00:00,-0.0027102172273668623,False,0.0,0.0,0.0,0.0,-0.0
1993-10-08 13:30:00+00:00,0.001358791233091683,False,0.0,0.0,0.0,0.0,0.0
1993-10-11 13:30:00+00:00,0.0020355322956229216,False,0.0,0.0,0.0,0.0,0.0
1993-10-12 13:30:00+00:00,0.001353747195162347,False,0.0,0.0,0.0,0.0,0.0
1993-10-13 13:30:00+00:00,0.0,False,0.0,0.0,0.0,0.0,0.0
1993-10-14 13:30:00+00:00,0.012846424587475092,False,0.0,0.0,0.0,0.0,0.0
1993-10-15 13:30:00+00:00,0.005340319687081152,False,0.0,0.0,0.0,0.0,0.0
1993-10-18 13:30:00+00:00,-0.0026558672856944465,False,0.0,0.0,0.0,0.0,-0.0
1993-10-19 13:30:00+00:00,-0.007323611425339993,False,0.0,0.0,0.0,0.0,-0.0
1993-10-20 13:30:00+00:00,0.001341402849503126,False,0.0,0.0,0.0,0.0,0.0
1993-10-21 13:30:00+00:00,-0.0013396058983338177,False,0.0,0.0,0.0,0.0,-0.0
1993-10-22 13:30:00+00:00,-0.00469469019125357,False,0.0,0.0,0.0,0.0,-0.0
1993-10-25 13:30:00+00:00,0.00269516562394867,False,0.0,0.0,0.0,0.0,0.0
1993-10-26 13:30:00+00:00,-0.0006717600826225967,False,0.0,0.0,0.0,0.0,-0.0
1993-10-27 13:30:00+00:00,0.0006722116475745832,False,0.0,0.0,0.0,0.0,0.0
