date,MERFX
1989-10-13 13:30:00+00:00,2.9868321418762207
1989-10-16 13:30:00+00:00,2.9646708965301514
1989-10-17 13:30:00+00:00,2.9548215866088867
1989-10-18 13:30:00+00:00,2.9769833087921143
1989-10-19 13:30:00+00:00,3.018843412399292
1989-10-20 13:30:00+00:00,2.9843695163726807
1989-10-23 13:30:00+00:00,2.9868321418762207
1989-10-24 13:30:00+00:00,2.9646708965301514
1989-10-25 13:30:00+00:00,2.9548215866088867
1989-10-26 13:30:00+00:00,2.9548215866088867
1989-10-27 13:30:00+00:00,2.949896812438965
1989-10-30 14:30:00+00:00,2.9523589611053467
1989-10-31 14:30:00+00:00,2.9572834968566895
1989-11-01 14:30:00+00:00,2.9572834968566895
1989-11-02 14:30:00+00:00,2.9572834968566895
1989-11-03 14:30:00+00:00,2.972058057785034
1989-11-06 14:30:00+00:00,2.9548215866088867
1989-11-07 14:30:00+00:00,2.974519729614258
1989-11-08 14:30:00+00:00,2.994218349456787
1989-11-09 14:30:00+00:00,3.0016062259674072
1989-11-10 14:30:00+00:00,3.006530523300171
1989-11-13 14:30:00+00:00,2.9966819286346436
1989-11-14 14:30:00+00:00,2.972058057785034
1989-11-15 14:30:00+00:00,2.974519729614258
1989-11-16 14:30:00+00:00,2.967132806777954
1989-11-17 14:30:00+00:00,2.9646708965301514
1989-11-20 14:30:00+00:00,2.9622087478637695
1989-11-21 14:30:00+00:00,2.9548215866088867
1989-11-22 14:30:00+00:00,2.959746837615967
1989-11-24 14:30:00+00:00,2.9695959091186523
1989-11-27 14:30:00+00:00,2.967132806777954
1989-11-28 14:30:00+00:00,2.979445457458496
1989-11-29 14:30:00+00:00,2.967132806777954
1989-11-30 14:30:00+00:00,2.9646708965301514
1989-12-01 14:30:00+00:00,2.974519729614258
1989-12-04 14:30:00+00:00,2.98929500579834
1989-12-05 14:30:00+00:00,2.98929500579834
1989-12-06 14:30:00+00:00,2.979445457458496
1989-12-07 14:30:00+00:00,2.974519729614258
1989-12-08 14:30:00+00:00,2.9769833087921143
1989-12-11 14:30:00+00:00,2.9622087478637695
1989-12-12 14:30:00+00:00,2.967132806777954
1989-12-13 14:30:00+00:00,2.9991440773010254
1989-12-14 14:30:00+00:00,2.9991440773010254
1989-12-15 14:30:00+00:00,2.9769833087921143
1989-12-18 14:30:00+00:00,2.949896812438965
1989-12-19 14:30:00+00:00,2.994218349456787
1989-12-20 14:30:00+00:00,3.006530523300171
1989-12-21 14:30:00+00:00,3.0163803100585938
1989-12-22 14:30:00+00:00,3.0658559799194336
1989-12-26 14:30:00+00:00,3.082075595855713
1989-12-27 14:30:00+00:00,3.0847811698913574
1989-12-28 14:30:00+00:00,3.1010031700134277
1989-12-29 14:30:00+00:00,3.1064095497131348
1990-01-02 14:30:00+00:00,3.103706121444702
1990-01-03 14:30:00+00:00,3.0874850749969482
1990-01-04 14:30:00+00:00,3.0847811698913574
1990-01-05 14:30:00+00:00,3.079374313354492
1990-01-08 14:30:00+00:00,3.0739662647247314
1990-01-09 14:30:00+00:00,3.079374313354492
1990-01-10 14:30:00+00:00,3.0847811698913574
1990-01-11 14:30:00+00:00,3.082075595855713
1990-01-12 14:30:00+00:00,3.0361156463623047
1990-01-15 14:30:00+00:00,3.0009708404541016
1990-01-16 14:30:00+00:00,3.0334131717681885
1990-01-17 14:30:00+00:00,3.0361156463623047
1990-01-18 14:30:00+00:00,3.0307095050811768
1990-01-19 14:30:00+00:00,3.0415232181549072
1990-01-22 14:30:00+00:00,3.017191171646118
1990-01-23 14:30:00+00:00,3.003673791885376
1990-01-24 14:30:00+00:00,2.973933696746826
1990-01-25 14:30:00+00:00,2.9631197452545166
1990-01-26 14:30:00+00:00,2.949601888656616
1990-01-29 14:30:00+00:00,2.9225666522979736
1990-01-30 14:30:00+00:00,2.8603837490081787
1990-01-31 14:30:00+00:00,2.92526912689209
1990-02-01 14:30:00+00:00,2.944194793701172
1990-02-02 14:30:00+00:00,2.957712411880493
1990-02-05 14:30:00+00:00,2.976638078689575
1990-02-06 14:30:00+00:00,2.976638078689575
1990-02-07 14:30:00+00:00,2.9820454120635986
1990-02-08 14:30:00+00:00,2.979341745376587
1990-02-09 14:30:00+00:00,2.979341745376587
1990-02-12 14:30:00+00:00,2.960416078567505
1990-02-13 14:30:00+00:00,2.9631197452545166
1990-02-14 14:30:00+00:00,2.973933696746826
1990-02-15 14:30:00+00:00,2.9826269149780273
1990-02-16 14:30:00+00:00,2.979910135269165
1990-02-20 14:30:00+00:00,2.977193832397461
1990-02-21 14:30:00+00:00,2.977193832397461
1990-02-22 14:30:00+00:00,2.9690446853637695
1990-02-23 14:30:00+00:00,2.960895538330078
1990-02-26 14:30:00+00:00,2.9527463912963867
1990-02-27 14:30:00+00:00,2.9663290977478027
1990-02-28 14:30:00+00:00,2.9744768142700195
1990-03-01 14:30:00+00:00,2.979910135269165
1990-03-02 14:30:00+00:00,2.993492841720581
1990-03-05 14:30:00+00:00,2.990776538848877
1990-03-06 14:30:00+00:00,2.993492841720581
1990-03-07 14:30:00+00:00,2.9962096214294434
1990-03-08 14:30:00+00:00,2.9826269149780273
1990-03-09 14:30:00+00:00,2.985342502593994
1990-03-12 14:30:00+00:00,2.998924732208252
1990-03-13 14:30:00+00:00,2.9962096214294434
1990-03-14 14:30:00+00:00,3.0043582916259766
1990-03-15 14:30:00+00:00,3.009791135787964
1990-03-16 14:30:00+00:00,3.0288054943084717
1990-03-19 14:30:00+00:00,3.050537109375
1990-03-20 14:30:00+00:00,3.047821044921875
1990-03-21 14:30:00+00:00,3.047821044921875
1990-03-22 14:30:00+00:00,3.0315215587615967
1990-03-23 14:30:00+00:00,3.045105218887329
1990-03-26 14:30:00+00:00,3.0423882007598877
1990-03-27 14:30:00+00:00,3.0586862564086914
1990-03-28 14:30:00+00:00,3.0614025592803955
1990-03-29 14:30:00+00:00,3.0586862564086914
1990-03-30 14:30:00+00:00,3.074984073638916
1990-04-02 13:30:00+00:00,3.0614025592803955
1990-04-03 13:30:00+00:00,3.0722692012786865
1990-04-04 13:30:00+00:00,3.0722692012786865
1990-04-05 13:30:00+00:00,3.06683611869812
1990-04-06 13:30:00+00:00,3.0423882007598877
1990-04-09 13:30:00+00:00,3.053252935409546
1990-04-10 13:30:00+00:00,3.053252935409546
1990-04-11 13:30:00+00:00,3.036954879760742
1990-04-12 13:30:00+00:00,3.055969715118408
1990-04-16 13:30:00+00:00,3.0614025592803955
1990-04-17 13:30:00+00:00,3.080418348312378
1990-04-18 13:30:00+00:00,3.0586862564086914
1990-04-19 13:30:00+00:00,3.050537109375
1990-04-20 13:30:00+00:00,3.053252935409546
1990-04-23 13:30:00+00:00,3.053252935409546
1990-04-24 13:30:00+00:00,3.053252935409546
1990-04-25 13:30:00+00:00,3.0912833213806152
1990-04-26 13:30:00+00:00,3.0912833213806152
1990-04-27 13:30:00+00:00,3.0885679721832275
1990-04-30 13:30:00+00:00,3.0940005779266357
1990-05-01 13:30:00+00:00,3.080418348312378
1990-05-02 13:30:00+00:00,3.080418348312378
1990-05-03 13:30:00+00:00,3.1537609100341797
1990-05-04 13:30:00+00:00,3.1700594425201416
1990-05-07 13:30:00+00:00,3.1700594425201416
1990-05-08 13:30:00+00:00,3.178208827972412
1990-05-09 13:30:00+00:00,3.172775983810425
1990-05-10 13:30:00+00:00,3.178208827972412
1990-05-11 13:30:00+00:00,3.1809256076812744
1990-05-14 13:30:00+00:00,3.178208827972412
1990-05-15 13:30:00+00:00,3.1700594425201416
1990-05-16 13:30:00+00:00,3.178208827972412
1990-05-17 13:30:00+00:00,3.1619114875793457
1990-05-18 13:30:00+00:00,3.1700594425201416
1990-05-21 13:30:00+00:00,3.172775983810425
1990-05-22 13:30:00+00:00,3.167343854904175
1990-05-23 13:30:00+00:00,3.164626121520996
1990-05-24 13:30:00+00:00,3.1619114875793457
1990-05-25 13:30:00+00:00,3.1619114875793457
1990-05-29 13:30:00+00:00,3.167343854904175
1990-05-30 13:30:00+00:00,3.164626121520996
1990-05-31 13:30:00+00:00,3.175492763519287
1990-06-01 13:30:00+00:00,3.178208827972412
1990-06-04 13:30:00+00:00,3.1836421489715576
1990-06-05 13:30:00+00:00,3.189074754714966
1990-06-06 13:30:00+00:00,3.1972246170043945
1990-06-07 13:30:00+00:00,3.205373525619507
1990-06-08 13:30:00+00:00,3.205373525619507
1990-06-11 13:30:00+00:00,3.205373525619507
1990-06-12 13:30:00+00:00,3.202655553817749
1990-06-13 13:30:00+00:00,3.1999409198760986
1990-06-14 13:30:00+00:00,3.1972246170043945
1990-06-15 13:30:00+00:00,3.1945080757141113
1990-06-18 13:30:00+00:00,3.1863577365875244
1990-06-19 13:30:00+00:00,3.1809256076812744
1990-06-20 13:30:00+00:00,3.178208827972412
1990-06-21 13:30:00+00:00,3.1809256076812744
1990-06-22 13:30:00+00:00,3.175492763519287
1990-06-25 13:30:00+00:00,3.1700594425201416
1990-06-26 13:30:00+00:00,3.1809256076812744
1990-06-27 13:30:00+00:00,3.178208827972412
1990-06-28 13:30:00+00:00,3.1809256076812744
1990-06-29 13:30:00+00:00,3.1917898654937744
1990-07-02 13:30:00+00:00,3.178208827972412
1990-07-03 13:30:00+00:00,3.148327112197876
1990-07-05 13:30:00+00:00,3.1510446071624756
1990-07-06 13:30:00+00:00,3.156477451324463
1990-07-09 13:30:00+00:00,3.1591944694519043
1990-07-10 13:30:00+00:00,3.1537609100341797
1990-07-11 13:30:00+00:00,3.1591944694519043
1990-07-12 13:30:00+00:00,3.1700594425201416
1990-07-13 13:30:00+00:00,3.172775983810425
1990-07-16 13:30:00+00:00,3.172775983810425
1990-07-17 13:30:00+00:00,3.175492763519287
1990-07-18 13:30:00+00:00,3.167343854904175
1990-07-19 13:30:00+00:00,3.1809256076812744
1990-07-20 13:30:00+00:00,3.1836421489715576
1990-07-23 13:30:00+00:00,3.1700594425201416
1990-07-24 13:30:00+00:00,3.1700594425201416
1990-07-25 13:30:00+00:00,3.178208827972412
1990-07-26 13:30:00+00:00,3.1836421489715576
1990-07-27 13:30:00+00:00,3.1619114875793457
1990-07-30 13:30:00+00:00,3.140178918838501
1990-07-31 13:30:00+00:00,3.1238796710968018
1990-08-01 13:30:00+00:00,3.1184473037719727
1990-08-02 13:30:00+00:00,3.0940005779266357
1990-08-03 13:30:00+00:00,3.064120054244995
1990-08-06 13:30:00+00:00,2.988060235977173
1990-08-07 13:30:00+00:00,3.015223503112793
1990-08-08 13:30:00+00:00,3.050537109375
1990-08-09 13:30:00+00:00,3.047821044921875
1990-08-10 13:30:00+00:00,3.036954879760742
1990-08-13 13:30:00+00:00,3.050537109375
1990-08-14 13:30:00+00:00,3.096715211868286
1990-08-15 13:30:00+00:00,3.121164083480835
1990-08-16 13:30:00+00:00,3.074984073638916
1990-08-17 13:30:00+00:00,3.0614025592803955
1990-08-20 13:30:00+00:00,3.0614025592803955
1990-08-21 13:30:00+00:00,3.0315215587615967
1990-08-22 13:30:00+00:00,3.0288054943084717
1990-08-23 13:30:00+00:00,2.9500300884246826
1990-08-24 13:30:00+00:00,2.9527463912963867
1990-08-27 13:30:00+00:00,3.0396716594696045
1990-08-28 13:30:00+00:00,3.053252935409546
1990-08-29 13:30:00+00:00,3.0885679721832275
1990-08-30 13:30:00+00:00,3.0994327068328857
1990-08-31 13:30:00+00:00,3.1075828075408936
1990-09-04 13:30:00+00:00,3.1075828075408936
1990-09-05 13:30:00+00:00,3.1048645973205566
1990-09-06 13:30:00+00:00,3.0940005779266357
1990-09-07 13:30:00+00:00,3.1021499633789062
1990-09-10 13:30:00+00:00,3.0994327068328857
1990-09-11 13:30:00+00:00,3.0885679721832275
1990-09-12 13:30:00+00:00,3.0994327068328857
1990-09-13 13:30:00+00:00,3.0831351280212402
1990-09-14 13:30:00+00:00,3.06683611869812
1990-09-17 13:30:00+00:00,3.0614025592803955
1990-09-18 13:30:00+00:00,3.074984073638916
1990-09-19 13:30:00+00:00,3.055969715118408
1990-09-20 13:30:00+00:00,3.0315215587615967
1990-09-21 13:30:00+00:00,3.015223503112793
1990-09-24 13:30:00+00:00,2.9473133087158203
1990-09-25 13:30:00+00:00,2.9473133087158203
1990-09-26 13:30:00+00:00,2.890268564224243
1990-09-27 13:30:00+00:00,2.8413729667663574
1990-09-28 13:30:00+00:00,2.871253728866577
1990-10-01 13:30:00+00:00,2.944596529006958
1990-10-02 13:30:00+00:00,2.993492841720581
1990-10-03 13:30:00+00:00,2.993492841720581
1990-10-04 13:30:00+00:00,2.988060235977173
1990-10-05 13:30:00+00:00,3.0043582916259766
1990-10-08 13:30:00+00:00,3.012507200241089
1990-10-09 13:30:00+00:00,2.990776538848877
1990-10-10 13:30:00+00:00,2.988060235977173
1990-10-11 13:30:00+00:00,2.944596529006958
1990-10-12 13:30:00+00:00,2.936447858810425
1990-10-15 13:30:00+00:00,2.936447858810425
1990-10-16 13:30:00+00:00,2.9147164821624756
1990-10-17 13:30:00+00:00,2.906567096710205
1990-10-18 13:30:00+00:00,2.9690446853637695
1990-10-19 13:30:00+00:00,2.977193832397461
1990-10-22 13:30:00+00:00,2.9826269149780273
1990-10-23 13:30:00+00:00,2.9744768142700195
1990-10-24 13:30:00+00:00,3.0043582916259766
1990-10-25 13:30:00+00:00,3.02337384223938
1990-10-26 13:30:00+00:00,3.0016415119171143
1990-10-29 14:30:00+00:00,2.988060235977173
1990-10-30 14:30:00+00:00,2.9744768142700195
1990-10-31 14:30:00+00:00,2.960895538330078
1990-11-01 14:30:00+00:00,2.960895538330078
1990-11-02 14:30:00+00:00,2.990776538848877
1990-11-05 14:30:00+00:00,2.9962096214294434
1990-11-06 14:30:00+00:00,2.9962096214294434
1990-11-07 14:30:00+00:00,3.0016415119171143
1990-11-08 14:30:00+00:00,3.0179402828216553
1990-11-09 14:30:00+00:00,3.026089668273926
1990-11-12 14:30:00+00:00,3.064120054244995
1990-11-13 14:30:00+00:00,3.0885679721832275
1990-11-14 14:30:00+00:00,3.1130154132843018
1990-11-15 14:30:00+00:00,3.1102983951568604
1990-11-16 14:30:00+00:00,3.1238796710968018
1990-11-19 14:30:00+00:00,3.1021499633789062
1990-11-20 14:30:00+00:00,3.1048645973205566
1990-11-21 14:30:00+00:00,3.1048645973205566
1990-11-23 14:30:00+00:00,3.1075828075408936
1990-11-26 14:30:00+00:00,3.1021499633789062
1990-11-27 14:30:00+00:00,3.1048645973205566
1990-11-28 14:30:00+00:00,3.0912833213806152
1990-11-29 14:30:00+00:00,3.1021499633789062
1990-11-30 14:30:00+00:00,3.1048645973205566
1990-12-03 14:30:00+00:00,3.1048645973205566
1990-12-04 14:30:00+00:00,3.1048645973205566
1990-12-05 14:30:00+00:00,3.1075828075408936
1990-12-06 14:30:00+00:00,3.115731716156006
1990-12-07 14:30:00+00:00,3.1048645973205566
1990-12-10 14:30:00+00:00,3.1075828075408936
1990-12-11 14:30:00+00:00,3.1102983951568604
1990-12-12 14:30:00+00:00,3.115731716156006
1990-12-13 14:30:00+00:00,3.1021499633789062
1990-12-14 14:30:00+00:00,3.0994327068328857
1990-12-17 14:30:00+00:00,3.0994327068328857
1990-12-18 14:30:00+00:00,3.1048645973205566
1990-12-19 14:30:00+00:00,3.1075828075408936
1990-12-20 14:30:00+00:00,3.1102983951568604
1990-12-21 14:30:00+00:00,3.1048645973205566
1990-12-24 14:30:00+00:00,2.917433023452759
1990-12-26 14:30:00+00:00,2.9201486110687256
1990-12-27 14:30:00+00:00,2.925581932067871
1990-12-28 14:30:00+00:00,2.9337315559387207
1990-12-31 14:30:00+00:00,2.9418811798095703
1991-01-02 14:30:00+00:00,2.9473133087158203
1991-01-03 14:30:00+00:00,2.9473133087158203
1991-01-04 14:30:00+00:00,2.9500300884246826
1991-01-07 14:30:00+00:00,2.9527463912963867
1991-01-08 14:30:00+00:00,2.9500300884246826
1991-01-09 14:30:00+00:00,2.9500300884246826
1991-01-10 14:30:00+00:00,2.9391636848449707
1991-01-11 14:30:00+00:00,2.936447858810425
1991-01-14 14:30:00+00:00,2.925581932067871
1991-01-15 14:30:00+00:00,2.9337315559387207
1991-01-16 14:30:00+00:00,2.9391636848449707
1991-01-17 14:30:00+00:00,2.944596529006958
1991-01-18 14:30:00+00:00,2.9473133087158203
1991-01-21 14:30:00+00:00,2.979910135269165
1991-01-22 14:30:00+00:00,2.9500300884246826
1991-01-23 14:30:00+00:00,2.9527463912963867
1991-01-24 14:30:00+00:00,2.955462694168091
1991-01-25 14:30:00+00:00,2.955462694168091
1991-01-28 14:30:00+00:00,2.9500300884246826
1991-01-29 14:30:00+00:00,2.9527463912963867
1991-01-30 14:30:00+00:00,2.958178997039795
1991-01-31 14:30:00+00:00,2.955462694168091
1991-02-01 14:30:00+00:00,2.958178997039795
1991-02-04 14:30:00+00:00,2.958178997039795
1991-02-05 14:30:00+00:00,2.9636123180389404
1991-02-06 14:30:00+00:00,2.9527463912963867
1991-02-07 14:30:00+00:00,2.9337315559387207
1991-02-08 14:30:00+00:00,2.936447858810425
1991-02-11 14:30:00+00:00,2.9310145378112793
1991-02-12 14:30:00+00:00,2.9282989501953125
1991-02-13 14:30:00+00:00,2.936447858810425
1991-02-14 14:30:00+00:00,2.9391636848449707
1991-02-15 14:30:00+00:00,2.9418811798095703
1991-02-19 14:30:00+00:00,2.9282989501953125
1991-02-20 14:30:00+00:00,2.9391636848449707
1991-02-21 14:30:00+00:00,2.9473133087158203
1991-02-22 14:30:00+00:00,2.9500300884246826
1991-02-25 14:30:00+00:00,2.9391636848449707
1991-02-26 14:30:00+00:00,2.960895538330078
1991-02-27 14:30:00+00:00,2.944596529006958
1991-02-28 14:30:00+00:00,2.9636123180389404
1991-03-01 14:30:00+00:00,2.9663290977478027
1991-03-04 14:30:00+00:00,2.9636123180389404
1991-03-05 14:30:00+00:00,2.979910135269165
1991-03-06 14:30:00+00:00,2.9744768142700195
1991-03-07 14:30:00+00:00,2.988060235977173
1991-03-08 14:30:00+00:00,2.993492841720581
1991-03-11 14:30:00+00:00,2.990776538848877
1991-03-12 14:30:00+00:00,2.990776538848877
1991-03-13 14:30:00+00:00,2.990776538848877
1991-03-14 14:30:00+00:00,2.9826269149780273
1991-03-15 14:30:00+00:00,2.9717609882354736
1991-03-18 14:30:00+00:00,2.9690446853637695
1991-03-19 14:30:00+00:00,2.9826269149780273
1991-03-20 14:30:00+00:00,2.9962096214294434
1991-03-21 14:30:00+00:00,3.0016415119171143
1991-03-22 14:30:00+00:00,3.0043582916259766
1991-03-25 14:30:00+00:00,3.026089668273926
1991-03-26 14:30:00+00:00,3.0206565856933594
1991-03-27 14:30:00+00:00,3.0342392921447754
1991-03-28 14:30:00+00:00,3.050537109375
1991-04-01 14:30:00+00:00,3.0614025592803955
