date,international_return,domestic_return,weight_international,weight_domestic,turnover,leverage,net_return
2012-01-17 14:30:00+00:00,0.011894832336064365,0.0038808526336209237,1.5658168311692904,-1.5925066238180603,0.0,3.0,0.012062241219098506
2012-01-18 14:30:00+00:00,0.01673692552717676,0.011056283469435657,1.5789744550497924,-1.5969162141182105,0.0,3.0,0.00826443757227645
2012-01-19 14:30:00+00:00,0.012345133209367809,0.005276123909762509,1.5814948115760916,-1.588296454577581,0.0,3.0,0.010731804702264654
2012-01-20 14:30:00+00:00,0.0052271345018541915,0.003727313377736019,1.5865704443839366,-1.591016537531556,0.0,3.0,0.0020112900108176157
2012-01-23 14:30:00+00:00,0.0038510340598498782,-0.002576441284057429,1.5771083601401437,-1.5714017020638422,0.0,3.0,0.009873780050270642
2012-01-24 14:30:00+00:00,-0.005562928912717813,-0.001139967879737358,1.5798956070376697,-1.5811803440108343,0.0,3.0,-0.007317311688912649
2012-01-25 14:30:00+00:00,0.010416597837115349,0.00836761198710323,1.5917508078091787,-1.5898147087068144,0.0,3.0,0.0028911161025021075
2012-01-26 14:30:00+00:00,0.0003819980164967429,-0.005129762713471542,1.579050457658691,-1.5684403636287256,0.0,3.0,0.008428100405075571
2012-01-27 14:30:00+00:00,0.0017172076013374227,-0.0004551132630370436,1.5768893356005131,-1.5628971029205248,0.0,3.0,0.0030900580002394566
2012-01-30 14:30:00+00:00,-0.011811836026544342,-0.003413339221509215,1.5797905156164465,-1.5790798594079214,0.0,3.0,-0.013626577743855424
2012-01-31 14:30:00+00:00,0.005205629777022214,-0.00038055889008670185,1.574646484855104,-1.565191359746272,0.0,3.0,0.008489419967887333
2012-02-01 14:30:00+00:00,0.015726760060209344,0.008756710175028104,1.5084306556948632,-1.4980796072318825,0.13983784460137616,3.0,0.010049838445153711
2012-02-02 14:30:00+00:00,0.0020769762526620106,0.001585283351700495,1.5109248467824987,-1.499820399029602,0.0,3.0,0.00042277652948143665
2012-02-03 14:30:00+00:00,0.015639905150107047,0.014018931267336221,1.5310807424436157,-1.5174024956051129,0.0,3.0,0.00226952474495607
2012-02-06 14:30:00+00:00,-0.004823849770690503,-0.0006689537854754901,1.5339818426601604,-1.5266248918308547,0.0,3.0,-0.0067059488051377444
2012-02-07 14:30:00+00:00,0.006152158716600464,0.002528753043987697,1.5353714546194637,-1.5225051006832988,0.0,3.0,0.005241524961866425
2012-02-08 14:30:00+00:00,0.0035204270341133714,0.0029679537780795684,1.5399279312509824,-1.5261827141813797,0.0,3.0,0.0005511209502124604
2012-02-09 14:30:00+00:00,0.0025849046584005553,0.0012575278609030516,1.5412482541135084,-1.525468923077224,0.0,3.0,0.0017260321388626104
2012-02-10 14:30:00+00:00,-0.01896858212344754,-0.007388201034459918,1.540198814686408,-1.5424250470197902,0.0,3.0,-0.018300140465574086
2012-02-13 14:30:00+00:00,0.011451072267910423,0.007443192839496238,1.5488199942026384,-1.5449126107164195,0.0,3.0,0.005821043408169221
