symbol,alpha_name,direction,horizon_bars,sample_start,sample_end,observations,alpha_mean,alpha_std,forward_return_correlation,pearson_ic,spearman_ic,ic_t_stat,rolling_ic_positive_ratio,rolling_windows_used,low_bucket_return,mid_bucket_return,high_bucket_return,top_minus_bottom_spread,turnover_proxy,cost_adjusted_spread_1x,cost_adjusted_spread_2x,cost_adjusted_spread_3x,regime_trending_ic,regime_trending_observations,regime_mixed_ic,regime_mixed_observations,regime_ranging_ic,regime_ranging_observations
ETHUSDT,A08_trend_quality,trend,6,2020-01-10 20:00:00+00:00,2026-09-09 12:00:00+00:00,14603,-0.041895268629332086,0.15188279724055853,0.028167958900019444,0.028167958900019444,-0.01357278866056258,3.4050150768250247,0.3155218057684269,14354,0.0030844628572017697,-0.0006732089540164404,0.0036058470286132083,0.0005213841714114386,0.021209412657051247,0.00013961474358451615,-0.0002421546842424063,-0.0006239241120693287,0.07845348198653601,4868,-0.010837413147903735,4865,-0.02469505322163398,4870
ETHUSDT,A09_efficiency_ratio_20,trend,1,2020-01-04 08:00:00+00:00,2026-09-10 08:00:00+00:00,14647,0.028276548261787316,0.3000012481828727,0.016487724442603463,0.016487724442603463,-0.008812227546895632,1.9955584230980747,0.4602028059452702,14398,-3.71814971936469e-05,0.0005443538652301922,0.000500073010996861,0.0005372545081905079,0.07434665025978254,0.0003142145574111603,9.117460663181267e-05,-0.000131865344147535,0.024421799052050917,4883,0.007284791907002599,4882,-0.0017262405153532256,4882
ETHUSDT,A09_efficiency_ratio_20,trend,3,2020-01-04 08:00:00+00:00,2026-09-10 00:00:00+00:00,14645,0.028276548261787316,0.3000012481828727,0.02828109408518975,0.02828109408518975,-0.003934930749886025,3.4236155168177427,0.4492220061128091,14396,9.34562679890794e-05,0.001196205308931854,0.001715392850128627,0.0016219365821395475,0.07434665025978254,0.0009528167298015046,0.00028369687746346165,-0.0003854229748745811,0.04742093323345972,4883,0.011846748533835175,4880,-0.030452808782476432,4882
ETHUSDT,A09_efficiency_ratio_20,trend,6,2020-01-04 08:00:00+00:00,2026-09-09 12:00:00+00:00,14642,0.028276548261787316,0.3000012481828727,0.03088601513136763,0.03088601513136763,-0.005164412076557714,3.7388639630906764,0.43069547696797056,14393,0.0007813979235204014,0.0021566203982388756,0.0031497579806245442,0.002368360057104143,0.07434665025978254,0.001030120352428057,-0.00030811935224802885,-0.0016463590569241143,0.061646033688376546,4883,0.0040936471717020395,4879,-0.047884666653886736,4880
ETHUSDT,A04_short_reversion_1,mean_reversion,1,2020-01-17 16:00:00+00:00,2026-09-10 08:00:00+00:00,14567,0.001062036733610253,0.3817350114207985,0.0015930065691743909,0.0015930065691743909,0.04177638162327179,0.19225310483229371,0.505936583321693,14318,0.00028902169234672204,0.00025313236277972395,0.00042003413876127993,0.0001310124464145579,0.42533150145239934,-0.0011449820579426402,-0.0024209765622998382,-0.003696971066657036,-0.0010909455057260347,4848,-0.011512127049697625,4854,0.0212761027159132,4865
ETHUSDT,A04_short_reversion_1,mean_reversion,3,2020-01-17 16:00:00+00:00,2026-09-10 00:00:00+00:00,14565,0.001062036733610253,0.3817350114207985,-0.019700706885626015,-0.019700706885626015,0.002699915317253,-2.3778887340910533,0.3657446214026264,14316,0.0013736560980241537,0.0009209101216204766,0.0005709390336358094,-0.0008027170643883443,0.42533150145239934,-0.004630700577459938,-0.008458684090531533,-0.012286667603603127,-0.025470638947755215,4848,-0.027076106129236607,4852,-0.0024839149231657047,4865
ETHUSDT,A04_short_reversion_1,mean_reversion,6,2020-01-17 16:00:00+00:00,2026-09-09 12:00:00+00:00,14562,0.001062036733610253,0.3817350114207985,0.002726300041630004,0.002726300041630004,0.013201220798906697,0.3289697400789084,0.5541116467546985,14313,0.0016790833100311746,0.0019217445300308553,0.00221340533639977,0.0005343220263685953,0.42533150145239934,-0.007121644999774593,-0.01477761202591778,-0.02243357905206097,0.014787245774201695,4848,-0.00515398233833625,4851,-0.004010749193785739,4863
ETHUSDT,A04_short_reversion_2,mean_reversion,1,2020-01-17 20:00:00+00:00,2026-09-10 08:00:00+00:00,14566,0.002152253558631612,0.39163623920588686,-0.008359743323925556,-0.008359743323925556,0.034091629662122876,-1.0089007716616414,0.44373821331284485,14317,0.00048306133009489994,0.00015950778765178337,0.0003188258121329268,-0.00016423551796197316,0.3010151497024361,-0.0010672809670692815,-0.00197032641617659,-0.002873371865283898,-0.010629026753281038,4847,-0.0055278827501363545,4854,-0.007739510299463405,4865
ETHUSDT,A04_short_reversion_2,mean_reversion,3,2020-01-17 20:00:00+00:00,2026-09-10 00:00:00+00:00,14564,0.002152253558631612,0.39163623920588686,-0.027576551885613726,-0.027576551885613726,-0.0018716889065674939,-3.329014381086398,0.355291652113168,14315,0.0014295732349001065,0.001176443741561315,0.0002611059383679804,-0.001168467296532126,0.3010151497024361,-0.0038776036438540507,-0.006586739991175976,-0.0092958763384979,-0.038355832355651764,4847,-0.01721962926504016,4852,-0.023356376685392602,4865
ETHUSDT,A04_short_reversion_2,mean_reversion,6,2020-01-17 20:00:00+00:00,2026-09-09 12:00:00+00:00,14561,0.002152253558631612,0.39163623920588686,0.002442395883893398,0.002442395883893398,0.01900567060361725,0.2947020302296425,0.538848518725545,14312,0.0014892087116817557,0.0021142345624311012,0.0022042621069071153,0.0007150533952253596,0.3010151497024361,-0.00470321929941849,-0.01012149199406234,-0.015539764688706187,0.005332784443119854,4847,0.00696790069465007,4851,-0.00642542512177697,4863
