date,PHDG,6E=F,6J=F,6B=F,6A=F,6C=F,6S=F
2013-03-07 00:00:00+00:00,20.306808471679688,1.3107999563217163,0.0105440001934766,1.5016000270843506,1.0269999504089355,0.9717000126838684,1.0608999729156494
2013-03-08 00:00:00+00:00,20.330188751220703,1.3003000020980835,0.0104379998520016,1.493299961090088,1.0230000019073486,0.9718000292778016,1.0509999990463257
2013-03-11 00:00:00+00:00,20.314594268798828,1.3042000532150269,0.0103890001773834,1.493000030517578,1.026600003242493,0.9743000268936156,1.055400013923645
2013-03-12 00:00:00+00:00,20.28341484069824,1.3027000427246094,0.0104259997606277,1.4909000396728516,1.0313999652862549,0.9743000268936156,1.055799961090088
2013-03-13 00:00:00+00:00,20.314594268798828,1.2960000038146973,0.0104139996692538,1.492300033569336,1.030500054359436,0.973200023174286,1.0499000549316406
2013-03-14 00:00:00+00:00,20.369163513183594,1.2999000549316406,0.0104099996387958,1.5080000162124634,1.038100004196167,0.9781000018119812,1.0556000471115112
2013-03-15 00:00:00+00:00,20.40903091430664,1.305400013923645,0.0104769999161362,1.5081000328063965,1.0405000448226929,0.98089998960495,1.063599944114685
2013-03-18 00:00:00+00:00,20.354312896728516,1.2958999872207642,0.0105299996212124,1.5118000507354736,1.0391000509262085,0.9787999987602234,1.059499979019165
2013-03-19 00:00:00+00:00,20.330856323242188,1.2884000539779663,0.0105210002511739,1.5094000101089478,1.0297000408172607,0.9753999710083008,1.056399941444397
2013-03-20 00:00:00+00:00,20.29960060119629,1.2954000234603882,0.0104360003024339,1.510800004005432,1.031599998474121,0.973900020122528,1.0608999729156494
2013-03-21 00:00:00+00:00,20.252689361572266,1.2924000024795532,0.0105440001934766,1.5175000429153442,1.0382000207901,0.9746000170707704,1.057800054550171
2013-03-22 00:00:00+00:00,20.36212730407715,1.299100041389465,0.0105929998680949,1.5221999883651731,1.037700057029724,0.9758999943733216,1.063599944114685
2013-03-25 00:00:00+00:00,20.315231323242188,1.2871999740600586,0.0106410002335906,1.5175000429153442,1.0392999649047852,0.9769999980926514,1.055999994277954
2013-03-26 00:00:00+00:00,20.4715633392334,1.2864999771118164,0.0105879995971918,1.5151000022888184,1.0425000190734863,0.9821000099182128,1.0556000471115112
2013-03-27 00:00:00+00:00,20.4637451171875,1.2782000303268433,0.010602000169456,1.5121999979019165,1.0383000373840332,0.9821000099182128,1.0496000051498413
2013-03-28 00:00:00+00:00,20.557540893554688,1.2822999954223633,0.0106330001726746,1.5164999961853027,1.0353000164031982,0.9821000099182128,1.0546000003814695
2013-04-01 00:00:00+00:00,20.401212692260746,1.285599946975708,0.0107159996405243,1.5224000215530396,1.0365999937057495,0.9819999933242798,1.0570000410079956
2013-04-02 00:00:00+00:00,20.502832412719727,1.2821999788284302,0.0107169998809695,1.51010000705719,1.038699984550476,0.9837999939918518,1.0543999671936035
2013-04-03 00:00:00+00:00,20.32304573059082,1.2853000164031982,0.0107730003073811,1.513700008392334,1.0404000282287598,0.9840999841690063,1.0592999458312988
2013-04-04 00:00:00+00:00,20.393388748168945,1.294399976730347,0.0104059996083378,1.5230000019073486,1.0369999408721924,0.9866999983787536,1.0650999546051023
2013-04-05 00:00:00+00:00,20.315231323242188,1.301900029182434,0.0102420002222061,1.5332000255584717,1.0331000089645386,0.9811000227928162,1.072700023651123
2013-04-08 00:00:00+00:00,20.36212730407715,1.3008999824523926,0.0100859999656677,1.5247000455856323,1.035599946975708,0.9811000227928162,1.069599986076355
2013-04-09 00:00:00+00:00,20.518461227416992,1.3105000257492063,0.0100769996643066,1.5329999923706057,1.0448999404907229,0.9835000038146972,1.0743999481201172
2013-04-10 00:00:00+00:00,20.62007522583008,1.306399941444397,0.0100269997492432,1.531000018119812,1.0489000082015991,0.9839000105857848,1.0724999904632568
2013-04-11 00:00:00+00:00,20.72950553894043,1.3118000030517578,0.0100119998678565,1.53849995136261,1.0499000549316406,0.9879000186920166,1.0755000114440918
2013-04-12 00:00:00+00:00,20.635711669921875,1.308500051498413,0.0101180002093315,1.5338000059127808,1.045300006866455,0.9848999977111816,1.076300024986267
2013-04-15 00:00:00+00:00,20.205795288085938,1.3044999837875366,0.0102850003167986,1.5273000001907349,1.0270999670028689,0.9746000170707704,1.0735000371932983
2013-04-16 00:00:00+00:00,20.44029235839844,1.319599986076355,0.0102669997140765,1.5362999439239502,1.0333000421524048,0.9776999950408936,1.0860999822616575
2013-04-17 00:00:00+00:00,20.401212692260746,1.3020000457763672,0.0102230003103613,1.5232000350952148,1.024500012397766,0.9721999764442444,1.0716999769210815
2013-04-18 00:00:00+00:00,20.385576248168945,1.305299997329712,0.0101969996467232,1.527999997138977,1.0236999988555908,0.9724000096321106,1.073199987411499
2013-04-19 00:00:00+00:00,20.377758026123047,1.3065999746322632,0.0100490003824234,1.5225000381469729,1.0234999656677246,0.9728999733924866,1.0719000101089478
2013-04-22 00:00:00+00:00,20.424663543701172,1.306399941444397,0.010063000023365,1.527400016784668,1.0225000381469729,0.9732999801635742,1.0705000162124634
2013-04-23 00:00:00+00:00,20.502832412719727,1.2994999885559082,0.010063000023365,1.523800015449524,1.021299958229065,0.9729999899864196,1.059000015258789
2013-04-24 00:00:00+00:00,20.54972267150879,1.3027000427246094,0.0100520001724362,1.5262999534606934,1.0246000289916992,0.973900020122528,1.0569000244140625
2013-04-25 00:00:00+00:00,20.635711669921875,1.3020999431610107,0.0100689996033906,1.5439000129699707,1.0257999897003174,0.9789999723434448,1.0583000183105469
2013-04-26 00:00:00+00:00,20.57317543029785,1.3033000230789185,0.0101830000057816,1.548200011253357,1.024500012397766,0.982200026512146,1.0613000392913818
2013-04-29 00:00:00+00:00,20.72950553894043,1.310099959373474,0.0102059999480843,1.5485999584197998,1.031999945640564,0.9882000088691713,1.0678000450134275
2013-04-30 00:00:00+00:00,20.674785614013672,1.31659996509552,0.010258000344038,1.5526000261306765,1.0325000286102295,0.9914000034332277,1.0765000581741333
2013-05-01 00:00:00+00:00,20.65134048461914,1.3216999769210815,0.0102709997445344,1.5585999488830566,1.0256999731063845,0.9925000071525574,1.0808000564575195
2013-05-02 00:00:00+00:00,20.721698760986328,1.3061000108718872,0.0102099999785423,1.5528000593185425,1.0220999717712402,0.9914000034332277,1.0698000192642212
2013-05-03 00:00:00+00:00,20.932727813720703,1.3113000392913818,0.0100990002974867,1.555999994277954,1.0282000303268433,0.991100013256073,1.069000005722046
2013-05-06 00:00:00+00:00,20.92491912841797,1.3080999851226809,0.010063000023365,1.5542000532150269,1.0211999416351318,0.9922999739646912,1.065999984741211
2013-05-07 00:00:00+00:00,20.97181510925293,1.3087999820709229,0.0101060001179575,1.5484000444412231,1.0154999494552612,0.994599997997284,1.0642999410629272
2013-05-08 00:00:00+00:00,21.057802200317383,1.3162000179290771,0.010122999548912,1.5539000034332275,1.0144000053405762,0.9962999820709229,1.069499969482422
2013-05-09 00:00:00+00:00,21.049983978271484,1.301900029182434,0.0099440002813935,1.5426000356674194,1.0027999877929688,0.9905999898910522,1.0541000366210938
2013-05-10 00:00:00+00:00,21.08905982971191,1.2985999584197998,0.0098500000312924,1.5351999998092651,0.9983999729156494,0.9879999756813048,1.0455000400543213
2013-05-13 00:00:00+00:00,21.09688377380371,1.2972999811172483,0.0098109999671578,1.5286999940872192,0.9929999709129332,0.9886000156402588,1.0436999797821045
2013-05-14 00:00:00+00:00,21.261035919189453,1.2939000129699707,0.0097820004448294,1.5217000246047974,0.9853000044822692,0.9817000031471252,1.0356999635696411
2013-05-15 00:00:00+00:00,21.47207260131836,1.287700057029724,0.009774999693036,1.5217000246047974,0.9847000241279602,0.9819999933242798,1.0357999801635742
2013-05-16 00:00:00+00:00,21.31574821472168,1.2908999919891355,0.0097989998757839,1.5303000211715698,0.9812999963760376,0.982699990272522,1.0405000448226929
2013-05-17 00:00:00+00:00,21.55024528503418,1.2831000089645386,0.0096920002251863,1.516700029373169,0.9715999960899352,0.9715999960899352,1.027999997138977
2013-05-20 00:00:00+00:00,21.542430877685547,1.2898999452590942,0.0097810002043843,1.5267000198364258,0.97979998588562,0.9771999716758728,1.0353000164031982
2013-05-21 00:00:00+00:00,21.56587791442871,1.2903000116348269,0.0097519997507333,1.514899969100952,0.9783999919891356,0.9729999899864196,1.0307999849319458
2013-05-22 00:00:00+00:00,21.362646102905273,1.2843999862670898,0.009689999744296,1.503499984741211,0.9668999910354614,0.9628000259399414,1.020900011062622
2013-05-23 00:00:00+00:00,21.38610076904297,1.2933000326156616,0.0098169995471835,1.510200023651123,0.972100019454956,0.9697999954223632,1.032099962234497
2013-05-24 00:00:00+00:00,21.28447914123535,1.2919000387191772,0.0098999999463558,1.511199951171875,0.9627000093460084,0.9671000242233276,1.0397000312805176
2013-05-28 00:00:00+00:00,21.39390754699707,1.287600040435791,0.0097970003262162,1.5061999559402466,0.9625999927520752,0.9625999927520752,1.0276999473571775
2013-05-29 00:00:00+00:00,21.300113677978516,1.2935999631881714,0.0098860003054142,1.5121999979019165,0.962000012397766,0.964900016784668,1.0382000207901
2013-05-30 00:00:00+00:00,21.409543991088867,1.3046000003814695,0.0099069997668266,1.5218000411987305,0.9659000039100648,0.9704999923706056,1.048699975013733
2013-05-31 00:00:00+00:00,21.268848419189453,1.29830002784729,0.0099339997395873,1.5180000066757202,0.9562000036239624,0.9642000198364258,1.042199969291687
2013-06-03 00:00:00+00:00,21.112512588500977,1.3072999715805054,0.0100560002028942,1.5324000120162964,0.9745000004768372,0.9726999998092652,1.0561000108718872
2013-06-04 00:00:00+00:00,21.151599884033203,1.3082000017166138,0.0099959997460246,1.530400037765503,0.9627000093460084,0.966099977493286,1.055999994277954
2013-06-05 00:00:00+00:00,21.01871681213379,1.3086999654769895,0.0100779999047517,1.5400999784469604,0.95169997215271,0.9660000205039978,1.062000036239624
2013-06-06 00:00:00+00:00,21.08905982971191,1.3246999979019165,0.0102869998663663,1.5607999563217163,0.9605000019073486,0.9740999937057496,1.075700044631958
2013-06-07 00:00:00+00:00,21.182865142822266,1.3223999738693235,0.0102650001645088,1.555799961090088,0.949400007724762,0.9789999723434448,1.069700002670288
2013-06-10 00:00:00+00:00,21.261035919189453,1.326200008392334,0.0101309996098279,1.55840003490448,0.9472000002861024,0.9810000061988832,1.0721999406814575
2013-06-11 00:00:00+00:00,21.276660919189453,1.3308000564575195,0.0104019995778799,1.5642000436782837,0.944100022315979,0.9812999963760376,1.0817999839782717
2013-06-12 00:00:00+00:00,21.300113677978516,1.3329999446868896,0.0104529997333884,1.5677000284194946,0.9484999775886536,0.979099988937378,1.0846999883651731
2013-06-13 00:00:00+00:00,21.37046241760254,1.3345999717712402,0.0105429999530315,1.569700002670288,0.9605000019073486,0.9819999933242798,1.0849000215530396
2013-06-14 00:00:00+00:00,21.4017276763916,1.3341000080108645,0.0106070004403591,1.5702999830245972,0.959999978542328,0.9832000136375428,1.0843000411987305
2013-06-17 00:00:00+00:00,21.479896545410156,1.3342000246047974,0.0105320001021027,1.573199987411499,0.9593999981880188,0.980400025844574,1.0812000036239624
2013-06-18 00:00:00+00:00,21.59714126586914,1.341099977493286,0.0104999998584389,1.5641000270843506,0.9430000185966492,0.9793999791145324,1.0884000062942505
2013-06-19 00:00:00+00:00,21.31574821472168,1.3274999856948853,0.0103679997846484,1.547700047492981,0.9280999898910522,0.9702000021934508,1.075899958610535
2013-06-20 00:00:00+00:00,21.292299270629883,1.320099949836731,0.0102850003167986,1.5469000339508057,0.9115999937057496,0.960099995136261,1.0787999629974363
2013-06-21 00:00:00+00:00,21.231916427612305,1.3145999908447266,0.0102340001612901,1.5420000553131104,0.9190000295639038,0.954200029373169,1.071499943733215
2013-06-24 00:00:00+00:00,21.153514862060547,1.312999963760376,0.0102390004321932,1.5434999465942385,0.9215999841690063,0.9510999917984008,1.0729000568389893
2013-06-25 00:00:00+00:00,21.21624755859375,1.309599995613098,0.0102340001612901,1.541800022125244,0.9207000136375428,0.9488999843597412,1.0672999620437622
2013-06-26 00:00:00+00:00,21.33385467529297,1.3007999658584597,0.0102230003103613,1.5305999517440796,0.9210000038146972,0.9517999887466432,1.0611000061035156
2013-06-27 00:00:00+00:00,21.271129608154297,1.3051999807357788,0.0101680001243948,1.5253000259399414,0.9225000143051147,0.9523000121116638,1.0592000484466553
2013-06-28 00:00:00+00:00,21.239770889282227,1.302299976348877,0.0100870002061128,1.520400047302246,0.910700023174286,0.9503999948501588,1.0604000091552734
2013-07-01 00:00:00+00:00,21.090805053710938,1.3063000440597534,0.0100309997797012,1.5198999643325806,0.917900025844574,0.9503999948501588,1.0579999685287476
2013-07-02 00:00:00+00:00,21.231916427612305,1.2980999946594238,0.009944999590516,1.5146000385284424,0.9096999764442444,0.9470000267028807,1.0526000261306765
2013-07-03 00:00:00+00:00,21.239770889282227,1.301699995994568,0.0099940001964569,1.526600003242493,0.903599977493286,0.9490000009536744,1.0571999549865725
2013-07-05 00:00:00+00:00,21.263296127319336,1.2833000421524048,0.0098860003054142,1.489300012588501,0.901799976825714,0.9434999823570251,1.038100004196167
2013-07-08 00:00:00+00:00,21.310331344604492,1.2877999544143677,0.0099069997668266,1.4941999912261963,0.909600019454956,0.9455999732017516,1.03849995136261
2013-07-09 00:00:00+00:00,21.412250518798828,1.2790000438690186,0.0099120000377297,1.486199975013733,0.9144999980926514,0.948199987411499,1.0288000106811523
2013-07-10 00:00:00+00:00,21.38873863220215,1.288599967956543,0.0099870003759861,1.4917000532150269,0.9071000218391418,0.9502000212669371,1.0362000465393066
2013-07-11 00:00:00+00:00,21.59259033203125,1.310099959373474,0.0100980000570416,1.518399953842163,0.9133999943733216,0.9621999859809875,1.0572999715805054
2013-07-12 00:00:00+00:00,21.623947143554688,1.3063000440597534,0.0100649995729327,1.509600043296814,0.9016000032424928,0.9606000185012816,1.0569000244140625
2013-07-15 00:00:00+00:00,21.670989990234375,1.3070000410079956,0.0100170001387596,1.509600043296814,0.9057999849319458,0.958199977874756,1.055400013923645
2013-07-16 00:00:00+00:00,21.600425720214844,1.3163000345230105,0.0100859999656677,1.51419997215271,0.9203000068664552,0.9628000259399414,1.0643999576568604
2013-07-17 00:00:00+00:00,21.647462844848633,1.3114999532699585,0.0100440001115202,1.52020001411438,0.9186999797821044,0.9585999846458436,1.0628999471664429
2013-07-18 00:00:00+00:00,21.75723648071289,1.3105000257492063,0.0099560003727674,1.5211000442504885,0.913100004196167,0.9617000222206116,1.058500051498413
2013-07-19 00:00:00+00:00,21.77291679382324,1.3138999938964844,0.0099799996241927,1.5255000591278076,0.9157000184059144,0.963100016117096,1.062800049781799
2013-07-22 00:00:00+00:00,21.8199520111084,1.319200038909912,0.0100440001115202,1.535099983215332,0.9207000136375428,0.9656999707221984,1.06850004196167
2013-07-23 00:00:00+00:00,21.77291679382324,1.323699951171875,0.010058999992907,1.538599967956543,0.9259999990463256,0.971400022506714,1.0707000494003296
2013-07-24 00:00:00+00:00,21.70235252380371,1.319700002670288,0.0099839996546506,1.5306999683380127,0.9121999740600586,0.9679999947547911,1.0667999982833862
2013-07-25 00:00:00+00:00,21.749399185180664,1.3245999813079834,0.0100459996610879,1.5355000495910645,0.9182000160217284,0.9710000157356262,1.073699951171875
2013-07-26 00:00:00+00:00,21.741558074951172,1.3279000520706177,0.0101859997957944,1.5377999544143677,0.9228000044822692,0.9713000059127808,1.077299952507019
2013-07-29 00:00:00+00:00,21.718034744262695,1.326799988746643,0.0102209998294711,1.5351999998092651,0.9171000123023988,0.973900020122528,1.0753999948501587
2013-07-30 00:00:00+00:00,21.70235252380371,1.3265999555587769,0.0102099999785423,1.523800015449524,0.9032999873161316,0.9688000082969666,1.0765999555587769
2013-07-31 00:00:00+00:00,21.686676025390625,1.333899974822998,0.0102310003712773,1.5241999626159668,0.8978000283241272,0.9745000004768372,1.083199977874756
2013-08-01 00:00:00+00:00,21.91404914855957,1.3215999603271484,0.0100509999319911,1.5115000009536743,0.8910999894142151,0.965499997138977,1.0680999755859375
2013-08-02 00:00:00+00:00,21.93756675720215,1.3287999629974363,0.0101159997284412,1.527999997138977,0.8884000182151794,0.9616000056266784,1.0772000551223757
2013-08-05 00:00:00+00:00,21.90619468688965,1.3260999917984009,0.0101739997044205,1.5343999862670898,0.888700008392334,0.9635000228881836,1.0777000188827517
2013-08-06 00:00:00+00:00,21.796436309814453,1.3307000398635864,0.0102430004626512,1.535099983215332,0.8960999846458435,0.963599979877472,1.080299973487854
2013-08-07 00:00:00+00:00,21.741558074951172,1.333400011062622,0.0103780003264546,1.5492000579833984,0.8966000080108643,0.9585000276565552,1.0852999687194824
2013-08-08 00:00:00+00:00,21.827804565429688,1.339100003242493,0.0103620002046227,1.5543999671936035,0.9097999930381776,0.9684000015258788,1.0880000591278076
2013-08-09 00:00:00+00:00,21.788593292236328,1.3342000246047974,0.0103839999064803,1.5508999824523926,0.9193000197410583,0.9722999930381776,1.0844000577926636
2013-08-12 00:00:00+00:00,21.733722686767575,1.3312000036239624,0.0103460000827908,1.5467000007629397,0.9135000109672546,0.9704999923706056,1.0815000534057615
2013-08-13 00:00:00+00:00,21.796436309814453,1.326200008392334,0.0101830000057816,1.5441999435424805,0.90829998254776,0.9660000205039978,1.0719000101089478
2013-08-14 00:00:00+00:00,21.718034744262695,1.3260999917984009,0.0101920003071427,1.5501999855041504,0.9122999906539916,0.9671000242233276,1.0700000524520874
2013-08-15 00:00:00+00:00,21.427932739257812,1.3349000215530396,0.0102700004354119,1.5637999773025513,0.9121999740600586,0.9700999855995178,1.080600023269653
2013-08-16 00:00:00+00:00,21.380895614624023,1.3336999416351318,0.010250000283122,1.5637999773025513,0.9182000160217284,0.9679999947547911,1.0800000429153442
2013-08-19 00:00:00+00:00,21.239770889282227,1.3344000577926636,0.0102490000426769,1.565400004386902,0.9108999967575072,0.966099977493286,1.083299994468689
2013-08-20 00:00:00+00:00,21.349533081054688,1.3421000242233276,0.0102859996259212,1.5672999620437622,0.9077000021934508,0.962000012397766,1.0907000303268433
2013-08-21 00:00:00+00:00,21.302490234375,1.3375999927520752,0.0102340001612901,1.569599986076355,0.9010000228881836,0.9555000066757202,1.0856000185012815
2013-08-22 00:00:00+00:00,21.326013565063477,1.3353999853134155,0.0101450001820921,1.5580999851226809,0.8985999822616577,0.9495000243186952,1.0825999975204468
