trade_date,SG Trend Indicator,SG CTA Index,SG Trend Index,S&P 500 TR
2007-11-20 00:00:00+00:00,171.75,176.2,191.8,112.68
2007-11-21 00:00:00+00:00,173.27,176.32,192.17,110.89
2007-11-22 00:00:00+00:00,173.31,176.34,192.21,
2007-11-23 00:00:00+00:00,174.26,176.82,193.13,112.78
2007-11-26 00:00:00+00:00,175.79,177.09,193.75,110.16
2007-11-27 00:00:00+00:00,172.96,175.97,191.42,111.81
2007-11-28 00:00:00+00:00,171.0,175.47,190.39,115.04
2007-11-29 00:00:00+00:00,170.63,175.82,191.07,115.1
2007-11-30 00:00:00+00:00,166.98,174.09,189.01,115.99
2007-12-03 00:00:00+00:00,169.05,174.84,190.52,115.32
2007-12-04 00:00:00+00:00,170.99,175.63,192.26,114.56
2007-12-05 00:00:00+00:00,168.82,175.23,191.24,116.36
2007-12-06 00:00:00+00:00,168.76,174.74,190.28,118.12
2007-12-07 00:00:00+00:00,167.22,173.78,188.26,117.91
2007-12-10 00:00:00+00:00,167.23,173.93,188.36,118.8
2007-12-11 00:00:00+00:00,168.47,174.66,189.64,115.8
2007-12-12 00:00:00+00:00,169.2,175.2,190.74,116.52
2007-12-13 00:00:00+00:00,167.76,174.4,189.17,116.67
2007-12-14 00:00:00+00:00,165.61,173.06,187.21,115.07
2007-12-17 00:00:00+00:00,165.81,172.64,186.7,113.34
2007-12-18 00:00:00+00:00,165.52,172.94,187.09,114.05
2007-12-19 00:00:00+00:00,166.43,173.36,187.99,113.9
2007-12-20 00:00:00+00:00,166.84,173.46,188.24,114.49
2007-12-21 00:00:00+00:00,166.86,173.7,188.61,116.42
2007-12-24 00:00:00+00:00,167.25,174.14,189.5,117.36
2007-12-25 00:00:00+00:00,167.09,174.22,189.69,
2007-12-26 00:00:00+00:00,168.9,174.68,190.62,117.46
2007-12-27 00:00:00+00:00,169.86,175.13,191.38,115.81
2007-12-28 00:00:00+00:00,170.94,175.3,191.84,115.98
2007-12-31 00:00:00+00:00,170.67,175.58,191.51,115.19
2008-01-02 00:00:00+00:00,176.05,176.54,193.12,113.55
2008-01-03 00:00:00+00:00,177.0,176.49,192.97,113.55
2008-01-04 00:00:00+00:00,177.39,176.28,192.5,110.76
2008-01-07 00:00:00+00:00,175.47,175.52,191.04,111.12
2008-01-08 00:00:00+00:00,176.99,176.63,192.67,109.12
2008-01-09 00:00:00+00:00,176.65,176.7,192.47,110.61
2008-01-10 00:00:00+00:00,177.42,177.58,193.22,111.49
2008-01-11 00:00:00+00:00,179.08,178.51,194.56,109.99
2008-01-14 00:00:00+00:00,180.82,179.32,195.88,111.18
2008-01-15 00:00:00+00:00,180.91,178.87,195.55,108.41
2008-01-16 00:00:00+00:00,178.65,177.54,193.79,107.81
2008-01-17 00:00:00+00:00,179.24,177.72,193.96,104.68
2008-01-18 00:00:00+00:00,179.83,177.56,193.96,104.05
2008-01-21 00:00:00+00:00,181.36,177.61,194.68,
2008-01-22 00:00:00+00:00,181.06,178.45,196.1,102.9
2008-01-23 00:00:00+00:00,181.04,178.88,196.51,105.11
2008-01-24 00:00:00+00:00,180.42,177.14,194.37,106.17
2008-01-25 00:00:00+00:00,180.83,176.91,194.33,104.48
2008-01-28 00:00:00+00:00,182.88,178.12,196.33,106.32
2008-01-29 00:00:00+00:00,181.78,177.08,194.51,106.98
2008-01-30 00:00:00+00:00,182.5,177.71,195.52,106.48
2008-01-31 00:00:00+00:00,183.53,178.53,196.52,108.28
2008-02-01 00:00:00+00:00,182.78,178.42,196.2,109.61
2008-02-04 00:00:00+00:00,183.12,178.52,196.49,108.46
2008-02-05 00:00:00+00:00,183.57,179.02,197.4,105.0
2008-02-06 00:00:00+00:00,183.96,179.33,197.79,104.24
2008-02-07 00:00:00+00:00,184.88,179.78,198.35,105.09
2008-02-08 00:00:00+00:00,187.04,180.72,200.35,104.65
2008-02-11 00:00:00+00:00,187.67,181.32,201.21,105.27
2008-02-12 00:00:00+00:00,185.24,180.04,198.86,106.04
2008-02-13 00:00:00+00:00,184.7,179.51,198.74,107.52
2008-02-14 00:00:00+00:00,186.26,180.1,199.49,106.08
2008-02-15 00:00:00+00:00,187.26,180.57,200.49,106.18
2008-02-18 00:00:00+00:00,186.61,180.4,200.13,
2008-02-19 00:00:00+00:00,189.11,181.52,201.73,106.09
2008-02-20 00:00:00+00:00,188.6,181.15,201.61,106.98
2008-02-21 00:00:00+00:00,189.18,181.15,201.85,105.64
2008-02-22 00:00:00+00:00,190.5,181.72,202.76,106.49
2008-02-25 00:00:00+00:00,189.96,181.71,202.88,107.96
2008-02-26 00:00:00+00:00,191.64,182.79,204.49,108.71
2008-02-27 00:00:00+00:00,192.53,183.68,205.55,108.64
2008-02-28 00:00:00+00:00,196.25,186.09,209.64,107.68
2008-02-29 00:00:00+00:00,197.81,186.74,210.6,104.76
2008-03-03 00:00:00+00:00,200.04,188.21,213.03,104.82
2008-03-04 00:00:00+00:00,198.57,187.07,210.89,104.46
2008-03-05 00:00:00+00:00,198.81,187.53,212.29,105.06
2008-03-06 00:00:00+00:00,198.39,187.66,212.03,102.76
2008-03-07 00:00:00+00:00,198.58,187.7,212.01,101.9
2008-03-10 00:00:00+00:00,200.28,188.44,213.52,100.33
2008-03-11 00:00:00+00:00,198.95,187.57,212.0,104.06
2008-03-12 00:00:00+00:00,199.78,188.98,214.16,103.15
2008-03-13 00:00:00+00:00,201.84,190.65,216.58,103.68
2008-03-14 00:00:00+00:00,202.79,190.92,217.04,101.53
2008-03-17 00:00:00+00:00,202.24,190.18,215.43,100.64
2008-03-18 00:00:00+00:00,200.89,189.86,214.53,104.91
2008-03-19 00:00:00+00:00,198.34,187.82,210.56,102.36
2008-03-20 00:00:00+00:00,195.93,185.91,207.17,104.81
2008-03-21 00:00:00+00:00,195.78,185.89,207.11,
2008-03-24 00:00:00+00:00,194.92,185.25,206.34,106.42
2008-03-25 00:00:00+00:00,195.91,185.43,206.32,106.66
2008-03-26 00:00:00+00:00,198.18,186.98,208.96,105.73
2008-03-27 00:00:00+00:00,197.91,187.08,209.17,104.55
2008-03-28 00:00:00+00:00,196.69,186.62,208.31,103.72
2008-03-31 00:00:00+00:00,196.33,186.37,207.71,104.31
2008-04-01 00:00:00+00:00,191.69,183.66,203.55,108.05
2008-04-02 00:00:00+00:00,192.0,183.79,204.24,107.87
2008-04-03 00:00:00+00:00,191.48,183.54,204.02,108.01
2008-04-04 00:00:00+00:00,193.02,184.6,205.47,108.1
2008-04-07 00:00:00+00:00,192.87,184.76,205.82,108.27
2008-04-08 00:00:00+00:00,193.27,184.92,206.02,107.75
2008-04-09 00:00:00+00:00,196.39,186.58,208.74,106.89
2008-04-10 00:00:00+00:00,196.67,186.3,208.49,107.37
2008-04-11 00:00:00+00:00,197.67,186.71,208.93,105.19
2008-04-14 00:00:00+00:00,198.43,186.49,209.41,104.83
2008-04-15 00:00:00+00:00,198.15,186.18,209.37,105.32
2008-04-16 00:00:00+00:00,197.09,186.03,209.22,107.72
2008-04-17 00:00:00+00:00,195.06,184.8,208.16,107.79
2008-04-18 00:00:00+00:00,193.31,183.9,207.01,109.75
2008-04-21 00:00:00+00:00,193.7,184.41,207.34,109.58
2008-04-22 00:00:00+00:00,195.64,185.22,208.86,108.61
2008-04-23 00:00:00+00:00,195.02,185.18,208.56,108.93
2008-04-24 00:00:00+00:00,191.77,183.57,206.02,109.63
2008-04-25 00:00:00+00:00,189.96,182.92,205.11,110.35
2008-04-28 00:00:00+00:00,190.09,183.38,205.56,110.23
2008-04-29 00:00:00+00:00,188.43,182.29,203.86,109.81
2008-04-30 00:00:00+00:00,189.38,182.69,204.14,109.39
2008-05-01 00:00:00+00:00,187.37,181.55,202.14,111.29
2008-05-02 00:00:00+00:00,187.74,182.37,203.4,111.65
2008-05-05 00:00:00+00:00,188.94,183.51,205.06,111.15
2008-05-06 00:00:00+00:00,188.45,183.83,205.74,112.01
2008-05-07 00:00:00+00:00,188.86,183.66,205.6,110.02
2008-05-08 00:00:00+00:00,189.02,183.63,205.7,110.43
2008-05-09 00:00:00+00:00,189.89,184.18,206.81,109.71
2008-05-12 00:00:00+00:00,189.9,184.32,207.04,110.92
2008-05-13 00:00:00+00:00,190.21,184.15,206.98,110.91
2008-05-14 00:00:00+00:00,190.11,183.63,206.17,111.37
2008-05-15 00:00:00+00:00,191.06,184.03,206.56,112.57
2008-05-16 00:00:00+00:00,191.94,184.9,208.01,112.71
2008-05-19 00:00:00+00:00,191.52,184.84,207.67,112.82
2008-05-20 00:00:00+00:00,191.96,185.55,209.15,111.77
2008-05-21 00:00:00+00:00,193.5,186.81,211.07,109.98
2008-05-22 00:00:00+00:00,193.89,186.2,210.25,110.29
2008-05-23 00:00:00+00:00,194.57,186.96,211.38,108.84
2008-05-26 00:00:00+00:00,194.48,186.99,211.47,
2008-05-27 00:00:00+00:00,194.27,186.31,210.33,109.58
2008-05-28 00:00:00+00:00,194.83,186.49,210.54,110.04
2008-05-29 00:00:00+00:00,194.88,185.93,209.5,110.64
2008-05-30 00:00:00+00:00,194.56,185.88,209.42,110.81
2008-06-02 00:00:00+00:00,194.1,185.71,209.9,109.65
2008-06-03 00:00:00+00:00,193.34,185.51,209.82,109.02
2008-06-04 00:00:00+00:00,192.85,185.33,209.36,109.04
2008-06-05 00:00:00+00:00,195.88,186.6,212.23,111.17
2008-06-06 00:00:00+00:00,196.44,188.36,215.43,107.75
2008-06-09 00:00:00+00:00,196.68,187.43,215.06,107.84
2008-06-10 00:00:00+00:00,196.3,186.52,213.75,107.57
2008-06-11 00:00:00+00:00,196.2,187.57,215.76,105.78
2008-06-12 00:00:00+00:00,197.37,187.23,215.33,106.13
2008-06-13 00:00:00+00:00,198.06,187.4,215.67,107.73
2008-06-16 00:00:00+00:00,198.4,187.75,216.23,107.74
2008-06-17 00:00:00+00:00,197.49,187.66,215.87,107.01
2008-06-18 00:00:00+00:00,197.01,188.13,216.84,105.98
2008-06-19 00:00:00+00:00,197.56,188.43,216.86,106.4
2008-06-20 00:00:00+00:00,197.59,188.75,217.9,104.43
2008-06-23 00:00:00+00:00,196.73,188.36,217.4,104.44
2008-06-24 00:00:00+00:00,196.38,188.63,217.86,104.14
2008-06-25 00:00:00+00:00,196.21,188.63,217.57,104.76
2008-06-26 00:00:00+00:00,195.6,189.39,219.58,101.71
2008-06-27 00:00:00+00:00,195.27,189.86,220.23,101.34
2008-06-30 00:00:00+00:00,195.94,190.16,220.72,101.47
2008-07-01 00:00:00+00:00,196.59,190.77,222.09,101.88
2008-07-02 00:00:00+00:00,197.07,192.38,224.55,100.03
2008-07-03 00:00:00+00:00,196.05,191.2,222.85,100.14
2008-07-04 00:00:00+00:00,195.84,191.19,222.78,
2008-07-07 00:00:00+00:00,193.91,189.58,220.02,99.3
2008-07-08 00:00:00+00:00,192.54,188.82,218.1,101.03
2008-07-09 00:00:00+00:00,191.46,189.28,218.47,98.74
2008-07-10 00:00:00+00:00,192.67,190.41,220.74,99.43
2008-07-11 00:00:00+00:00,194.7,191.61,222.84,98.34
2008-07-14 00:00:00+00:00,193.51,192.03,223.35,97.45
2008-07-15 00:00:00+00:00,191.73,192.38,223.11,96.39
2008-07-16 00:00:00+00:00,191.55,191.05,220.88,98.82
2008-07-17 00:00:00+00:00,191.31,189.31,217.32,100.01
2008-07-18 00:00:00+00:00,191.69,188.7,216.34,100.04
2008-07-21 00:00:00+00:00,191.81,188.91,216.67,99.99
2008-07-22 00:00:00+00:00,191.38,187.65,214.44,101.34
2008-07-23 00:00:00+00:00,190.1,185.31,210.64,101.75
2008-07-24 00:00:00+00:00,188.35,185.3,210.7,99.4
2008-07-25 00:00:00+00:00,188.61,185.4,210.94,99.81
2008-07-28 00:00:00+00:00,188.99,186.21,212.29,97.96
2008-07-29 00:00:00+00:00,187.55,185.45,210.8,100.25
2008-07-30 00:00:00+00:00,186.6,184.98,209.75,101.93
2008-07-31 00:00:00+00:00,185.47,184.98,209.58,100.61
2008-08-01 00:00:00+00:00,185.55,185.17,210.02,100.05
2008-08-04 00:00:00+00:00,186.3,185.1,209.66,99.16
2008-08-05 00:00:00+00:00,183.39,183.29,206.22,102.01
2008-08-06 00:00:00+00:00,182.97,182.59,204.8,102.4
2008-08-07 00:00:00+00:00,181.29,182.7,205.19,100.58
2008-08-08 00:00:00+00:00,180.41,181.37,202.62,102.98
2008-08-11 00:00:00+00:00,179.61,180.59,201.0,103.72
2008-08-12 00:00:00+00:00,177.94,180.7,201.38,102.47
2008-08-13 00:00:00+00:00,176.83,181.12,202.09,102.21
2008-08-14 00:00:00+00:00,176.87,181.31,202.41,102.78
2008-08-15 00:00:00+00:00,178.16,181.18,202.37,103.21
2008-08-18 00:00:00+00:00,176.77,181.51,203.02,101.66
2008-08-19 00:00:00+00:00,176.68,182.06,203.95,100.72
2008-08-20 00:00:00+00:00,176.04,182.27,204.2,101.35
2008-08-21 00:00:00+00:00,173.24,182.04,203.97,101.61
2008-08-22 00:00:00+00:00,175.83,181.78,203.32,102.77
2008-08-25 00:00:00+00:00,176.16,181.96,203.79,100.76
2008-08-26 00:00:00+00:00,176.98,182.13,204.38,101.13
2008-08-27 00:00:00+00:00,176.39,182.19,204.81,101.95
2008-08-28 00:00:00+00:00,176.14,181.93,203.97,103.48
2008-08-29 00:00:00+00:00,176.54,181.64,203.5,102.07
2008-09-01 00:00:00+00:00,176.73,181.69,203.5,
2008-09-02 00:00:00+00:00,180.44,182.43,204.72,101.65
2008-09-03 00:00:00+00:00,181.07,182.61,205.07,101.5
2008-09-04 00:00:00+00:00,183.11,183.35,206.34,98.46
2008-09-05 00:00:00+00:00,187.1,184.31,208.01,98.9
2008-09-08 00:00:00+00:00,185.74,182.82,206.35,100.95
2008-09-09 00:00:00+00:00,186.86,183.73,207.67,97.5
2008-09-10 00:00:00+00:00,188.14,184.07,208.23,98.11
2008-09-11 00:00:00+00:00,189.49,184.61,208.79,99.49
2008-09-12 00:00:00+00:00,183.35,182.79,205.28,99.71
2008-09-15 00:00:00+00:00,188.6,184.88,209.84,95.01
2008-09-16 00:00:00+00:00,191.42,185.56,210.76,96.67
2008-09-17 00:00:00+00:00,185.61,184.92,209.39,92.12
2008-09-18 00:00:00+00:00,183.97,184.75,209.27,96.14
2008-09-19 00:00:00+00:00,176.26,181.12,203.03,100.01
2008-09-22 00:00:00+00:00,169.21,179.82,200.58,96.19
2008-09-23 00:00:00+00:00,171.95,180.17,201.28,94.69
2008-09-24 00:00:00+00:00,173.52,180.41,201.68,94.5
2008-09-25 00:00:00+00:00,172.23,180.21,201.14,96.36
2008-09-26 00:00:00+00:00,175.09,180.59,201.98,96.69
2008-09-29 00:00:00+00:00,185.29,182.69,205.94,88.19
2008-09-30 00:00:00+00:00,187.45,182.25,205.49,92.97
2008-10-01 00:00:00+00:00,188.55,182.5,205.73,92.57
2008-10-02 00:00:00+00:00,193.62,183.98,208.59,88.85
2008-10-03 00:00:00+00:00,193.78,184.05,208.53,87.65
2008-10-06 00:00:00+00:00,202.82,187.5,215.2,84.28
2008-10-07 00:00:00+00:00,202.11,187.23,214.6,79.44
2008-10-08 00:00:00+00:00,204.27,187.94,215.82,78.58
2008-10-09 00:00:00+00:00,204.32,187.46,215.09,72.6
2008-10-10 00:00:00+00:00,210.12,189.0,218.23,71.75
2008-10-13 00:00:00+00:00,204.48,187.28,215.02,80.06
2008-10-14 00:00:00+00:00,202.89,186.89,213.95,79.64
2008-10-15 00:00:00+00:00,206.99,188.48,216.51,72.45
2008-10-16 00:00:00+00:00,209.43,189.44,218.07,75.53
2008-10-17 00:00:00+00:00,207.48,188.98,217.22,75.06
2008-10-20 00:00:00+00:00,207.57,188.86,217.07,78.64
2008-10-21 00:00:00+00:00,210.1,189.75,218.4,76.22
2008-10-22 00:00:00+00:00,216.18,191.65,221.54,71.59
2008-10-23 00:00:00+00:00,217.69,192.01,222.16,72.49
2008-10-24 00:00:00+00:00,221.71,193.07,224.23,69.99
2008-10-27 00:00:00+00:00,223.26,193.03,224.41,67.77
2008-10-28 00:00:00+00:00,219.89,192.43,223.08,75.08
2008-10-29 00:00:00+00:00,215.21,191.35,220.43,74.26
2008-10-30 00:00:00+00:00,213.81,191.28,220.47,76.19
2008-10-31 00:00:00+00:00,213.98,191.32,220.52,77.36
2008-11-03 00:00:00+00:00,214.09,191.48,220.82,77.16
2008-11-04 00:00:00+00:00,212.54,190.28,219.08,80.31
2008-11-05 00:00:00+00:00,213.44,190.94,220.18,76.13
2008-11-06 00:00:00+00:00,216.36,192.65,222.71,72.32
2008-11-07 00:00:00+00:00,216.13,192.64,222.66,74.44
2008-11-10 00:00:00+00:00,216.03,192.61,222.4,73.5
2008-11-11 00:00:00+00:00,218.0,193.67,224.04,71.88
2008-11-12 00:00:00+00:00,219.83,194.71,225.63,68.19
2008-11-13 00:00:00+00:00,219.39,194.38,225.29,72.91
2008-11-14 00:00:00+00:00,218.87,194.01,224.75,69.89
2008-11-17 00:00:00+00:00,219.88,194.54,225.54,68.08
2008-11-18 00:00:00+00:00,220.8,194.96,226.15,68.77
2008-11-19 00:00:00+00:00,221.84,195.41,226.78,64.57
2008-11-20 00:00:00+00:00,225.02,196.78,229.07,60.24
2008-11-21 00:00:00+00:00,224.88,196.65,228.93,64.06
2008-11-24 00:00:00+00:00,221.28,195.13,226.26,68.21
2008-11-25 00:00:00+00:00,221.57,195.4,226.62,68.67
2008-11-26 00:00:00+00:00,221.66,195.49,226.75,71.12
2008-11-27 00:00:00+00:00,221.34,195.37,226.57,
2008-11-28 00:00:00+00:00,221.83,195.31,226.73,71.81
2008-12-01 00:00:00+00:00,224.73,197.01,229.36,65.4
2008-12-02 00:00:00+00:00,225.68,197.47,230.23,68.02
2008-12-03 00:00:00+00:00,226.24,197.79,230.85,69.81
2008-12-04 00:00:00+00:00,226.77,198.19,231.57,67.77
2008-12-05 00:00:00+00:00,227.77,198.65,232.33,70.24
2008-12-08 00:00:00+00:00,224.61,197.34,230.2,72.95
2008-12-09 00:00:00+00:00,225.28,197.66,230.68,71.27
2008-12-10 00:00:00+00:00,224.23,197.33,230.2,72.12
2008-12-11 00:00:00+00:00,223.71,197.32,229.87,70.09
2008-12-12 00:00:00+00:00,224.07,197.4,230.29,70.58
2008-12-15 00:00:00+00:00,223.82,197.47,230.38,69.69
2008-12-16 00:00:00+00:00,223.23,197.98,230.63,73.27
2008-12-17 00:00:00+00:00,223.59,198.46,231.14,72.57
2008-12-18 00:00:00+00:00,224.2,198.76,231.74,71.03
2008-12-19 00:00:00+00:00,225.43,198.74,231.97,71.24
2008-12-22 00:00:00+00:00,225.58,198.76,232.07,69.95
2008-12-23 00:00:00+00:00,225.81,198.89,232.3,69.28
2008-12-24 00:00:00+00:00,225.67,198.89,232.34,69.71
2008-12-25 00:00:00+00:00,225.65,198.78,232.11,
2008-12-26 00:00:00+00:00,225.13,198.88,232.27,70.09
2008-12-29 00:00:00+00:00,225.55,199.14,232.69,69.84
2008-12-30 00:00:00+00:00,225.51,199.11,232.62,71.56
2008-12-31 00:00:00+00:00,224.3,198.53,231.51,72.57
2009-01-02 00:00:00+00:00,223.16,197.45,229.47,74.88
2009-01-05 00:00:00+00:00,221.97,196.29,227.7,74.53
2009-01-06 00:00:00+00:00,219.65,195.11,225.79,75.11
2009-01-07 00:00:00+00:00,221.36,195.69,226.78,72.9
2009-01-08 00:00:00+00:00,222.72,196.54,228.23,73.15
2009-01-09 00:00:00+00:00,223.83,197.09,228.83,71.59
2009-01-12 00:00:00+00:00,226.61,198.43,230.98,69.98
2009-01-13 00:00:00+00:00,227.67,198.77,231.67,70.11
2009-01-14 00:00:00+00:00,228.79,199.58,232.76,67.77
2009-01-15 00:00:00+00:00,228.52,199.47,232.64,67.86
2009-01-16 00:00:00+00:00,227.63,198.69,231.74,68.37
2009-01-19 00:00:00+00:00,227.33,198.69,231.67,
2009-01-20 00:00:00+00:00,229.29,200.14,233.71,64.76
2009-01-21 00:00:00+00:00,228.04,199.99,233.29,67.59
2009-01-22 00:00:00+00:00,227.86,199.68,232.82,66.57
2009-01-23 00:00:00+00:00,227.27,199.55,232.24,66.93
2009-01-26 00:00:00+00:00,226.22,198.54,230.45,67.3
2009-01-27 00:00:00+00:00,226.75,198.88,230.98,68.04
2009-01-28 00:00:00+00:00,225.66,197.85,229.78,70.33
2009-01-29 00:00:00+00:00,226.13,198.28,230.28,68.0
2009-01-30 00:00:00+00:00,226.24,198.89,230.79,66.46
2009-02-02 00:00:00+00:00,227.24,199.33,231.67,66.42
2009-02-03 00:00:00+00:00,226.22,198.59,230.35,67.47
2009-02-04 00:00:00+00:00,225.98,198.07,229.49,67.02
2009-02-05 00:00:00+00:00,225.3,197.61,228.74,68.12
2009-02-06 00:00:00+00:00,223.95,196.48,226.75,69.98
2009-02-09 00:00:00+00:00,223.02,195.79,225.95,70.09
2009-02-10 00:00:00+00:00,226.04,197.51,228.71,66.64
2009-02-11 00:00:00+00:00,227.04,198.64,230.2,67.2
2009-02-12 00:00:00+00:00,228.85,199.43,231.69,67.34
2009-02-13 00:00:00+00:00,227.38,198.57,230.51,66.67
2009-02-16 00:00:00+00:00,227.61,199.07,231.06,
2009-02-17 00:00:00+00:00,231.01,201.15,234.48,63.65
2009-02-18 00:00:00+00:00,230.93,200.99,234.32,63.6
2009-02-19 00:00:00+00:00,229.28,199.85,232.61,62.87
2009-02-20 00:00:00+00:00,230.56,200.51,234.24,62.17
2009-02-23 00:00:00+00:00,230.73,200.39,234.19,60.01
2009-02-24 00:00:00+00:00,229.59,199.88,233.18,62.42
2009-02-25 00:00:00+00:00,229.3,199.79,232.81,61.77
2009-02-26 00:00:00+00:00,228.01,198.8,230.97,60.81
2009-02-27 00:00:00+00:00,228.81,199.21,232.03,59.38
2009-03-02 00:00:00+00:00,231.48,201.41,235.89,56.61
2009-03-03 00:00:00+00:00,230.8,201.12,235.7,56.25
2009-03-04 00:00:00+00:00,228.78,199.23,232.61,57.61
2009-03-05 00:00:00+00:00,231.01,200.6,235.31,55.16
2009-03-06 00:00:00+00:00,231.25,201.01,235.94,55.24
2009-03-09 00:00:00+00:00,231.11,201.01,236.13,54.69
2009-03-10 00:00:00+00:00,229.56,199.32,233.37,58.18
2009-03-11 00:00:00+00:00,229.07,199.08,233.04,58.34
2009-03-12 00:00:00+00:00,228.55,197.96,231.76,60.73
2009-03-13 00:00:00+00:00,227.96,197.09,230.53,61.2
2009-03-16 00:00:00+00:00,226.36,195.84,228.53,60.99
2009-03-17 00:00:00+00:00,225.37,195.23,227.29,62.95
2009-03-18 00:00:00+00:00,225.25,195.34,227.56,64.26
2009-03-19 00:00:00+00:00,224.69,194.53,226.02,63.43
2009-03-20 00:00:00+00:00,225.2,194.81,226.42,62.18
2009-03-23 00:00:00+00:00,222.91,193.3,223.55,66.59
2009-03-24 00:00:00+00:00,222.06,192.56,222.48,65.23
2009-03-25 00:00:00+00:00,221.95,192.34,222.39,65.86
2009-03-26 00:00:00+00:00,221.74,192.3,222.12,67.4
2009-03-27 00:00:00+00:00,223.65,192.93,223.39,66.04
2009-03-30 00:00:00+00:00,225.97,194.42,225.55,63.74
2009-03-31 00:00:00+00:00,225.29,194.31,225.15,64.58
2009-04-01 00:00:00+00:00,225.21,194.29,225.15,65.66
2009-04-02 00:00:00+00:00,221.8,192.84,221.61,67.55
2009-04-03 00:00:00+00:00,219.96,192.15,219.99,68.21
2009-04-06 00:00:00+00:00,219.95,192.17,220.02,67.65
2009-04-07 00:00:00+00:00,220.21,192.52,220.61,66.08
2009-04-08 00:00:00+00:00,220.47,192.67,220.68,66.86
2009-04-09 00:00:00+00:00,219.65,192.4,220.26,69.4
2009-04-10 00:00:00+00:00,219.64,192.39,220.23,
2009-04-13 00:00:00+00:00,220.87,192.66,220.65,69.58
2009-04-14 00:00:00+00:00,220.84,192.25,220.34,68.19
2009-04-15 00:00:00+00:00,220.65,191.83,220.41,69.04
2009-04-16 00:00:00+00:00,219.77,191.68,220.17,70.12
2009-04-17 00:00:00+00:00,217.83,191.21,219.16,70.47
2009-04-20 00:00:00+00:00,218.04,192.18,220.49,67.45
2009-04-21 00:00:00+00:00,217.81,192.03,220.38,68.89
2009-04-22 00:00:00+00:00,217.37,191.74,219.59,68.37
2009-04-23 00:00:00+00:00,218.17,191.27,219.24,69.05
2009-04-24 00:00:00+00:00,219.03,191.23,219.0,70.21
2009-04-27 00:00:00+00:00,217.88,191.02,219.81,69.51
2009-04-28 00:00:00+00:00,217.6,190.71,219.54,69.32
2009-04-29 00:00:00+00:00,219.84,190.78,219.54,70.82
2009-04-30 00:00:00+00:00,220.07,190.49,219.61,70.76
2009-05-01 00:00:00+00:00,220.69,189.94,218.73,71.15
2009-05-04 00:00:00+00:00,221.68,189.89,218.05,73.55
2009-05-05 00:00:00+00:00,222.46,189.92,218.18,73.28
2009-05-06 00:00:00+00:00,223.25,189.62,217.83,74.59
2009-05-07 00:00:00+00:00,222.9,189.64,216.92,73.61
2009-05-08 00:00:00+00:00,224.93,189.5,216.77,75.38
2009-05-11 00:00:00+00:00,224.39,189.53,216.4,73.78
2009-05-12 00:00:00+00:00,224.37,189.46,215.9,73.71
2009-05-13 00:00:00+00:00,223.3,189.7,216.07,71.76
2009-05-14 00:00:00+00:00,223.82,190.0,216.48,72.51
2009-05-15 00:00:00+00:00,222.72,189.55,216.07,71.7
2009-05-18 00:00:00+00:00,224.88,190.69,217.22,73.88
2009-05-19 00:00:00+00:00,226.51,191.32,217.91,73.77
2009-05-20 00:00:00+00:00,226.92,191.41,217.96,73.4
2009-05-21 00:00:00+00:00,226.99,191.41,218.11,72.19
2009-05-22 00:00:00+00:00,228.03,191.67,218.65,72.08
2009-05-25 00:00:00+00:00,227.89,191.51,218.46,
2009-05-26 00:00:00+00:00,228.35,191.67,218.7,73.98
2009-05-27 00:00:00+00:00,229.2,191.86,219.35,72.59
2009-05-28 00:00:00+00:00,229.59,191.78,219.09,73.72
2009-05-29 00:00:00+00:00,230.97,192.99,220.69,74.72
2009-06-01 00:00:00+00:00,233.63,193.67,222.01,76.65
2009-06-02 00:00:00+00:00,234.69,194.38,222.92,76.8
2009-06-03 00:00:00+00:00,231.05,193.08,220.36,75.76
2009-06-04 00:00:00+00:00,232.53,193.28,220.85,76.65
2009-06-05 00:00:00+00:00,231.01,191.72,218.33,76.46
2009-06-08 00:00:00+00:00,229.82,190.59,216.45,76.4
2009-06-09 00:00:00+00:00,231.4,191.53,218.01,76.67
2009-06-10 00:00:00+00:00,231.6,191.84,218.86,76.41
2009-06-11 00:00:00+00:00,233.36,192.64,220.06,76.89
2009-06-12 00:00:00+00:00,231.58,191.73,218.57,77.0
2009-06-15 00:00:00+00:00,228.19,189.74,214.81,75.17
2009-06-16 00:00:00+00:00,227.93,189.5,214.27,74.22
2009-06-17 00:00:00+00:00,227.49,189.22,213.84,74.12
2009-06-18 00:00:00+00:00,227.94,189.95,214.7,74.75
2009-06-19 00:00:00+00:00,227.69,189.81,214.48,74.98
2009-06-22 00:00:00+00:00,224.83,188.43,211.8,72.7
2009-06-23 00:00:00+00:00,225.57,188.87,212.46,72.87
2009-06-24 00:00:00+00:00,225.51,189.01,213.03,73.35
2009-06-25 00:00:00+00:00,225.91,189.75,213.82,74.92
2009-06-26 00:00:00+00:00,225.7,189.61,213.73,74.82
2009-06-29 00:00:00+00:00,226.05,189.87,214.2,75.51
2009-06-30 00:00:00+00:00,224.87,189.56,213.8,74.87
2009-07-01 00:00:00+00:00,225.71,189.47,214.4,75.2
2009-07-02 00:00:00+00:00,222.56,189.18,213.67,73.01
2009-07-03 00:00:00+00:00,222.43,189.14,213.58,
2009-07-06 00:00:00+00:00,220.67,188.99,213.0,73.2
2009-07-07 00:00:00+00:00,219.56,188.84,212.17,71.76
