symbol,alpha_name,direction,horizon_bars,sample_start,sample_end,observations,alpha_mean,alpha_std,forward_return_correlation,pearson_ic,spearman_ic,ic_t_stat,rolling_ic_positive_ratio,rolling_windows_used,low_bucket_return,mid_bucket_return,high_bucket_return,top_minus_bottom_spread,turnover_proxy,cost_adjusted_spread_1x,cost_adjusted_spread_2x,cost_adjusted_spread_3x,regime_trending_ic,regime_trending_observations,regime_mixed_ic,regime_mixed_observations,regime_ranging_ic,regime_ranging_observations
ETHUSDT,A04_short_reversion_3,mean_reversion,6,2020-01-18 00:00:00+00:00,2026-09-09 16:00:00+00:00,14561,0.003023339132551209,0.3990505075008418,0.0010319092876886846,0.0010319092876886846,0.020267404004256487,0.12451094393387528,0.5281581889323644,14312,0.0016142988145844165,0.002002550261240282,0.00218551968453084,0.0005712208699464234,0.2462061743683501,-0.003860490268683878,-0.00829220140731418,-0.012723912545944481,0.006274720054178772,4847,0.004722895458034502,4851,-0.009922857845380849,4863
ETHUSDT,A04_short_reversion_6,mean_reversion,1,2020-01-18 12:00:00+00:00,2026-09-10 12:00:00+00:00,14563,0.0037273481609154694,0.4134322715714198,-0.0012060987196343626,-0.0012060987196343626,0.04347001735800979,-0.145538794468876,0.4915467374598295,14314,0.0003821486719604347,0.00015188246532886902,0.00042243793152638447,4.028925956594978e-05,0.17900140281648194,-0.0004967149488834961,-0.001033719157332942,-0.0015707233657823879,-0.008486820188139317,4847,0.02031116018988021,4852,-0.012396965523489753,4864
ETHUSDT,A04_short_reversion_6,mean_reversion,3,2020-01-18 12:00:00+00:00,2026-09-10 04:00:00+00:00,14561,0.0037273481609154694,0.4134322715714198,-0.001128187237706646,-0.001128187237706646,0.03245264446254056,-0.13612792731285525,0.5116685299049748,14312,0.0009767243766280124,0.0005854232834061867,0.0012867352196411716,0.00031001084301315917,0.17900140281648194,-0.0013010017823351784,-0.002912014407683516,-0.004523027033031854,-0.0037191736543541716,4847,0.017960651542201066,4850,-0.016688722864282753,4864
ETHUSDT,A04_short_reversion_6,mean_reversion,6,2020-01-18 12:00:00+00:00,2026-09-09 16:00:00+00:00,14558,0.0037273481609154694,0.4134322715714198,-0.007192900696610339,-0.007192900696610339,0.01904651027224603,-0.8678333248641629,0.48941225801942834,14309,0.002607216689879413,0.001080545477842792,0.002103098301001441,-0.0005041183888779719,0.17900140281648194,-0.003726143639574647,-0.006948168890271322,-0.010170194140967998,-0.009582952787174534,4847,0.008141145676832813,4849,-0.020190948185251544,4862
ETHUSDT,A05_bollinger_reversion_20,mean_reversion,1,2020-01-04 04:00:00+00:00,2026-09-10 12:00:00+00:00,14649,-0.03694928320856567,0.5249302761459268,-0.020145211864943773,-0.020145211864943773,0.02085518776598668,-2.4385649236396754,0.48854166666666665,14400,0.0004975046010226947,0.00044918416979254584,6.189087840243527e-05,-0.0004356137226202594,0.1742614603040503,-0.0009583981035324104,-0.0014811824844445612,-0.002003966865356712,-0.02709386939320835,4883,-0.006673788852318208,4883,-0.024350604858034534,4882
ETHUSDT,A05_bollinger_reversion_20,mean_reversion,3,2020-01-04 04:00:00+00:00,2026-09-10 04:00:00+00:00,14647,-0.03694928320856567,0.5249302761459268,-0.028955991499783958,-0.028955991499783958,0.008448297956189682,-3.5056235024408204,0.5327128767884428,14398,0.001738961219005022,0.0009002266266211535,0.0003641124507008176,-0.0013748487683042045,0.1742614603040503,-0.0029432019110406573,-0.00451155505377711,-0.0060799081965135626,-0.045238009502014176,4883,-0.014754923801299155,4881,-0.01757818579752003,4882
ETHUSDT,A05_bollinger_reversion_20,mean_reversion,6,2020-01-04 04:00:00+00:00,2026-09-09 16:00:00+00:00,14644,-0.03694928320856567,0.5249302761459268,-0.01841103114428572,-0.01841103114428572,0.017782506219144414,-2.2281885179579843,0.5885376866967698,14395,0.0029530292955497494,0.0018471731816788548,0.0012895570183030505,-0.001663472277246699,0.1742614603040503,-0.004800178562719604,-0.00793688484819251,-0.011073591133665414,-0.05165120996245549,4883,-0.0003088179257124521,4880,0.011709929831929668,4880
ETHUSDT,A06_rsi_reversion_14,mean_reversion,1,2020-01-03 08:00:00+00:00,2026-09-10 12:00:00+00:00,14654,-0.05577265419362355,0.5712725257533705,-0.01979675195474797,-0.01979675195474797,0.016006701216437748,-2.3967763779353866,0.5561263450190906,14405,0.0006167591332663573,0.00041917647891531404,-2.549829807240959e-05,-0.0006422574313387669,0.15015780372720805,-0.0010927308425203912,-0.0015432042537020154,-0.0019936776648836396,-0.027227897206974917,4883,-0.011001732534896778,4883,-0.011668373930417713,4882
ETHUSDT,A06_rsi_reversion_14,mean_reversion,3,2020-01-03 08:00:00+00:00,2026-09-10 04:00:00+00:00,14652,-0.05577265419362355,0.5712725257533705,-0.03205233660377805,-0.03205233660377805,0.004552670005075957,-3.8815189309954117,0.5647434562243977,14403,0.0019530701142275921,0.0007540499036621163,0.0002990706799616613,-0.0016539994342659307,0.15015780372720805,-0.0030054196678108032,-0.004356839901355675,-0.005708260134900549,-0.04979452031495692,4883,-0.023694492215776596,4881,0.006269232479813431,4882
ETHUSDT,A06_rsi_reversion_14,mean_reversion,6,2020-01-03 08:00:00+00:00,2026-09-09 16:00:00+00:00,14649,-0.05577265419362355,0.5712725257533705,-0.03193443104982833,-0.03193443104982833,0.005562396438545365,-3.866830053521899,0.6142361111111111,14400,0.0032599072596803803,0.0016009899000551248,0.0012345197353916127,-0.002025387524288768,0.15015780372720805,-0.004728227991378513,-0.007431068458468258,-0.010133908925558002,-0.06528398754976263,4883,-0.008136707016447893,4880,0.017503785609088298,4880
ETHUSDT,A17_mean_reversion_ensemble,mean_reversion,1,2020-01-03 08:00:00+00:00,2026-09-10 12:00:00+00:00,14654,-0.015761258140390238,0.3613577350960025,-0.016250816270588483,-0.016250816270588483,0.03639833172733542,-1.9673470980622942,0.44401249566122875,14405,0.0005998367725674824,0.00046386568588954524,-5.3255996096594155e-05,-0.0006530927686640766,0.2037622878986031,-0.0012643796323598857,-0.001875666496055695,-0.0024869533597515043,-0.02316337284227964,4883,-0.007437122711927875,4883,-0.012477650343665578,4882
ETHUSDT,A17_mean_reversion_ensemble,mean_reversion,3,2020-01-03 08:00:00+00:00,2026-09-10 04:00:00+00:00,14652,-0.015761258140390238,0.3613577350960025,-0.03125888577820502,-0.03125888577820502,0.011656304050586189,-3.7853373335999687,0.4682357842116226,14403,0.0016721911075359606,0.0010749929029226074,0.0002590066873928015,-0.001413184420143159,0.2037622878986031,-0.003247045011230587,-0.005080905602318015,-0.006914766193405442,-0.04356132277434194,4883,-0.020490472382200104,4881,-0.020079118032682874,4882
ETHUSDT,A17_mean_reversion_ensemble,mean_reversion,6,2020-01-03 08:00:00+00:00,2026-09-09 16:00:00+00:00,14649,-0.015761258140390238,0.3613577350960025,-0.014335879503889459,-0.014335879503889459,0.018584249296465228,-1.7351751321307278,0.5672222222222222,14400,0.0028942661928874863,0.001712472542717061,0.0014886781595225705,-0.0014055880333649158,0.2037622878986031,-0.005073309215539772,-0.008741030397714627,-0.012408751579889483,-0.030013819867859826,4883,-0.0011918013104828505,4880,-0.0023410038005476632,4880
ETHUSDT,A07_volatility_compression,regime,1,2020-01-17 16:00:00+00:00,2026-09-10 12:00:00+00:00,14568,0.06289338643257272,0.2946616229244999,-0.009282998404605948,-0.009282998404605948,-0.011194624173768387,-1.1204104269896569,0.4119002723653886,14319,0.0005156458430148085,0.00016280116783588531,0.0002854611361277646,-0.00023018470688704389,0.0379410317170784,-0.00034400780203827907,-0.0004578308971895143,-0.0005716539923407495,-0.032061192390370474,4848,0.0227762671864994,4855,-0.009010637804213394,4865
ETHUSDT,A07_volatility_compression,regime,3,2020-01-17 16:00:00+00:00,2026-09-10 04:00:00+00:00,14566,0.06289338643257272,0.2946616229244999,-0.009385769077279714,-0.009385769077279714,-0.02018530098569009,-1.1327376344602555,0.44520500104770555,14317,0.0009342912967164172,0.001035355164506164,0.0008947993025467937,-3.949199416962358e-05,0.0379410317170784,-0.0003809612796233292,-0.0007224305650770348,-0.0010638998505307403,-0.037172144005118764,4848,0.028379706561525105,4853,-0.006362600099635531,4865
ETHUSDT,A07_volatility_compression,regime,6,2020-01-17 16:00:00+00:00,2026-09-09 16:00:00+00:00,14563,0.06289338643257272,0.2946616229244999,-0.0064022086964077825,-0.0064022086964077825,-0.019470378642658506,-0.7725637537992812,0.47722509431325977,14314,0.0014948623890740954,0.002368439891658918,0.001950377265090764,0.00045551487601666846,0.0379410317170784,-0.00022742369489074275,-0.000910362265798154,-0.001593300836705565,-0.03300105647991047,4848,0.038644460751316986,4852,-0.020161942056358368,4863
ETHUSDT,A07_atr_percentile,regime,1,2020-02-13 16:00:00+00:00,2026-09-10 12:00:00+00:00,14406,-0.04444863964464186,0.6448399578574705,0.006893632817865517,0.006893632817865517,0.016889867273643253,0.8273704835018967,0.46464646464646464,14157,0.0002444007343215203,0.00010600206984234849,0.0005258956444765785,0.0002814949101550582,0.07092774345804123,6.871167978093453e-05,-0.00014407155059318916,-0.0003568547809673129,0.011626011942677148,4780,-0.004917324521003456,4801,0.013473710444029808,4825
ETHUSDT,A07_atr_percentile,regime,3,2020-02-13 16:00:00+00:00,2026-09-10 04:00:00+00:00,14404,-0.04444863964464186,0.6448399578574705,0.011548087021220501,0.011548087021220501,0.02531254826229016,1.385959090928726,0.4611091487107029,14155,0.0007278879074516341,0.00015539485077994034,0.0017242454053091724,0.0009963574978575384,0.07092774345804123,0.0003580078067351673,-0.0002803418843872038,-0.000918691575509575,0.02873554293278601,4780,-0.015357924759485305,4799,0.017369729782368296,4825
ETHUSDT,A07_atr_percentile,regime,6,2020-02-13 16:00:00+00:00,2026-09-09 16:00:00+00:00,14401,-0.04444863964464186,0.6448399578574705,0.013311949336153768,0.013311949336153768,0.024571610581563614,1.5975200058499546,0.4281373657433578,14152,0.0019168782102902215,2.0434312167531192e-05,0.0033509021489803595,0.001434023938690138,0.07092774345804123,0.00015732455644539576,-0.0011193748257993465,-0.0023960742080440887,0.04278129563140915,4780,-0.026749278406374147,4798,0.02305833284755922,4823
ETHUSDT,A15_volatility_adjusted_breakout_20,trend,1,2020-02-03 04:00:00+00:00,2026-09-10 12:00:00+00:00,14469,0.0031690687484565313,0.0651073122778098,0.011701872048389145,0.011701872048389145,-0.012862140100249605,1.4075840035621123,0.5056258790436006,14220,,,,,0.02295082355208169,,,,0.017779758761372094,4818,0.00024079291239464395,4816,0.017487916455838002,4835
ETHUSDT,A15_volatility_adjusted_breakout_20,trend,3,2020-02-03 04:00:00+00:00,2026-09-10 04:00:00+00:00,14467,0.0031690687484565313,0.0651073122778098,0.03024007271076459,0.03024007271076459,0.004828244655615007,3.6386536093218167,0.5601350400900267,14218,,,,,0.02295082355208169,,,,0.03420172265033541,4818,0.03514201218609785,4814,0.017712071561190677,4835
ETHUSDT,A15_volatility_adjusted_breakout_20,trend,6,2020-02-03 04:00:00+00:00,2026-09-09 16:00:00+00:00,14464,0.0031690687484565313,0.0651073122778098,0.01625402663714819,0.01625402663714819,-0.013964663837437453,1.9549359009545137,0.4844178684488217,14215,,,,,0.02295082355208169,,,,0.012298404430689452,4818,0.029239457249710846,4813,0.015858466293168866,4833
ETHUSDT,A10_volume_surprise_48,trend,1,2020-01-08 20:00:00+00:00,2026-09-10 12:00:00+00:00,14621,-0.007141858865717951,0.2873061589093437,0.022113438197650482,0.022113438197650482,0.017477463814442016,2.6743689223030813,0.6422905649874756,14372,2.2707969910696742e-05,0.000302858127022225,0.0006741230056529658,0.0006514150357422691,0.3137765091914846,-0.00028991449183218474,-0.0012312440194066385,-0.002172573546981092,0.024330286987086055,4869,0.03461094817444234,4872,0.004000754383472128,4880
ETHUSDT,A10_volume_surprise_48,trend,3,2020-01-08 20:00:00+00:00,2026-09-10 04:00:00+00:00,14619,-0.007141858865717951,0.2873061589093437,0.040417823971490276,0.040417823971490276,0.02754967116060166,4.890542906682812,0.7231036882393876,14370,0.00016218708361995815,0.0006624624182412003,0.0021540107740418276,0.0019918236904218696,0.3137765091914846,-0.0008321648923014916,-0.003656153475024853,-0.006480142057748214,0.05870245302350094,4869,0.04432716545647698,4870,0.008933774625001752,4880
ETHUSDT,A10_volume_surprise_48,trend,6,2020-01-08 20:00:00+00:00,2026-09-09 16:00:00+00:00,14616,-0.007141858865717951,0.2873061589093437,0.0260754355738,0.0260754355738,0.017323193487947336,3.153289306785806,0.5870397438574511,14367,0.0015104988320544328,0.001259585658935733,0.003285247502042371,0.0017747486699879382,0.3137765091914846,-0.0038732284954587845,-0.009521205660905507,-0.015169182826352228,0.03911684603228851,4869,0.040084505577567604,4869,-0.008495972757666236,4878
ETHUSDT,A11_signed_volume_pressure_6,trend,1,2020-01-01 20:00:00+00:00,2026-09-10 12:00:00+00:00,14663,0.04525933385273415,0.2313944478444477,-0.0022216155256694525,-0.0022216155256694525,-0.034882324036087944,-0.2689996843704405,0.41480505064520606,14414,0.00042295093993460336,0.00028679399501593675,0.0003029426523082381,-0.00012000828762636528,0.11038165575163164,-0.00045115325488126023,-0.0007822982221361552,-0.0011134431893910501,0.00893054030168846,4883,-0.021408965591977674,4883,-0.0016405552747510203,4882
ETHUSDT,A11_signed_volume_pressure_6,trend,3,2020-01-01 20:00:00+00:00,2026-09-10 04:00:00+00:00,14661,0.04525933385273415,0.2313944478444477,0.00735210849301927,0.00735210849301927,-0.01428581686245743,0.890175869611018,0.4603108520677213,14412,0.0006822698347148847,0.0011078463902500007,0.0012295789905736212,0.0005473091558587366,0.11038165575163164,-0.00044612574590594835,-0.0014395606476706332,-0.002432995549435318,0.022375060116398077,4883,-0.011120820981028545,4881,0.0008438857101652741,4882
