date,inflation_protected_return,nominal_return,weight_protected,weight_nominal,turnover,leverage,net_return
2005-11-17 14:30:00+00:00,0.0011626612242827683,0.0019206596074743398,1.0098796216921284,-1.0153496248564922,0.0,2.0,-0.000943523302264964
2005-11-18 14:30:00+00:00,-0.0018391765151912765,-0.0023962619172368527,1.0076141287810654,-1.0125064534960662,0.0,2.0,0.0004050618347030032
2005-11-21 14:30:00+00:00,0.0010666258586777833,0.0019221399872988432,1.0097410937134934,-1.015510862769474,0.0,2.0,-0.0010420667769708756
2005-11-22 14:30:00+00:00,0.003968340347951793,0.0034758583403069476,1.0134373807762975,-1.018728303269855,0.0,2.0,0.00030658950050372767
2005-11-23 14:30:00+00:00,-0.00385687673325974,-0.0026278337398766283,1.0109463169937727,-1.0174780533191663,0.0,2.0,-0.0014022893680669187
2005-11-25 14:30:00+00:00,0.00338895181422183,0.002993594789144627,1.0141599024637935,-1.020310218963229,0.0,2.0,0.00020949643593672757
2005-11-28 14:30:00+00:00,0.0021217519448457622,0.001314397247678345,1.015661605837147,-1.0209978040056733,0.0,2.0,0.0006400678812188641
2005-11-29 14:30:00+00:00,-0.005006565298237731,-0.005486169524592133,1.0102273375577953,-1.0150454789387202,0.0,2.0,0.0003457559658398265
2005-11-30 14:30:00+00:00,-0.00019319063557676763,-0.00047905012703219896,1.0099105210282695,-1.0144370259590239,0.0,2.0,0.00012045628357431628
2005-12-01 14:30:00+00:00,-0.0023493675692352056,-0.0022511744064148687,0.9979310529097394,-0.9980292736727765,0.024347546987293356,2.0,-0.00028100185694890427
2005-12-02 14:30:00+00:00,0.00039315389892902175,0.0008441211872185495,0.9989434896547391,-0.9994921681821775,0.0,2.0,-0.0006207520916926434
2005-12-05 14:30:00+00:00,-0.000589428528086744,-0.003014088376921742,0.9961103307284525,-0.994239472582021,0.0,2.0,0.0022531170155582632
2005-12-06 14:30:00+00:00,0.0029446449115462237,0.0047162376499092495,1.000971907675805,-1.0008567060087246,0.0,2.0,-0.0019265133375339998
2005-12-07 14:30:00+00:00,-0.0038162361402314104,-0.0006007835961894248,1.0005430849733492,-1.003657084406191,0.0,2.0,-0.003389281798957483
2005-12-08 14:30:00+00:00,0.004224010261026034,0.0043348968509788754,1.00506596469653,-1.0083053656908827,0.0,2.0,-0.0002950805977638872
2005-12-09 14:30:00+00:00,-0.0035212570811787858,-0.004437053801982005,1.0007621120740853,-1.003064943791795,0.0,2.0,0.0007641745905232221
