date,EFA
2014-12-23 14:30:00+00:00,43.9665641784668
2014-12-24 14:30:00+00:00,44.165771484375
2014-12-26 14:30:00+00:00,44.279598236083984
2014-12-29 14:30:00+00:00,43.959449768066406
2014-12-30 14:30:00+00:00,43.55393600463867
2014-12-31 14:30:00+00:00,43.283592224121094
2015-01-02 14:30:00+00:00,43.09861373901367
2015-01-05 14:30:00+00:00,42.08125686645508
2015-01-06 14:30:00+00:00,41.6046142578125
2015-01-07 14:30:00+00:00,42.06703186035156
2015-01-08 14:30:00+00:00,42.63618087768555
2015-01-09 14:30:00+00:00,42.429874420166016
2015-01-12 14:30:00+00:00,42.33026885986328
2015-01-13 14:30:00+00:00,42.543704986572266
2015-01-14 14:30:00+00:00,42.422760009765625
2015-01-15 14:30:00+00:00,42.69309616088867
2015-01-16 14:30:00+00:00,43.248016357421875
2015-01-20 14:30:00+00:00,43.39741897583008
2015-01-21 14:30:00+00:00,43.73890686035156
2015-01-22 14:30:00+00:00,43.90253448486328
2015-01-23 14:30:00+00:00,43.65353012084961
2015-01-26 14:30:00+00:00,44.25114822387695
2015-01-27 14:30:00+00:00,44.315162658691406
2015-01-28 14:30:00+00:00,43.65353012084961
2015-01-29 14:30:00+00:00,44.25114822387695
2015-01-30 14:30:00+00:00,43.55393600463867
2015-02-02 14:30:00+00:00,44.08038330078125
2015-02-03 14:30:00+00:00,44.784706115722656
2015-02-04 14:30:00+00:00,44.41476821899414
2015-02-05 14:30:00+00:00,45.02660369873047
2015-02-06 14:30:00+00:00,44.46457290649414
2015-02-09 14:30:00+00:00,44.25114822387695
2015-02-10 14:30:00+00:00,44.656654357910156
2015-02-11 14:30:00+00:00,44.41476821899414
2015-02-12 14:30:00+00:00,45.10485076904297
2015-02-13 14:30:00+00:00,45.403656005859375
2015-02-17 14:30:00+00:00,45.510372161865234
2015-02-18 14:30:00+00:00,45.78071594238281
2015-02-19 14:30:00+00:00,45.8376350402832
2015-02-20 14:30:00+00:00,46.26449203491211
2015-02-23 14:30:00+00:00,46.100868225097656
2015-02-24 14:30:00+00:00,46.385433197021484
2015-02-25 14:30:00+00:00,46.4210090637207
2015-02-26 14:30:00+00:00,46.292945861816406
2015-02-27 14:30:00+00:00,46.314292907714844
2015-03-02 14:30:00+00:00,46.385433197021484
2015-03-03 14:30:00+00:00,46.100868225097656
2015-03-04 14:30:00+00:00,45.915889739990234
2015-03-05 14:30:00+00:00,46.022605895996094
2015-03-06 14:30:00+00:00,45.396541595458984
2015-03-09 13:30:00+00:00,45.46767807006836
2015-03-10 13:30:00+00:00,44.478797912597656
2015-03-11 13:30:00+00:00,44.592620849609375
2015-03-12 13:30:00+00:00,45.147544860839844
2015-03-13 13:30:00+00:00,44.884315490722656
2015-03-16 13:30:00+00:00,45.389434814453125
2015-03-17 13:30:00+00:00,45.275596618652344
2015-03-18 13:30:00+00:00,46.2431526184082
2015-03-19 13:30:00+00:00,45.70246124267578
2015-03-20 13:30:00+00:00,46.71269607543945
2015-03-23 13:30:00+00:00,46.94746780395508
2015-03-24 13:30:00+00:00,46.84786605834961
2015-03-25 13:30:00+00:00,46.627323150634766
2015-03-26 13:30:00+00:00,46.22180938720703
2015-03-27 13:30:00+00:00,46.34275817871094
2015-03-30 13:30:00+00:00,46.371212005615234
2015-03-31 13:30:00+00:00,45.65266799926758
2015-04-01 13:30:00+00:00,45.979915618896484
2015-04-02 13:30:00+00:00,46.37832260131836
2015-04-06 13:30:00+00:00,46.84786605834961
2015-04-07 13:30:00+00:00,46.78383255004883
2015-04-08 13:30:00+00:00,46.98303985595703
2015-04-09 13:30:00+00:00,47.04706573486328
2015-04-10 13:30:00+00:00,47.13955307006836
2015-04-13 13:30:00+00:00,46.84075164794922
2015-04-14 13:30:00+00:00,47.189361572265625
2015-04-15 13:30:00+00:00,47.40278625488281
2015-04-16 13:30:00+00:00,47.53084945678711
2015-04-17 13:30:00+00:00,46.9332389831543
2015-04-20 13:30:00+00:00,46.98303985595703
2015-04-21 13:30:00+00:00,47.40278625488281
2015-04-22 13:30:00+00:00,47.49527359008789
2015-04-23 13:30:00+00:00,47.67313003540039
2015-04-24 13:30:00+00:00,47.95059585571289
2015-04-27 13:30:00+00:00,48.18536376953125
2015-04-28 13:30:00+00:00,48.242279052734375
2015-04-29 13:30:00+00:00,47.82252883911133
2015-04-30 13:30:00+00:00,47.317413330078125
2015-05-01 13:30:00+00:00,47.843868255615234
2015-05-04 13:30:00+00:00,47.7940788269043
2015-05-05 13:30:00+00:00,47.082637786865234
2015-05-06 13:30:00+00:00,47.203590393066406
2015-05-07 13:30:00+00:00,47.04706573486328
2015-05-08 13:30:00+00:00,48.13556671142578
2015-05-11 13:30:00+00:00,47.715816497802734
2015-05-12 13:30:00+00:00,47.68736267089844
2015-05-13 13:30:00+00:00,48.04307556152344
2015-05-14 13:30:00+00:00,48.61934280395508
2015-05-15 13:30:00+00:00,48.67625045776367
2015-05-18 13:30:00+00:00,48.51261901855469
2015-05-19 13:30:00+00:00,48.32765579223633
2015-05-20 13:30:00+00:00,48.420135498046875
2015-05-21 13:30:00+00:00,48.67625045776367
2015-05-22 13:30:00+00:00,48.363224029541016
2015-05-26 13:30:00+00:00,47.49527359008789
2015-05-27 13:30:00+00:00,47.95770263671875
2015-05-28 13:30:00+00:00,47.87233352661133
2015-05-29 13:30:00+00:00,47.409908294677734
2015-06-01 13:30:00+00:00,47.281837463378906
2015-06-02 13:30:00+00:00,47.502384185791016
2015-06-03 13:30:00+00:00,47.76560974121094
2015-06-04 13:30:00+00:00,47.253379821777344
2015-06-05 13:30:00+00:00,46.69135284423828
2015-06-08 13:30:00+00:00,46.627323150634766
2015-06-09 13:30:00+00:00,46.371212005615234
2015-06-10 13:30:00+00:00,47.34587097167969
2015-06-11 13:30:00+00:00,47.473934173583984
2015-06-12 13:30:00+00:00,47.09687042236328
2015-06-15 13:30:00+00:00,46.812294006347656
2015-06-16 13:30:00+00:00,46.79806900024414
2015-06-17 13:30:00+00:00,46.69135284423828
2015-06-18 13:30:00+00:00,47.1110954284668
2015-06-19 13:30:00+00:00,46.99726486206055
2015-06-22 13:30:00+00:00,47.88655471801758
2015-06-23 13:30:00+00:00,48.014617919921875
2015-06-24 13:30:00+00:00,47.601993560791016
2015-06-25 13:30:00+00:00,47.58100509643555
2015-06-26 13:30:00+00:00,47.559303283691406
2015-06-29 13:30:00+00:00,46.097938537597656
2015-06-30 13:30:00+00:00,45.93154525756836
2015-07-01 13:30:00+00:00,46.22815704345703
2015-07-02 13:30:00+00:00,46.28602981567383
2015-07-06 13:30:00+00:00,45.3527946472168
2015-07-07 13:30:00+00:00,45.36726379394531
2015-07-08 13:30:00+00:00,44.311038970947266
2015-07-09 13:30:00+00:00,45.04172134399414
2015-07-10 13:30:00+00:00,46.51754379272461
2015-07-13 13:30:00+00:00,46.6911735534668
2015-07-14 13:30:00+00:00,47.08183288574219
2015-07-15 13:30:00+00:00,46.908199310302734
2015-07-16 13:30:00+00:00,47.313331604003906
2015-07-17 13:30:00+00:00,47.2337532043457
2015-07-20 13:30:00+00:00,47.35673904418945
2015-07-21 13:30:00+00:00,47.21928024291992
2015-07-22 13:30:00+00:00,46.85755157470703
2015-07-23 13:30:00+00:00,46.734561920166016
2015-07-24 13:30:00+00:00,46.22092819213867
2015-07-27 13:30:00+00:00,45.88090896606445
2015-07-28 13:30:00+00:00,46.45966339111328
2015-07-29 13:30:00+00:00,46.62605667114258
2015-07-30 13:30:00+00:00,46.58988571166992
2015-07-31 13:30:00+00:00,46.86479568481445
2015-08-03 13:30:00+00:00,46.7418098449707
2015-08-04 13:30:00+00:00,46.777984619140625
2015-08-05 13:30:00+00:00,47.02396011352539
2015-08-06 13:30:00+00:00,46.8286247253418
2015-08-07 13:30:00+00:00,46.7418098449707
2015-08-10 13:30:00+00:00,47.313331604003906
2015-08-11 13:30:00+00:00,46.58988571166992
2015-08-12 13:30:00+00:00,46.257110595703125
2015-08-13 13:30:00+00:00,46.22815704345703
2015-08-14 13:30:00+00:00,46.30051040649414
2015-08-17 13:30:00+00:00,46.21370315551758
2015-08-18 13:30:00+00:00,45.86643600463867
2015-08-19 13:30:00+00:00,45.461307525634766
2015-08-20 13:30:00+00:00,44.361671447753906
2015-08-21 13:30:00+00:00,43.34885025024414
2015-08-24 13:30:00+00:00,41.8513298034668
2015-08-25 13:30:00+00:00,42.24922180175781
2015-08-26 13:30:00+00:00,43.247562408447266
2015-08-27 13:30:00+00:00,43.77568435668945
2015-08-28 13:30:00+00:00,43.7105712890625
2015-08-31 13:30:00+00:00,43.38502502441406
2015-09-01 13:30:00+00:00,41.93089294433594
2015-09-02 13:30:00+00:00,42.55305862426758
2015-09-03 13:30:00+00:00,42.65434265136719
2015-09-04 13:30:00+00:00,41.67768478393555
2015-09-08 13:30:00+00:00,42.900306701660156
2015-09-09 13:30:00+00:00,42.72669219970703
2015-09-10 13:30:00+00:00,43.00883483886719
2015-09-11 13:30:00+00:00,43.00160217285156
2015-09-14 13:30:00+00:00,42.67605209350586
2015-09-15 13:30:00+00:00,42.965423583984375
2015-09-16 13:30:00+00:00,43.62376022338867
2015-09-17 13:30:00+00:00,43.64546585083008
2015-09-18 13:30:00+00:00,42.55305862426758
2015-09-21 13:30:00+00:00,42.53135681152344
2015-09-22 13:30:00+00:00,41.51853942871094
2015-09-23 13:30:00+00:00,41.323204040527344
2015-09-24 13:30:00+00:00,41.20745086669922
2015-09-25 13:30:00+00:00,41.56917190551758
2015-09-28 13:30:00+00:00,40.751686096191406
2015-09-29 13:30:00+00:00,40.693809509277344
2015-09-30 13:30:00+00:00,41.467891693115234
2015-10-01 13:30:00+00:00,41.59811019897461
2015-10-02 13:30:00+00:00,42.307090759277344
2015-10-05 13:30:00+00:00,43.14628982543945
2015-10-06 13:30:00+00:00,43.19692611694336
2015-10-07 13:30:00+00:00,43.73950958251953
2015-10-08 13:30:00+00:00,44.08676528930664
2015-10-09 13:30:00+00:00,44.16633224487305
2015-10-12 13:30:00+00:00,44.079524993896484
2015-10-13 13:30:00+00:00,43.522483825683594
2015-10-14 13:30:00+00:00,43.60927963256836
2015-10-15 13:30:00+00:00,44.35443878173828
2015-10-16 13:30:00+00:00,44.31826400756836
2015-10-19 13:30:00+00:00,44.16633224487305
2015-10-20 13:30:00+00:00,43.9854850769043
2015-10-21 13:30:00+00:00,43.96377944946289
2015-10-22 13:30:00+00:00,44.45572280883789
2015-10-23 13:30:00+00:00,44.897029876708984
2015-10-26 13:30:00+00:00,44.73063278198242
2015-10-27 13:30:00+00:00,44.339969635009766
2015-10-28 13:30:00+00:00,44.62934494018555
2015-10-29 13:30:00+00:00,44.30379867553711
2015-10-30 13:30:00+00:00,44.20975112915039
2015-11-02 14:30:00+00:00,44.62934494018555
2015-11-03 14:30:00+00:00,44.61487579345703
2015-11-04 14:30:00+00:00,44.36891174316406
2015-11-05 14:30:00+00:00,44.28932571411133
2015-11-06 14:30:00+00:00,44.08676528930664
2015-11-09 14:30:00+00:00,43.63100051879883
2015-11-10 14:30:00+00:00,43.602054595947266
2015-11-11 14:30:00+00:00,43.826324462890625
2015-11-12 14:30:00+00:00,43.25480270385742
2015-11-13 14:30:00+00:00,42.8930778503418
2015-11-16 14:30:00+00:00,43.435665130615234
2015-11-17 14:30:00+00:00,43.551414489746094
2015-11-18 14:30:00+00:00,43.949310302734375
2015-11-19 14:30:00+00:00,44.173587799072266
2015-11-20 14:30:00+00:00,44.072296142578125
2015-11-23 14:30:00+00:00,43.79738235473633
2015-11-24 14:30:00+00:00,43.80461883544922
2015-11-25 14:30:00+00:00,43.9058952331543
2015-11-27 14:30:00+00:00,43.91313934326172
2015-11-30 14:30:00+00:00,43.876976013183594
2015-12-01 14:30:00+00:00,44.339969635009766
2015-12-02 14:30:00+00:00,43.86973571777344
2015-12-03 14:30:00+00:00,43.65992736816406
2015-12-04 14:30:00+00:00,44.01441955566406
2015-12-07 14:30:00+00:00,43.73226547241211
2015-12-08 14:30:00+00:00,43.08842086791992
2015-12-09 14:30:00+00:00,42.8930778503418
2015-12-10 14:30:00+00:00,42.900306701660156
2015-12-11 14:30:00+00:00,42.082820892333984
2015-12-14 14:30:00+00:00,42.14793395996094
2015-12-15 14:30:00+00:00,42.35772705078125
2015-12-16 14:30:00+00:00,43.21139144897461
2015-12-17 14:30:00+00:00,42.66157913208008
2015-12-18 14:30:00+00:00,42.213043212890625
2015-12-21 14:30:00+00:00,42.40861892700195
2015-12-22 14:30:00+00:00,42.729732513427734
2015-12-23 14:30:00+00:00,43.44493865966797
2015-12-24 14:30:00+00:00,43.3719596862793
2015-12-28 14:30:00+00:00,43.26979446411133
2015-12-29 14:30:00+00:00,43.700374603271484
2015-12-30 14:30:00+00:00,43.43763732910156
2015-12-31 14:30:00+00:00,42.85380554199219
2016-01-04 14:30:00+00:00,42.19698715209961
2016-01-05 14:30:00+00:00,42.13130187988281
2016-01-06 14:30:00+00:00,41.43800735473633
2016-01-07 14:30:00+00:00,40.57682800292969
2016-01-08 14:30:00+00:00,40.08786392211914
2016-01-11 14:30:00+00:00,40.2557258605957
2016-01-12 14:30:00+00:00,40.445465087890625
2016-01-13 14:30:00+00:00,39.817840576171875
2016-01-14 14:30:00+00:00,40.328697204589844
2016-01-15 14:30:00+00:00,38.86910629272461
2016-01-19 14:30:00+00:00,39.2266960144043
2016-01-20 14:30:00+00:00,38.33634567260742
2016-01-21 14:30:00+00:00,38.6209716796875
2016-01-22 14:30:00+00:00,39.759456634521484
2016-01-25 14:30:00+00:00,39.2266960144043
2016-01-26 14:30:00+00:00,39.92731475830078
2016-01-27 14:30:00+00:00,39.67189025878906
2016-01-28 14:30:00+00:00,39.78864669799805
2016-01-29 14:30:00+00:00,40.48925018310547
2016-02-01 14:30:00+00:00,40.445465087890625
2016-02-02 14:30:00+00:00,39.504032135009766
2016-02-03 14:30:00+00:00,39.83243942260742
2016-02-04 14:30:00+00:00,39.88351821899414
2016-02-05 14:30:00+00:00,39.27049255371094
2016-02-08 14:30:00+00:00,38.54069900512695
2016-02-09 14:30:00+00:00,38.095516204833984
2016-02-10 14:30:00+00:00,38.05173110961914
2016-02-11 14:30:00+00:00,37.4970817565918
2016-02-12 14:30:00+00:00,38.153892517089844
2016-02-16 14:30:00+00:00,38.927486419677734
2016-02-17 14:30:00+00:00,39.598899841308594
2016-02-18 14:30:00+00:00,39.39455032348633
2016-02-19 14:30:00+00:00,39.350765228271484
2016-02-22 14:30:00+00:00,39.79594802856445
2016-02-23 14:30:00+00:00,39.14642333984375
2016-02-24 14:30:00+00:00,39.00776290893555
2016-02-25 14:30:00+00:00,39.47484588623047
2016-02-26 14:30:00+00:00,39.37266159057617
2016-02-29 14:30:00+00:00,39.13912582397461
2016-03-01 14:30:00+00:00,40.16084671020508
2016-03-02 14:30:00+00:00,40.438167572021484
2016-03-03 14:30:00+00:00,40.8322639465332
2016-03-04 14:30:00+00:00,41.1314811706543
2016-03-07 14:30:00+00:00,41.08040237426758
2016-03-08 14:30:00+00:00,40.67900466918945
2016-03-09 14:30:00+00:00,40.8322639465332
2016-03-10 14:30:00+00:00,40.76657485961914
2016-03-11 14:30:00+00:00,41.83208465576172
2016-03-14 13:30:00+00:00,41.74451446533203
2016-03-15 13:30:00+00:00,41.350425720214844
2016-03-16 13:30:00+00:00,41.71531677246094
2016-03-17 13:30:00+00:00,42.036434173583984
2016-03-18 13:30:00+00:00,41.963443756103516
2016-03-21 13:30:00+00:00,41.897769927978516
2016-03-22 13:30:00+00:00,41.82478713989258
2016-03-23 13:30:00+00:00,41.40150833129883
2016-03-24 13:30:00+00:00,41.12418746948242
2016-03-28 13:30:00+00:00,41.37230682373047
2016-03-29 13:30:00+00:00,41.81748580932617
2016-03-30 13:30:00+00:00,42.13130187988281
2016-03-31 13:30:00+00:00,41.71531677246094
2016-04-01 13:30:00+00:00,41.27013397216797
2016-04-04 13:30:00+00:00,41.18256759643555
2016-04-05 13:30:00+00:00,40.37249755859375
2016-04-06 13:30:00+00:00,41.0293083190918
2016-04-07 13:30:00+00:00,40.430877685546875
2016-04-08 13:30:00+00:00,41.2044563293457
2016-04-11 13:30:00+00:00,41.22634506225586
2016-04-12 13:30:00+00:00,41.83938217163086
2016-04-13 13:30:00+00:00,42.503501892089844
2016-04-14 13:30:00+00:00,42.64216995239258
2016-04-15 13:30:00+00:00,42.54729461669922
2016-04-18 13:30:00+00:00,42.91218948364258
2016-04-19 13:30:00+00:00,43.65658187866211
2016-04-20 13:30:00+00:00,43.69306945800781
2016-04-21 13:30:00+00:00,43.43034744262695
